1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
1319,4892,15057,,,,,6897,9868,,,,,,,,14120,14583,,15029,,,,5432,3735,14024,,10714,,7460,,,,,,11246,,10990,,2099,2355,,,,,,10448,5865,,,,10125,13735,14139,,,3071,6278,,,,,,14365,,,,14847,,11453,,,,6650,,,,,,,,,,5441,,,4035,,,,,,,,14496
1336,4893,15058,,,,,6898,9886,,,,,,,,14121,14584,,15051,,,,5433,3758,14025,,10715,,7461,,,,,,11247,,11012,,2100,2356,,,,,,10449,5866,,,,10126,13736,14140,,,3072,6279,,,,,,14366,,,,14848,,11454,,,,6671,,,,,,,,,,5442,,,4459,,,,,,,,14497
1337,4894,15059,,,,,6899,9887,,,,,,,,14142,14585,,15052,,,,5434,3759,14026,,10734,,7462,,,,,,11248,,11013,,2101,2357,,,,,,10450,5867,,,,10150,13737,14141,,,3073,6280,,,,,,14367,,,,14849,,11455,,,,6672,,,,,,,,,,5460,,,4480,,,,,,,,14498
1338,4895,15060,,,,,6900,9888,,,,,,,,14143,14586,,15053,,,,5435,3760,14027,,10735,,7463,,,,,,11249,,11014,,2102,2358,,,,,,10451,5888,,,,10577,13738,14162,,,3074,6281,,,,,,14368,,,, ,,11456,,,,6673,,,,,,,,,,5461,,,4481,,,,,,,,14499
1339,4896,15061,,,,,6901,9889,,,,,,,,14144,14587,,15054,,,,5455,3783,14028,,10736,,7464,,,,,,11250,,11015,,2118,2375,,,,,,10452,5889,,,,10578,13759,14163,,,3075,6282,,,,,,14369,,,,,,11457,,,,6696,,,,,,,,,,5462,,,4482,,,,,,,,14500
1340,4918,15081,,,,,6920,9890,,,,,,,,14145,14588,,15076,,,,5456,3784,14029,,10737,,7485,,,,,,11269,,11438,,2119,2376,,,,,,10453,5890,,,,10579,13760,14164,,,3095,6283,,,,,,14370,,,,,,11458,,,,6697,,,,,,,,,,5463,,,4483,,,,,,,,14517
1341,4919,15082,,,,,6921,9891,,,,,,,,14146,14610,,15077,,,,5457,3809,14047,,10738,,7486,,,,,,11270,,11439,,2120,2377,,,,,,10454,5891,,,,10580,13761,14165,,,3096,6284,,,,,,14389,,,,,,11473,,,,7044,,,,,,,,,,5464,,,4484,,,,,,,,14518
1342,4920,15083,,,,,6922,9892,,,,,,,,14168,14611,,15078,,,,5458,4308,14048,,10739,,7487,,,,,,11271,,11459,,2121,2378,,,,,,10455,5892,,,,10581,13762,14166,,,3097,6303,,,,,,14390,,,,,,11474,,,,7068,,,,,,,,,,5465,,,4485,,,,,,,,14519
1343,4921,15084,,,,,6923,9893,,,,,,,,14169,14612,,15079,,,,5459,4333,14049,,10740,,7488,,,,,,11272,,11460,,2122,2379,,,,,,10472,5912,,,,10601,13786,14167,,,3098,6304,,,,,,14391,,,,,,11475,,,,7069,,,,,,,,,,5466,,,4486,,,,,,,,14520
1344,4943,15085,,,,,6924,9910,,,,,,,,14170,15062,,15080,,,,5481,4334,14050,,10758,,7489,,,,,,11273,,11461,,2123,2380,,,,,,10473,5913,,,,10602,14186,14187,,,3099,6305,,,,,,14392,,,,,,11476,,,,7070,,,,,,,,,,5467,,,4504,,,,,,,,14521
1360,4944,15106,,,,,6925,9911,,,,,,,,14171,15086,,15101,,,,5482,4358,14051,,10759,,7490,,,,,,11274,,11462,,2124,2381,,,,,,10474,5914,,,,10603,14210,14188,,,3100,6306,,,,,,14393,,,,,,11477,,,,7071,,,,,,,,,,5485,,,4505,,,,,,,,14522
1361,4945,15107,,,,,6926,9912,,,,,,,,14194,15087,,15102,,,,5483,4359,14052,,10760,,7491,,,,,,11275,,11463,,2125,2382,,,,,,10475,5915,,,,10604,14211,14189,,,3122,6307,,,,,,14394,,,,,,11478,,,,7072,,,,,,,,,,5486,,,4506,,,,,,,,14523
1362,4968,15108,,,,,6946,9913,,,,,,,,14195,15110,,15103,,,,5484,4360,14053,,10761,,7510,,,,,,11294,,11464,,2126,2383,,,,,,10476,5916,,,,10605,14212,14190,,,3123,6308,,,,,,14395,,,,,,11479,,,,7073,,,,,,,,,,5487,,,4507,,,,,,,,14524
1363,4969,15109,,,,,6947,9914,,,,,,,,14196,15111,,15104,,,,5930, ,14054,,10762,,7511,,,,,,11295,,11465,,2127,2401,,,,,,10477,5917,,,,10606,14233,14191,,,3124,6309,,,,,,14396,,,,,,11480,,,,7074,,,,,,,,,,5488,,,4508,,,,,,,,14542
1364,5420,15131,,,,,6948,9915,,,,,,,,14592,15112,,15105,,,,5931,,14055,,10763,,7512,,,,,,11296,,11484,,2143,2402,,,,,,10478,5918,,,,10607,14234,14192,,,3125,6329,,,,,,14414,,,,,,11481,,,,7075,,,,,,,,,,5489,,,4509,,,,,,,,14543
1365,5443,15132,,,,,6949,9916,,,,,,,,14593,15135,,15126,,,,5932,,14072,,10764,,7513,,,,,,11297,,11485,,2144,2403,,,,,,10479,5937,,,,10608,14235,14193,,,3548,6330,,,,,,14415,,,,,,11482,,,,7093,,,,,,,,,,5490,,,4510,,,,,,,,14544
1366,5444,15133,,,,,6950,9917,,,,,,,,14615,15136,,15127,,,,5933,,14073,,10765,,7514,,,,,,11298,,11486,,2145,2404,,,,,,10480,5938,,,,10625,14236,14213,,,3573,6331,,,,,,14416,,,,,,11483,,,,7094,,,,,,,,,,5491,,,4511,,,,,,,,14545
1367,5445,15134,,,,,6974,9918,,,,,,,,14616,15137,,15128,,,,5934,,14074,,10784,,7515,,,,,,11299,,11487,,2146,2405,,,,,,10497,5939,,,,10626,14237,14214,,,3574,6332,,,,,,14417,,,,,,11498,,,,7095,,,,,,,,,,5492,,,4529,,,,,,,,14546
1368,5446,15156,,,,,6975,9935,,,,,,,,14617,15159,,15129,,,,5935,,14075,,10785,,7535,,,,,,11300,,11488,,2147,2406,,,,,,10498,5940,,,,10627,14238,14215,,,3597,6333,,,,,,14418,,,,,,11499,,,,7096,,,,,,,,,,5509,,,4530,,,,,,,,14547
1369,5468,15157,,,,,7000,9936,,,,,,,,14618,15160,,15130,,,,5936,,14076,,10786,,7536,,,,,,11320,,11489,,2148,2407,,,,,,10499,5941,,,,10628,14256,14216,,,3598,6334,,,,,,14419,,,,,,11500,,,,7097,,,,,,,,,,5510,,,4531,,,,,,,,14548
1385,5469,15158,,,,,7523,9937,,,,,,,,14619,15161,,15151,,,,5955,,14077,,10787,,7537,,,,,,11321,,11490,,2149,2426,,,,,,10500,5942,,,,10629,14257,14239,,,3599,6354,,,,,,14420,,,,,,11501,,,,7098,,,,,,,,,,5511,,,4532,,,,,,,,14567
1386,5470,15181,,,,,7547,9938,,,,,,,,14620,15162,,15152,,,,5956,,14098,,10788,,7538,,,,,,11322,,11491,,2150,2427,,,,,,10501,5943,,,,10630,14258,14240,,,3622,6355,,,,,,14421,,,,,,11502,,,,7099,,,,,,,,,,5512,,,4533,,,,,,,,14568
1387,5471,15182,,,,,7548,9939,,,,,,,,14640,15183,,15153,,,,5957,,14099,,10789,,7539,,,,,,11323,,11509,,2151,2428,,,,,,10502,5962,,,,10651,14259,14737,,,3623,6356,,,,,,14441,,,,,,11503,,,,7100,,,,,,,,,,5513,,,4534,,,,,,,,14569
1388,5493,15207,,,,,7549,9940,,,,,,,,14641,15184,,15154,,,,5958,,14100,,10790,,7540,,,,,,11324,,11510,,2152,2429,,,,,,10503,5963,,,,10652,14260,14762,,,3624,6357,,,,,,14442,,,,,,11504,,,,7119,,,,,,,,,,5514,,,4535,,,,,,,,14570
1389,5494, ,,,,,7572,9941,,,,,,,,14642,15185,,15155,,,,5959,,14125,,10810,,7541,,,,,,11325,,11511,,2153,2430,,,,,,10504,5964,,,,10653,14261,14763,,,3646,6804,,,,,,14443,,,,,,11505,,,,7120,,,,,,,,,,5515,,,4536,,,,,,,,14571
1390,5495,,,,,,7573,9960,,,,,,,,14643,15186,,15179,,,,5960,,14525,,10811,,7560,,,,,,11345,,11512,,2169,2431,,,,,,10505,5965,,,,10654,14262,14764,,,3647,6805,,,,,,14444,,,,,,11506,,,,7121,,,,,,,,,,5516,,,4554,,,,,,,,14572
1391,5496,,,,,,7574,9961,,,,,,,,14644,15208,,15180,,,,5961,,14526,,10812,,7561,,,,,,11346,,11513,,2170,2432,,,,,,10522,5966,,,,10655,14263,14765,,,3648,6806,,,,,,14868,,,,,,11507,,,,7122,,,,,,,,,,5517,,,4555,,,,,,,,14594
1392,5518,,,,,,7575,9962,,,,,,,,14645,15209,, ,,,,5979,,14527,,10813,,7562,,,,,,11347,,11514,,2171,2451,,,,,,10523,5967,,,,10675,14264,14766,,,3649,6828,,,,,,14891,,,,,,11508,,,,7123,,,,,,,,,,5534,,,4556,,,,,,,,14595
1393,5519,,,,,,7599,9963,,,,,,,,14646,15210,,,,,,5980,,14549,,10814,,7563,,,,,,11348,,11515,,2172,2452,,,,,,10524,5968,,,,10676,14281,14787,,,3650,6829,,,,,,14892,,,,,,11524,,,,7124,,,,,,,,,,5535,,,4557,,,,,,,,14596
1394,5520,,,,,,7600,9964,,,,,,,,14665,15211,,,,,,5981,,14550,,10815,,7564,,,,,,11349,,11516,,2173,2453,,,,,,10525,5988,,,,10677,14282,14788,,,3671,6830,,,,,,14893,,,,,,11525,,,,7125,,,,,,,,,,5536,,,4558,,,,,,,,15093
1410,5521,,,,,, ,9987,,,,,,,,14666,15235,,,,,,5982,,14551,,11336,,7565,,,,,,11350,,11533,,2174,2454,,,,,,10526,5989,,,,10678,14283,14789,,,3672,6831,,,,,,14915,,,,,,11526,,,,7144,,,,,,,,,,5537,,,4559,,,,,,,,15094
1411,5543,,,,,,,9988,,,,,,,,14667,15236,,,,,,5983,,14552,,11337,,7566,,,,,,11370,,11534,,2175,2455,,,,,,10527,5990,,,,10679,14284,14790,,,3673,6832,,,,,,14916,,,,,,11527,,,,7145,,,,,,,,,,5538,,,4560,,,,,,,,15095
1412,5544,,,,,,,10389,,,,,,,,14668, ,,,,,,5984,,14553,,11361,,7585,,,,,,11371,,11535,,2176,2456,,,,,,10528,5991,,,,10680,14285,14791,,,3674,6833,,,,,,14917,,,,,,11528,,,,7146,,,,,,,,,,5539,,,4561,,,,,,,,15096
1413,5545,,,,,,,10390,,,,,,,,14669,,,,,,,5985,,14573,,11362,,7586,,,,,,11372,,11536,,2177,2476,,,,,,10529,5992,,,,10700,14286,14792,,,3675,6834,,,,,,14918,,,,,,11529,,,,7147,,,,,,,,,,5540,,,4562,,,,,,,,15097
1414,5569,,,,,,,10413,,,,,,,,14670,,,,,,,5986,,14574,,11363,,7587,,,,,,11373,,11537,,2178,2477,,,,,,10530,5993,,,,10701,14287,14811,,,3695,6852,,,,,,14919,,,,,,11530,,,,7148,,,,,,,,,,5541,,,4578,,,,,,,,15098
1415,5570,,,,,,,10414,,,,,,,,14671,,,,,,,5987,,14575,,11364,,7588,,,,,,11374,,11538,,2194,2478,,,,,,10547,6015,,,,10702,14288,14812,,,3696,6853,,,,,,14940,,,,,,11531,,,,7149,,,,,,,,,,5542,,,4579,,,,,,,,15099
1416,5594,,,,,,,10415,,,,,,,,14691,,,,,,,6004,,14576,,11365,,7589,,,,,,11375,,11539,,2195,2479,,,,,,10548,6016,,,,10703,14289,14813,,,3697,6854,,,,,,14941,,,,,,11532,,,,7150,,,,,,,,,,5560,,,4580,,,,,,,,15100
1417,6069,,,,,,,10416,,,,,,,,14692,,,,,,,6005,,14577,,11386,,7590,,,,,,11397,,11540,,2196,2901,,,,,,10549,6017,,,,10704,14306,14814,,,3698,6855,,,,,,14942,,,,,,11550,,,,7168,,,,,,,,,,5561,,,4581,,,,,,,,15118
1418,6070,,,,,,,10417,,,,,,,,14693,,,,,,,6006,,14578,,11387,,8085,,,,,,11398,,11541,,2197,2902,,,,,,10550,6018,,,,10705,14307,14815,,,3699,6856,,,,,,14943,,,,,,11552,,,,7169,,,,,,,,,,5562,,,4582,,,,,,,,15119
1419,6094,,,,,,,10438,,,,,,,,14694,,,,,,,6007,,14579,,11388,,8086,,,,,,11399,,11558,,2198,2903,,,,,,10551,6019,,,,10725,14308,14816,,,3700,6857,,,,,,14944,,,,,,11553,,,,7170,,,,,,,,,,5563,,,4583,,,,,,,,15120
1435,6095,,,,,,,10439,,,,,,,,14695,,,,,,,6008,,14597,,11389,,8087,,,,,,11423,,11559,,2199,2904,,,,,,10552,6043,,,,10726,14309,14817,,,3720,6858,,,,,,14945,,,,,,11554,,,,7171,,,,,,,,,,5564,,,4584,,,,,,,,15121
1436,6096,,,,,,,10440,,,,,,,,14696,,,,,,,6009,,14598,,11413,,8088,,,,,,11849,,11560,,2200,2905,,,,,,10553,6044,,,,10727,14310,14818,,,3721,6859,,,,,,14946,,,,,,11555,,,,7172,,,,,,,,,,5565,,,4585,,,,,,,,15122
1437,6119,,,,,,,10441,,,,,,,,14716,,,,,,,6010,,14599,,11414,,8110,,,,,,11871,,11561,,2201,2906,,,,,,10554,6513,,,,10728,14311,14837,,,3722,6877,,,,,,14965,,,,,,11556,,,,7173,,,,,,,,,,5566,,,4586,,,,,,,,15123
1438,6120,,,,,,,10442,,,,,,,,14717,,,,,,,6011,,14600,,11989,,8111,,,,,,11872,,11562,,2202,2926,,,,,,10555,6537,,,,10729,14312,14838,,,3723,6878,,,,,,14966,,,,,,11557,,,,7174,,,,,,,,,,5567,,,4587,,,,,,,,15124
1439,6144,,,,,,,10443,,,,,,,,14718,,,,,,,6029,,14601,,12014,,8112,,,,,,11873,,11563,,2220,2927,,,,,,10575,6538,,,,10730,14313,14839,,,3724,6879,,,,,,14967,,,,,,11578,,,,7175,,,,,,,,,,5568,,,4603,,,,,,,,15125
1440,6145,,,,,,,10462,,,,,,,,14719,,,,,,,6030,,14602,,12039,,8113,,,,,,11874,,11564,,2221,2928,,,,,,10576,6539,,,,10750,14314,14840,,,3725,6880,,,,,,14968,,,,,,11579,,,,7176,,,,,,,,,,5589,,,4604,,,,,,,,15143
1441,6169,,,,,,,10463,,,,,,,,14720,,,,,,,6031,,14603,, ,,8114,,,,,,11875,,11583,,2222,2929,,,,,,10600,6540,,,,10775,14331,14841,,,3747,6881,,,,,,14969,,,,,,11580,,,,7193,,,,,,,,,,5590,,,4605,,,,,,,,15144
1442,6170,,,,,,,10464,,,,,,,,14721,,,,,,,6032,,14604,,,,8135,,,,,,11894,,11584,,2223,2930,,,,,,10977,6541,,,,11226,14332,14842,,,3748,6882,,,,,,14970,,,,,,11581,,,,7194,,,,,,,,,,5591,,,4606,,,,,,,,15145
1443,6194,,,,,,,10465,,,,,,,,14741,,,,,,,6033,,14621,,,,8136,,,,,,11895,,11585,,2224,2931,,,,,,10978,6542,,,,11227,14333,14843,,,3749,6883,,,,,,14971,,,,,,11582,,,,7195,,,,,,,,,,5592,,,4607,,,,,,,,15146
1444,6219,,,,,,,10466,,,,,,,,14742,,,,,,,6034,,14622,,,,8137,,,,,,11896,,11586,,2225,2932,,,,,,10979,6562,,,,11228,14334,14844,,,3750,6884,,,,,,14989,,,,,,11605,,,,7196,,,,,,,,,,5593,,,4608,,,,,,,,15147
1460, ,,,,,,,10467,,,,,,,,14743,,,,,,,6035,,14623,,,,8138,,,,,,11897,,11587,,2246,2950,,,,,,11001,6563,,,,11229,14335,14863,,,4173,6902,,,,,,14990,,,,,,11606,,,,7197,,,,,,,,,,5616,,,4609,,,,,,,,15148
1461,,,,,,,,10468,,,,,,,,14744,,,,,,,6055,,14624,,,,8160,,,,,,11898,,11588,,2247,2951,,,,,,11002,6564,,,,11230,14336,14864,,,4198,6903,,,,,,14991,,,,,,11607,,,,7198,,,,,,,,,,5617,,,4610,,,,,,,,15149
1462,,,,,,,,10486,,,,,,,,14745,,,,,,,6056,,14625,,,,8161,,,,,,11899,,11589,,2248,2952,,,,,,11003,6565,,,,11231,14337,14865,,,4222,6904,,,,,,14992,,,,,,11979,,,,7199,,,,,,,,,,5618,,,4611,,,,,,,,15168
1463,,,,,,,,10487,,,,,,,,14746,,,,,,,6057,,14626,,,,8162,,,,,,11900,,11608,,2249,2953,,,,,,11004,6566,,,,11251,14338,14866,,,4223,6905,,,,,,14993,,,,,,11980,,,,7200,,,,,,,,,,6012,,,4612,,,,,,,,15169
1464,,,,,,,,10488,,,,,,,,14767,,,,,,,6058,,14627,,,,8163,,,,,,11919,,11609,,2250,2954,,,,,,11005,6567,,,,11252,14339,14867,,,4247,6906,,,,,,14994,,,,,,12001,,,,7201,,,,,,,,,,6013,,,4629,,,,,,,,15170
1465,,,,,,,,10489,,,,,,,,14768,,,,,,,6059,,14628,,,,8164,,,,,,11920,,11610,,2271,2955,,,,,,11006,6587,,,,11253,14357,14889,,,4248,6907,,,,,,14995,,,,,,12002,,,,7221,,,,,,,,,,6014,,,4630,,,,,,,,15171
1466,,,,,,,,10490,,,,,,,,14769,,,,,,,6060,,14629,,,,8735,,,,,,11921,,11611,,2272,2956,,,,,,11026,6588,,,,11254,14358,14890,,,4249,6908,,,,,,14996,,,,,,12003,,,,7222,,,,,,,,,,6036,,,4631,,,,,,,,15172
1467,,,,,,,,10491,,,,,,,,14770,,,,,,,6082,,14630,,,,8736,,,,,,11922,,11612,,2273,2957,,,,,,11027,6589,,,,11255,14359,15362,,,4272,6909,,,,,,15013,,,,,,12004,,,,7223,,,,,,,,,,6037,,,4632,,,,,,,,15173
1468,,,,,,,,10492,,,,,,,,14771,,,,,,,6083,,14647,,,,8737,,,,,,11923,,11613,,2274,2958,,,,,,11028,6590,,,,11276,14360,15363,,,4273,6929,,,,,,15014,,,,,,12005,,,,7224,,,,,,,,,,6038,,,4633,,,,,,,,15193
1486,,,,,,,,10493,,,,,,,,14793,,,,,,,6084,,14648,,,, ,,,,,,11924,,11614,,2275,2975,,,,,,11029,6591,,,,11277,14361,15364,,,4274,6930,,,,,,15015,,,,,,12006,,,,7225,,,,,,,,,,6039,,,4634,,,,,,,,15194
1487,,,,,,,,10510,,,,,,,,14794,,,,,,,6107,,14649,,,,,,,,,,11925,,11638,,2298,2976,,,,,,11030,6592,,,,11278,14362,15365,,,4296,6931,,,,,,15016,,,,,,12026,,,,7226,,,,,,,,,,6040,,,4635,,,,,,,,15195
1488,,,,,,,,10511,,,,,,,,14795,,,,,,,6108,,14650,,,,,,,,,,11944,,11639,,2299,2977,,,,,,11031,6613,,,,11279,14363,15366,,,4297,6932,,,,,,15017,,,,,,12027,,,,7246,,,,,,,,,,6041,,,4636,,,,,,,,15196
1489,,,,,,,,10512,,,,,,,,14796,,,,,,,6109,,14651,,,,,,,,,,11945,,12064,,2647,2978,,,,,,11049,6614,,,,11280,14364,15387,,,4298,6933,,,,,,15018,,,,,,12028,,,,7247,,,,,,,,,,6042,,,4637,,,,,,,,15197
1490,,,,,,,,10513,,,,,,,,14819,,,,,,,6556,,14652,,,,,,,,,,11946,,12084,,2648,2979,,,,,,11050,6615,,,,11301,14386,15388,,,4299,6934,,,,,,15019,,,,,,12029,,,,7248,,,,,,,,,,6061,,,4655,,,,,,,,15221
1491,,,,,,,,10514,,,,,,,,14820,,,,,,,6557,,14653,,,,,,,,,,11947,,12085,,2649,2980,,,,,,11051,6616,,,,11302,14387,15389,,,4321,6955,,,,,,15020,,,,,,12030,,,,7249,,,,,,,,,,6062,,,4656,,,,,,,, 
1492,,,,,,,,10515,,,,,,,,14821,,,,,,,6558,,14654,,,,,,,,,,11948,,12086,,2650,2981,,,,,,11052,6617,,,,11303,14835,15390,,,4322,6956,,,,,,15021,,,,,,12031,,,,7250,,,,,,,,,,6063,,,4657,,,,,,,,
1493,,,,,,,,10516,,,,,,,,15217,,,,,,,6559,,14655,,,,,,,,,,11949,,12087,,2670,2982,,,,,,11053,7213,,,,11304,14836,15391,,,4323,6957,,,,,,15022,,,,,,12049,,,,7251,,,,,,,,,,6064,,,4658,,,,,,,,
1512,,,,,,,,10517,,,,,,,,15218,,,,,,,6560,,14656,,,,,,,,,,11950,,12088,,2671,2983,,,,,,11054,7238,,,,11305,14857,15392,,,4324,6958,,,,,,15040,,,,,,12050,,,,7271,,,,,,,,,,6065,,,4659,,,,,,,,
1513,,,,,,,,10518,,,,,,,,15219,,,,,,,6561,,14672,,,,,,,,,,11970,,12089,,2672,2984,,,,,,11055,7239,,,,11326,14858,15412,,,4345,6959,,,,,,15041,,,,,,12051,,,,7272,,,,,,,,,,6066,,,4660,,,,,,,,
1514,,,,,,,,10535,,,,,,,,15220,,,,,,,6580,,14673,,,,,,,,,,11971,,12090,,2673,3000,,,,,,11056,7240,,,,11327,14859,15413,,,4346,7453,,,,,,15042,,,,,,12052,,,,7273,,,,,,,,,,6067,,,4661,,,,,,,,
1515,,,,,,,,10536,,,,,,,,15240,,,,,,,6581,,14674,,,,,,,,,,11972,,12109,,2674,3001,,,,,,11071, ,,,,11328,14860,15414,,,4347,7454,,,,,,15043,,,,,,12053,,,,7274,,,,,,,,,,6068,,,4662,,,,,,,,
1913,,,,,,,,10537,,,,,,,,15241,,,,,,,6582,,14675,,,,,,,,,,11973,,12110,,2675,3002,,,,,,11072,,,,,11329,14861,15415,,,4348,7455,,,,,,15044,,,,,,12054,,,,7275,,,,,,,,,,6085,,,5084,,,,,,,,
1914,,,,,,,,10538,,,,,,,,15242,,,,,,,6583,,14676,,,,,,,,,,11974,,12111,,2676,3003,,,,,,11073,,,,,11330,14862,15416,,,4349,7456,,,,,,15045,,,,,,12055,,,,7296,,,,,,,,,,6086,,,5106,,,,,,,,
1915,,,,,,,,10539,,,,,,,,15243,,,,,,,6584,,14677,,,,,,,,,,11975,,12112,,2694,3004,,,,,,11074,,,,,11351,14881,15417,,,4372,7457,,,,,,15046,,,,,,12056,,,,7297,,,,,,,,,,6087,,,5107,,,,,,,,
1916,,,,,,,,10540,,,,,,,,15244,,,,,,,6585,,14678,,,,,,,,,,11997,,12113,,2695,3005,,,,,,11075,,,,,11352,14882,15418,,,4373,7458,,,,,,15047,,,,,,12057,,,,7300,,,,,,,,,,6088,,,5108,,,,,,,,
1937,,,,,,,,10541,,,,,,,,15245,,,,,,,6586,,14679,,,,,,,,,,11998,,12114,,2696,3006,,,,,,11076,,,,,11353,14883,15437,,,4922,7459,,,,,,15067,,,,,,12074,,,,7694,,,,,,,,,,6089,,,5109,,,,,,,,
1938,,,,,,,,10542,,,,,,,,15246,,,,,,,6604,,14680,,,,,,,,,,11999,,12115,,2697,3007,,,,,,11077,,,,,11354,14884,15438,,,4946,7477,,,,,,15068,,,,,,12075,,,,7695,,,,,,,,,,6090,,,5110,,,,,,,,
1939,,,,,,,,10543,,,,,,,,15265,,,,,,,6605,,14681,,,,,,,,,,12000,,12134,,2698,3008,,,,,,11078,,,,,11851,14885,15439,,,4971,7478,,,,,,15069,,,,,,12076,,,,7696,,,,,,,,,,6091,,,5128,,,,,,,,
1940,,,,,,,,10544,,,,,,,,15266,,,,,,,6606,,14697,,,,,,,,,,12023,,12135,,2699,3026,,,,,,11079,,,,,11852,14886,15440,,, ,7479,,,,,,15070,,,,,,12077,,,,7697,,,,,,,,,,6092,,,5129,,,,,,,,
1941,,,,,,,,10560,,,,,,,,15267,,,,,,,6607,,14698,,,,,,,,,,12024,,12136,,2700,3027,,,,,,11080,,,,,11853,14887,15441,,,,7480,,,,,,15071,,,,,,12078,,,,7698,,,,,,,,,,6093,,,5130,,,,,,,,
1942,,,,,,,,10561,,,,,,,,15268,,,,,,,6608,,14699,,,,,,,,,,12025,,12137,,2701,3028,,,,,,11081,,,,,11854,14888,15442,,,,7481,,,,,,15072,,,,,,12079,,,,7699,,,,,,,,,,6110,,,5131,,,,,,,,
1943,,,,,,,,10562,,,,,,,,15269,,,,,,,6609,,14700,,,,,,,,,,12499,,12138,,2719,3029,,,,,,11096,,,,,11855,14906,15443,,,,7482,,,,,,15517,,,,,,12080,,,,7700,,,,,,,,,,6111,,,5132,,,,,,,,
1961,,,,,,,,10563,,,,,,,,15270,,,,,,,6610,,14701,,,,,,,,,,12500,,12139,,2720,3030,,,,,,11097,,,,,11856,14907,15461,,,,7483,,,,,,15518,,,,,,12081,,,,7719,,,,,,,,,,6112,,,5133,,,,,,,,
1962,,,,,,,,10564,,,,,,,,15271,,,,,,,6611,,14702,,,,,,,,,,12523,,12140,,2721,3031,,,,,,11098,,,,,11876,14908,15462,,,,7484,,,,,,15519,,,,,,12082,,,,7720,,,,,,,,,,6113,,,5134,,,,,,,,
1963,,,,,,,,10565,,,,,,,,15290,,,,,,,6612,,14703,,,,,,,,,,12524,,12158,,2722,3032,,,,,,11099,,,,,11877,14909,15463,,,,7504,,,,,,15540,,,,,,12083,,,,7721,,,,,,,,,,6114,,,5135,,,,,,,,
1964,,,,,,,,10585,,,,,,,,15291,,,,,,,6629,,14704,,,,,,,,,,12525,,12159,,2723,3033,,,,,,11100,,,,,11878,14910,15464,,,,7505,,,,,,15541,,,,,,12099,,,,7722,,,,,,,,,,6115,,,5153,,,,,,,,
1965,,,,,,,,10586,,,,,,,,15292,,,,,,,6630,,14705,,,,,,,,,,12544,,12160,,2724,3051,,,,,,11101,,,,,11879,14911,15465,,,,7506,,,,,,15542,,,,,,12100,,,,7723,,,,,,,,,,6116,,,5154,,,,,,,,
1966,,,,,,,,10587,,,,,,,,15293,,,,,,,6631,,14722,,,,,,,,,,12545,,12161,,2725,3052,,,,,,11102,,,,,11880,14912,15466,,,,7507,,,,,,15543,,,,,,12101,,,,7724,,,,,,,,,,6117,,,5155,,,,,,,,
1967,,,,,,,,10588,,,,,,,,15294,,,,,,,6632,,14723,,,,,,,,,,12546,,12162,,2726,3053,,,,,,11103,,,,,11901,14913,15467,,,,7508,,,,,,15544,,,,,,12102,,,,7725,,,,,,,,,,6118,,,5156,,,,,,,,
1968,,,,,,,,10589,,,,,,,,15295,,,,,,,6633,,14724,,,,,,,,,,12547,,12163,,2727,3054,,,,,,11104,,,,,11902,14914,15468,,,,7509,,,,,,15545,,,,,,12103,,,,7744,,,,,,,,,,6134,,,5157,,,,,,,,
1985,,,,,,,,10612,,,,,,,,15296,,,,,,,6634,,14725,,,,,,,,,,12548,,12164,,2743,3055,,,,,,11105,,,,,11903,14931,15469,,,,7529,,,,,,15546,,,,,,12104,,,,7745,,,,,,,,,,6135,,,5158,,,,,,,,
1986,,,,,,,,10613,,,,,,,,15315,,,,,,,6635,,14726,,,,,,,,,,12549,,12165,,2744,3056,,,,,,11106,,,,,11904,14932,15487,,,,7530,,,,,,15547,,,,,,12105,,,,7746,,,,,,,,,,6136,,,5159,,,,,,,,
1987,,,,,,,,11038,,,,,,,,15316,,,,,,,6636,,14727,,,,,,,,,,12550,,12166,,2745,3057,,,,,,11121,,,,,11905,14933,15488,,,,7531,,,,,,15564,,,,,,12106,,,,7747,,,,,,,,,,6137,,,5160,,,,,,,,
1988,,,,,,,,11039,,,,,,,,15317,,,,,,,6655,,14729,,,,,,,,,,12570,,12184,,2746,3076,,,,,,11122,,,,,11926,14934,15489,,,,7532,,,,,,15565,,,,,,12107,,,,7748,,,,,,,,,,6138,,,5178,,,,,,,,
1989,,,,,,,,11040,,,,,,,,15318,,,,,,,6656,,14747,,,,,,,,,,12571,,12185,,2747,3077,,,,,,11123,,,,,11927,14935,15490,,,,7533,,,,,,15566,,,,,,12108,,,,7749,,,,,,,,,,6139,,,5179,,,,,,,,
1990,,,,,,,,11041,,,,,,,,15319,,,,,,,6657,,14748,,,,,,,,,,12572,,12186,,2748,3078,,,,,,11124,,,,,11928,14936,15491,,,,7534,,,,,,15567,,,,,,12124,,,,7750,,,,,,,,,,6140,,,5180,,,,,,,,
