1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
, 3042, 6058,,,,,,,, 7567,,,,,,,, 7194,, 7781, 7720,,,,,,, 11196,,,, 14301, 12126, 13848, 10722,,,,,,,, 2858, 14126, 12782,, 1200, 13732,, 12512, 14405,, 14166, 4780,, 10756, 8097,, 4390,,,,, 1622, 4945,,,,,, 9309,,,, 11724,, 1752, 868,,,,, 11741, 4055, 4114, 7441,, 1928,,,,, 14667,, 4396, 15469,,, 9763, 4733, 7480,,,, 4123, 1113, 2944, 1357, 8963, 8448
, 3043, 6059,,,,,,,, 7568,,,,,,,, 7195,, 7803, 7721,,,,,,, 11197,,,, 14302, 12127, 13849, 10723,,,,,,,, 2859, 14127, 12783,, 1216, 13733,, 12513, 14406,, 14167, 4800,, 10757, 8098,, 4408,,,,, 1623, 4946,,,,,, 9332,,,, 11725,, 1753, 869,,,,, 11742, 4056, 4566, 7462,, 1929,,,,, 14668,, 4397, 15470,,, 9783, 4734, 7481,,,, 4124, 1114, 2945, 1358, 8964, 8449
, 3063, 6060,,,,,,,, 7588,,,,,,,, 7213,, 7804, 7722,,,,,,, 11198,,,, 14326, 12128, 13850, 10724,,,,,,,, 2860, 14151, 12784,, 1217, 13734,, 12514, 14407,, 14168, 4801,, 10758, 8099,, 4409,,,,, 1624, 4947,,,,,, 9333,,,, 11726,, 1754, 870,,,,, 11743, 4077, 4567, 7463,, 1930,,,,, 14689,, 4416, 15471,,, 9784, 4735, 7482,,,, 4125, 1136, 2946, 1359, 8965, 8450
, 3064, 6061,,,,,,,, 7589,,,,,,,, 7214,, 7805, 7723,,,,,,, 11218,,,, 14327, 12129, 13872, 10725,,,,,,,, 2881, 14152, 12785,, 1218, 13735,, 12515, 14426,, 14169, 4802,, 10759, 8100,, 4410,,,,, 1625, 4948,,,,,, 9334,,,, 11749,, 1755, 871,,,,, 11763, 4078, 4568, 7464,, 1948,,,,, 14690,, 4417, 15472,,, 9785, 4736, 7483,,,, 4569, 1137, 2947, 1360, 8984, 8451
, 3065, 6062,,,,,,,, 7590,,,,,,,, 7215,, 7806, 7744,,,,,,, 11219,,,, 14351, 12130, 13873, 10726,,,,,,,, 2882, , 12786,, 1219, 13736,, 12516, 14427,, 14189, 4803,, 10780, 8116,, 4412,,,,, 1626, 4967,,,,,, 9730,,,, 11750,, 1756, 872,,,,, 11764, 4079, 4591, 7465,, 1949,,,,, 14691,, 4418, 15473,,, 9786, 4737, 7484,,,, 4570, 1138, 2966, 1361, 8985, 8470
, 3066, 6063,,,,,,,, 7591,,,,,,,, 7216,, 7828, 7745,,,,,,, 11220,,,, 14352, 12149, 13874, 10727,,,,,,,, 2883,, 12806,, 1220, 13757,, 12517, 14428,, 14190, 4804,, 10781, 8117,, 4413,,,,, 1627, 4968,,,,,, 9754,,,, 11774,, 1757, 873,,,,, 11765, 4080, 4592, 7466,, 1950,,,,, 14692,, 4419, 15494,,, 9787, 4738, 7485,,,, 4571, 1589, 2967, 1378, 8986, 8471
, 3067, 6064,,,,,,,, 7592,,,,,,,, 7217,, 7829, 7746,,,,,,, 11221,,,, 14353, 12150, 13875, 10728,,,,,,,, 2884,, 12807,, 1221, 13758,, 12539, 14429,, 14191, 4805,, 10782, 8118,, 4414,,,,, 1628, 4969,,,,,, 9755,,,, 11775,, 1758, 892,,,,, 11766, 4081, 4593, 7488,, 1951,,,,, 14693,, 4420, 15495,,, 9788, 4758, 7504,,,, 4572, 1590, 2968, 1379, 8987, 8472
, 3068, 6065,,,,,,,, 7593,,,,,,,, 7218,, 7830, 7747,,,,,,, 11222,,,, 14926, 12151, 14347, 10747,,,,,,,, 2907,, 12808,, 1222, 13759,, 12540, 14430,, 14192, 4824,, 10783, 8119,, 4415,,,,, 1629, 4970,,,,,, 9756,,,, 11799,, 1759, 893,,,,, 11767, 4104, 4615, 7489,, 1952,,,,, 14715,, 4421, 15496,,, 9809, 4759, 7505,,,, 4573, 1610, 2969, 1380, 8988, 8473
, 3089, 6081,,,,,,,, 7613,,,,,,,, 7219,, 7831, 8194,,,,,,, 11223,,,, 14927, 12152, 14348, 10748,,,,,,,, 2908,, 12809,, 1223, 13760,, 12541, 14431,, 14193, 4825,, 10784, 8120,, 4433,,,,, 1646, 4971,,,,,, 9757,,,, 12350,, 1760, 894,,,,, 11768, 4105, 4616, 7490,, 1953,,,,, 14716,, 4422, 15497,,, 9810, 4760, 7506,,,, 4594, 1611, 2970, 1381, 8989, 8474
, 3090, 6082,,,,,,,, 7614,,,,,,,, 7220,, 7853, 8195,,,,,,, 11744,,,, 14951, 12153, 14349, 10749,,,,,,,, 2909,, 12832,, 1224, 13761,, 13014, 14432,, 14194, 4826,, 10806, 8121,, 4434,,,,, 1647, 4972,,,,,, 9778,,,, 12351,, 1778, 895,,,,, 11790, 4577, 4617, 8039,, 1954,,,,, 14717,, 4440, 15498,,, 9811, 4761, 7507,,,, 4595, 1612, 2971, 1382, 9012, 8475
, 3091, 6083,,,,,,,, 7615,,,,,,,, 7238,, 7854, 8196,,,,,,, 11745,,,, 14952, 12154, 14350, 10750,,,,,,,, 3383,, 12833,, 1225, 13762,, 13037, 14433,, 14214, 4827,, 10807, 8122,, 4909,,,,, 1648, 4973,,,,,, 9779,,,, 12375,, 1779, 896,,,,, 11791, 4578, 4618, 8040,, 1955,,,,, 14718,, 4441, 15519,,, 9812, 4762, 7508,,,, 4596, 1613, 2972, 1383, 9013, 8476
, 3092, 6084,,,,,,,, 7616,,,,,,,, 7239,, 7855, 8197,,,,,,, 11769,,,, 14976, 12155, 14371, 10751,,,,,,,, 3407,, 12858,, 1238, 13783,, 13038, 14451,, 14215, 4828,, 10808, 8123,, 4910,,,,, 1649, 4992,,,,,, 9780,,,, 12400,, 1780, 897,,,,, 11792, 4579, 4639, 8041,, 1973,,,,, 14742,, 4442, 15520,,, 9835, 5182, 7509,,,, 4597, 1614, 2973, 1384, 9388, 8477
, 3093, 6085,,,,,,,, 7617,,,,,,,, 7240,, 7879, 8198,,,,,,, 11770,,,, 14977, 12175, 14372, 10752,,,,,,,, 3408,, 13382,, 1239, 13784,, 13039, 14452,, 14216, 4829,, 10831, 8124,, 4934,,,,, 1650, 4993,,,,,, 9781,,,, ,, 1781, 919,,,,, 11793, 4580, 4640, 8063,, 1974,,,,, 14743,, 4443, 15521,,, 10311, 5183, 7510,,,, 4598, 1615, 2993, 1385, 9389, 8478
, 3115, 6086,,,,,,,, 7639,,,,,,,, 7241,, 7880, 8218,,,,,,, 11794,,,, 15576, 12176, 14373, 10753,,,,,,,, 3432,, 13383,, 1240, 13785,, 13062, 14453,, 14217, 4830,, 10832, 8125,, 4935,,,,, 1651, 4994,,,,,, 9782,,,,,, 1782, 921,,,,, 12363, 4581, 4641, 8064,, 1975,,,,, 15239,, 4444, 15522,,, 10335, 5184, 7528,,,, 4619, 1616, 2994, 1386, 9390, 8495
, 3116, 6087,,,,,,,, 7640,,,,,,,, 7242,, 8329, 8219,,,,,,, 11795,,,, 15601, 12177, 14374, 10772,,,,,,,, 3433,, 13384,, 1241, 13786,, 13063, 14454,, 14218, 4831,, 10833, 8142,, 4936,,,,, 1652, 4995,,,,,, 9803,,,,,, 1783, 922,,,,, 12364, 4602, 4642, 8065,, 1976,,,,, 15240,, 4445, 15523,,, 10336, 5185, 7529,,,, 4620, 1634, 2995, 1387, 9409, 8496
, 3117, 6088,,,,,,,, 7641,,,,,,,, 7243,, 8330, 8220,,,,,,, 11818,,,, 15602, 12178, 14375, 10773,,,,,,,, 3456,, 13385,, 1242, 13787,, 13064, 14455,, 14219, 4849,, 10856, 8143,, 4959,,,,, 1653, 4996,,,,,, 9804,,,,,, 1784, 1341,,,,, 12365, 4603, 4643, 8066,, 1977,,,,, 15241,, 4446, 15546,,, 10337, 5186, 7530,,,, 4621, 1635, 2996, 1403, 9410, 8497
, 3614, 6089,,,,,,,, 7642,,,,,,,, 7244,, 8354, 8221,,,,,,, 11819,,,, , 12179, 14397, 10774,,,,,,,, 3457,, 13407,, 1243, 13809,, 13087, 14456,, 14239, 4850,, 10857, 8144,, 4960,,,,, 1672, 4997,,,,,, 9805,,,,,, 1785, 1342,,,,, 12366, 4604, 4664, 8088,, 1978,,,,, 15264,, 4447, 15547,,, 10357, 5206, 7531,,,, 4622, 1636, 2997, 1404, 9411, 8498
, 3615, 6090,,,,,,,, 7664,,,,,,,, 7245,, 8355, 8222,,,,,,, 11820,,,,, 12180, 14398, 10775,,,,,,,, 3458,, 13408,, 1244, 13810,, 13088, 14457,, 14240, 4851,, 11329, 8145,, 4961,,,,, 1673, 5492,,,,,, 9806,,,,,, 1804, 1343,,,,, 12367, 4605, 4665, 8089,, 2000,,,,, 15265,, 4448, 15548,,, 10358, 5207, 7532,,,, 4623, 1637, 2998, 1405, 9412, 8499
, 3639, 6091,,,,,,,, 7665,,,,,,,, 7264,, 8356, 8223,,,,,,, 11821,,,,, 12200, 14399, 10776,,,,,,,, 3480,, 13409,, 1245, 14258,, 13089, 14458,, 14241, 4852,, 11330, 8146,, 4962,,,,, 1674, 5493,,,,,, 9807,,,,,, 1805, 1344,,,,, 12368, 4606, 4666, 8090,, 2001,,,,, 15266,, 4466, ,,, 10359, 5208, 7533,,,, 4624, 1638, 3466, 1406, 9413, 8500
, 3640, 6107,,,,,,,, 7666,,,,,,,, 7265,, 8379, 8224,,,,,,, 11843,,,,, 12627, 14400, 10798,,,,,,,, 3481,, 13432,, 1246, 14259,, 13090, 14476,, 14242, 4853,, 11331, 8147,, 4963,,,,, 1675, 5494,,,,,, 9808,,,,,, 1806, 1365,,,,, 12369, 4627, 4667, 8113,, 2002,,,,, 15267,, 4467,,,, 10360, 5209, 7534,,,, 4644, 1639, 3467, 1407, 9414, 8501
, 3641, 6108,,,,,,,, 7690,,,,,,,, 7266,, 8380, 8243,,,,,,, 11844,,,,, 12628, 14421, 10799,,,,,,,, 3482,, 13433,, 1247, 14260,, 13091, 14477,, 14243, 4854,, 11332, 8148,, 4964,,,,, 1676, 5495,,,,,, 9827,,,,,, 1807, 1366,,,,, 12389, 4628, 4668, 8114,, 2003,,,,, 15268,, 4468,,,, 10361, 5210, 7535,,,, 4645, 1640, 3468, 1408, 9415, 8502
, 3642, 6109,,,,,,,, 7691,,,,,,,, 7267,, 8381, 8244,,,,,,, 11845,,,,, 12651, 14422, 10800,,,,,,,, 3483,, 14007,, 1248, 14282,, 13092, 14478,, 14264, 4855,, 11333, 8149,, 4983,,,,, 1677, 5496,,,,,, 9828,,,,,, 1808, 1367,,,,, 12390, 4629, 4689, 8115,, 2026,,,,, 15289,, 4469,,,, 10362, 5211, 7552,,,, 4646, 1641, 3469, 1409, 9434, 8503
, 3664, 6110,,,,,,,, 8139,,,,,,,, 7268,, 8404, 8245,,,,,,, 11846,,,,, 12652, 14423, 11273,,,,,,,, 3506,, 14008,, 1249, 14283,, 13093, 14479,, 14265, 4856,, 11354, 8150,, 4984,,,,, 1697, 5497,,,,,, 9829,,,,,, 1809, 1368,,,,, 12391, 4630, 4690, 8665,, 2027,,,,, 15290,, 4470,,,, 10363, 5231, 7553,,,, 4647, 1659, 3470, 1410, 9435, 8520
, 3665, 6111,,,,,,,, 8140,,,,,,,, 7269,, 8405, 8246,,,,,,, 11869,,,,, 12653, 14424, 11274,,,,,,,, 3508,, 14009,, 1250, 14284,, 13112, 14480,, 14266, 4874,, 11355, 8168,, 4985,,,,, 1698, 5517,,,,,, 9830,,,,,, 1830, 1369,,,,, 12392, 4631, 4691, 8688,, 2401,,,,, 15291,, 4471,,,, 10383, 5232, 7554,,,, 4648, 1660, 3489, 1411, 9436, 8521
, 3666, 6112,,,,,,,, 8141,,,,,,,, 7270,, 8406, 8247,,,,,,, 11870,,,,, 12654, 14425, 11275,,,,,,,, 3533,, 14032,, 1266, 14285,, 13113, 14481,, 14267, 4875,, 11356, 8169,, 4986,,,,, 1699, 5518,,,,,, 9831,,,,,, 1831, 1370,,,,, 12393, 4651, 4692, 8689,, 2402,,,,, 15292,, 4472,,,, 10384, 5233, 7555,,,, 4649, 1661, 3490, 1412, 9437, 8522
, 3667, 6113,,,,,,,, 8164,,,,,,,, 7290,, 8429, 8248,,,,,,, 12394,,,,, 12675, 14446, 11297,,,,,,,, ,, 14632,, 1267, 14286,, 13114, 14482,, 14268, 4876,, 11357, 8170,, 4987,,,,, 1700, 5519,,,,,, 9832,,,,,, 1832, 1371,,,,, 12418, 4652, 4693, 8690,, 2403,,,,, 15293,, 4473,,,, 10385, 5234, 7556,,,, 4650, 1662, 3491, 1431, 9438, 8523
, 3689, 6132,,,,,,,, 8165,,,,,,,, 7291,, 8430, 8249,,,,,,, 12395,,,,, 12676, 14447, 11298,,,,,,,,,, ,, 1268, 14306,, 13115, 14483,, 14292, 4877,, 11358, 8171,, 4988,,,,, 1701, 5520,,,,,, 9833,,,,,, 1833, 1372,,,,, , 4653, 5192, 8713,, 2425,,,,, 15314,, 4492,,,, 10386, 5235, 7557,,,, 4669, 1663, 3492, 1432, 9439, 8524
, 3690, 6133,,,,,,,, 8166,,,,,,,, 7292,, 8431, 8250,,,,,,, 12419,,,,, 12677, 14448, 11299,,,,,,,,,,,, 1269, 14307,, 13116, 14502,, 14766, 4878,, 11378, 8172,, 4989,,,,, 1702, 5521,,,,,, 9834,,,,,, 1857, 1389,,,,,, 4654, 5193, 8714,, 2426,,,,, 15315,, 4493,,,, 10387, 5236, 7577,,,, 4670, 1664, 3493, 1433, 9440, 8525
, 3691, 6134,,,,,,,, 8167,,,,,,,, 7293,, 8454, 8267,,,,,,, 12420,,,,, 12678, 14449, 11300,,,,,,,,,,,, 1270, 14308,, 13117, 14503,, 14767, 4879,, 11379, 8173,, 5009,,,,, 1722, 5522,,,,,, 9852,,,,,, 2280, 1390,,,,,, 4655, 5216, 8715,, 2427,,,,, 15316,, 4494,,,, 10388, 5237, 7578,,,, 4671, 1665, 3494, 1434, 9459, 8526
, 3692, 6135,,,,,,,, 8189,,,,,,,, 7294,, 8455, 8268,,,,,,, 12444,,,,, 12679, 14450, 11301,,,,,,,,,,,, 1271, 14309,, 13118, 14504,, 14768, 4880,, 11380, 8666,, 5010,,,,, 1723, 5523,,,,,, 9853,,,,,, 2281, 1391,,,,,, 4656, 5217, 8738,, 2428,,,,, 15317,, 4495,,,, 10409, 5256, 7579,,,, 4672, 1666, 3495, 1435, 9460, 8527
, 3715, 6136,,,,,,,, 8190,,,,,,,, 7316,, 8456, 8269,,,,,,, 12445,,,,, 12680, 14471, 11322,,,,,,,,,,,, 1272, 14310,, 13137, 14505,, 14769, 4881,, 11381, 8667,, 5011,,,,, 1724, 5542,,,,,, 9854,,,,,, 2282, 1392,,,,,, 4676, 5218, 8739,, 2429,,,,, 15318,, 4496,,,, 10410, 5257, 7580,,,, 4673, 1684, 3496, 1436, 9461, 8545
, 3716, 6137,,,,,,,, 8191,,,,,,,, 7317,, 8479, 8270,,,,,,, 12469,,,,, 12698, 14472, 11323,,,,,,,,,,,, 1273, 14311,, 13138, 14506,, 14791, 4899,, 11382, 8668,, 5012,,,,, 1725, 5543,,,,,, 9855,,,,,, 2283, 1393,,,,,, 4677, 5241, 9313,, 2449,,,,, 15340,, 4517,,,, 10411, 5258, 7581,,,, 4674, 1685, 3497, 1437, 9462, 8546
, 3717, 6159,,,,,,,, 8192,,,,,,,, 7715,, 8480, 8271,,,,,,, 12470,,,,, 12699, 14473, 11324,,,,,,,,,,,, 1291, 14312,, 13139, 14507,, 14792, 4900,, 11383, 8669,, 5013,,,,, 1750, 5544,,,,,, 9856,,,,,, 2305, 1394,,,,,, 4678, 5242, 9314,, 2450,,,,, 15341,, 4518,,,, 10412, 5259, 7603,,,, 4675, 1686, 3514, 1456, 9463, 8547
, 3740, 6160,,,,,,,, 8193,,,,,,,, 7716,, 8481, 8272,,,,,,, 13044,,,,, 12700, 14474, 11325,,,,,,,,,,,, 1292, 14331,, 13140, 14528,, 14793, 4901,, 11384, 8670,, 5014,,,,, 2199, 5545,,,,,, 9857,,,,,, 2306, 1395,,,,,, 4679, 5243, 9338,, 2451,,,,, 15342,, 4519,,,, 10413, 5260, 7604,,,, 4694, 1687, 3515, 1457, 9464, 8548
, 3741, 6161,,,,,,,, 8214,,,,,,,, 7739,, 8504, 8273,,,,,,, 13069,,,,, 12701, 14475, 11326,,,,,,,,,,,, 1293, 14332,, 13141, 14529,, 14794, 4902,, 11405, 8671,, 5034,,,,, 2200, 5546,,,,,, 9858,,,,,, 2307, 1396,,,,,, 4680, 5265, 9339,, 2452,,,,, 15343,, 4520,,,, 10435, 5261, 7605,,,, 4695, 1688, 3516, 1458, 9465, 8549
, 3742, 6631,,,,,,,, 8215,,,,,,,, 7740,, 8980, 8274,,,,,,, ,,,,, 12702, 14498, 11327,,,,,,,,,,,, 1294, 14333,, 13164, 14530,, 14815, 4903,, 11406, 8672,, 5038,,,,, 2201, 5547,,,,,, 9859,,,,,, 2308, 1397,,,,,, 4702, 5266, 9363,, 2453,,,,, 15367,, 4542,,,, 10436, 5262, 7606,,,, 4696, 1689, 3517, 1459, 9466, 8550
, , 6632,,,,,,,, 8216,,,,,,,, 7741,, 9080, 8275,,,,,,,,,,,, 12703, 14499, 11347,,,,,,,,,,,, 1295, 14334,, 13165, 14531,, 14816, 4904,, 11407, 8673,, 5560,,,,, 2222, 5548,,,,,, 9860,,,,,, 2329, 1414,,,,,, 4703, 5267, 9364,, 2454,,,,, 15368,, 4543,,,, 10437, 5263, 7629,,,, 4697, 1690, 3518, 1460, 9484, 8551
,, 6633,,,,,,,, 8217,,,,,,,, 7742,, , 8292,,,,,,,,,,,, 12704, 14998, 11348,,,,,,,,,,,, 1296, 14335,, 13166, 15001,, 14817, 4905,, 11408, 8691,, 5561,,,,, 2223, 5567,,,,,, 9877,,,,,, 2330, 1415,,,,,, 4704, 5268, ,, 2455,,,,, ,, 4544,,,, 10984, 5281, 7630,,,, 4698, 1691, 3519, 1481, 9485, 8552
,, 6634,,,,,,,, 8239,,,,,,,, 7743,,, 8293,,,,,,,,,,,, 12705, 14999, 11349,,,,,,,,,,,, 1297, 14336,, 13663, 15002,, 14818, 4906,, 11409, 8692,, 5585,,,,, 2224, 5568,,,,,, 9878,,,,,, 2331, 1416,,,,,, 4705, 5290,,, 2474,,,,,,, 4545,,,, 10985, 5282, 7631,,,, 4699, 1710, 3520, 1482, 9486, 8570
,, 6635,,,,,,,, 8240,,,,,,,, 7764,,, 8294,,,,,,,,,,,, 12723, 15000, 11350,,,,,,,,,,,, 1298, 14337,, 13664, 15003,, 14819, 4924,, 11430, 8693,, 5586,,,,, 2225, 5569,,,,,, 9879,,,,,, 2332, 1417,,,,,, 4728, 5291,,, 2475,,,,,,, 5018,,,, 10986, 5283, 7656,,,, 4700, 1711, 3521, 1483, 9487, 8571
,, 6636,,,,,,,, 8241,,,,,,,, 7765,,, 8295,,,,,,,,,,,, 12724, 15073, 11351,,,,,,,,,,,, 1317, 14356,, 13665, 15004,, 14840, 4925,, 11431, 8694,, 5587,,,,, 2226, 5570,,,,,, 9880,,,,,, 2333, 1418,,,,,, 4729, 5292,,, 2476,,,,,,, 5019,,,, 10987, 5284, 8082,,,, 4720, 1712, 3522, 1484, 9488, 8572
,, 6637,,,,,,,, 8242,,,,,,,, 7766,,, 8296,,,,,,,,,,,, 12725, 15074, 11352,,,,,,,,,,,, 1318, 14357,, 13687, 15005,, 14841, 4926,, 11432, 8695,, 5609,,,,, 2227, 5571,,,,,, 9881,,,,,, 2334, 1419,,,,,, 5202, 5293,,, 2477,,,,,,, 5020,,,, 11008, 5285, 8083,,,, 4721, 1713, 3523, 1485, 9489, 8573
,, 6638,,,,,,,, 8265,,,,,,,, 7767,,, 8297,,,,,,,,,,,, 12726, 15075, 11353,,,,,,,,,,,, 1319, 14358,, 13688, 15006,, 14842, 4927,, 11433, 8696,, 5610,,,,, 2247, 5572,,,,,, 9882,,,,,, 2353, 1420,,,,,, 5203, 5817,,, 2478,,,,,,, 5021,,,, 11009, 5286, 8084,,,, 4722, 1714, 3524, 1931, 9490, 8574
,, 6656,,,,,,,, 8266,,,,,,,, 7768,,, 8298,,,,,,,,,,,, 12727, 15098, 11372,,,,,,,,,,,, 1320, 14359,, 13689, 15026,, 14843, 4928,, 11455, 8697,, 5611,,,,, 2248, 5573,,,,,, 9883,,,,,, 2354, 1421,,,,,, 5204, 5818,,, 2479,,,,,,, 5022,,,, 11010, 5287, 8105,,,, 4723, 1736, 3539, 1934, 9491, 8575
,, 6657,,,,,,,, 8290,,,,,,,, 7769,,, 8299,,,,,,,,,,,, 12728, 15099, 11373,,,,,,,,,,,, 1321, 14360,, 13690, 15027,, 14864, 4929,, 11456, 8698,, 5612,,,,, 2249, 5592,,,,,, 9884,,,,,, 2355, 1422,,,,,, 5205, 5842,,, 2480,,,,,,, 5043,,,, 11034, 5288, 8106,,,, 4724, 1737, 3540, 1935, 9510, 9020
,, 6658,,,,,,,, 8291,,,,,,,, 7788,,, 8300,,,,,,,,,,,, 12729, 15100, 11374,,,,,,,,,,,, 1322, 14361,, 13691, 15028,, 14865, 4930,, 11457, 8716,, 5613,,,,, 2250, 5593,,,,,, 9885,,,,,, 2356, 1423,,,,,, 5227, 5843,,, 2481,,,,,,, 5044,,,, 11035, 5289, 8107,,,, 4725, 1738, 3541, 1936, 9511, 9021
,, 6659,,,,,,,, 8316,,,,,,,, 7789,,, 8317,,,,,,,,,,,, 12730, , 11375,,,,,,,,,,,, 1323, 14362,, 13712, 15029,, 14866, 4949,, 11458, 8717,, 5634,,,,, 2251, 5594,,,,,, 9902,,,,,, 2357, 1440,,,,,, 5228, 5866,,, 2482,,,,,,, 5045,,,, 11060, 5306, 8108,,,, 4747, 1761, 3542, 1956, 9512, 9022
,, 6660,,,,,,,, 8765,,,,,,,, 7790,,, 8318,,,,,,,,,,,, 12749,, 11376,,,,,,,,,,,, 1345, 14382,, 13713, 15030,, 14867, 4950,, 11481, 8718,, 5635,,,,, 2252, 5595,,,,,, 9903,,,,,, 2358, 1441,,,,,, 5229, 5867,,, 2499,,,,,,, 5046,,,, , 5307, 8109,,,, 4748, 1762, 3543, 1957, 9513, 9023
,, 6661,,,,,,,, 8790,,,,,,,, 7791,,, 8319,,,,,,,,,,,, 12750,, 11377,,,,,,,,,,,, 1346, 14383,, 13714, 15031,, 14868, 5378,, 11482, 8719,, 5637,,,,, 2272, 5596,,,,,, 9904,,,,,, 2359, 1442,,,,,, 5230, 5868,,, 2500,,,,,,, 5047,,,,, 5308, 8110,,,, 5194, 2214, 3544, 1958, 9514, 9024
,, 6662,,,,,,,, 8791,,,,,,,, 7792,,, 8320,,,,,,,,,,,, 12751,, 11397,,,,,,,,,,,, 1347, 14384,, 13715, 15032,, 14889, 5379,, 11954, 8720,, 5638,,,,, 2273, 5597,,,,,, 9905,,,,,, 2360, 1443,,,,,, 5252, 6468,,, 2501,,,,,,, 5068,,,,, 5309, 8130,,,, 5195, 2215, 3545, 1959, 9515, 9025
,, 6663,,,,,,,, 8815,,,,,,,, 7793,,, 8321,,,,,,,,,,,, 12752,, 11398,,,,,,,,,,,, 1348, 14385,, 13716, 15051,, 14890, 5401,, 11955, 8721,, 6185,,,,, 2274, 5598,,,,,, 9906,,,,,, 2378, 1444,,,,,, 5253, 6492,,, 2502,,,,,,, 5069,,,,, 5310, 8131,,,, 5196, 2236, 3546, 1960, 9516, 9044
,, 6664,,,,,,,, 8816,,,,,,,, 7794,,, 8322,,,,,,,,,,,, 12753,, 11399,,,,,,,,,,,, 1770, 14386,, 13717, 15052,, 14891, 5402,, 11956, 8722,, 6186,,,,, 2275, 5617,,,,,, 9907,,,,,, 2379, 1445,,,,,, 5254, 6493,,, 2503,,,,,,, 5070,,,,, 5311, 8132,,,, 5197, 2237, 3547, 1961, 9535, 9045
,, 6681,,,,,,,, 8817,,,,,,,, 7813,,, 8323,,,,,,,,,,,, 12754,, 11400,,,,,,,,,,,, 1771, 14387,, 13737, 15053,, 14892, 5403,, 11957, 8723,, 6210,,,,, 2276, 5618,,,,,, 9908,,,,,, 2380, 1446,,,,,, 5255, ,,, 2504,,,,,,, 5071,,,,, 5312, 8133,,,, 5198, 2238, 3548, 1962, 9536, 9046
,, 6682,,,,,,,, 8840,,,,,,,, 7814,,, 8324,,,,,,,,,,,, 12755,, 11422,,,,,,,,,,,, 1772, 14408,, 13738, 15054,, 14893, 5404,, 11958, 8724,, 6211,,,,, 2298, 5619,,,,,, 9909,,,,,, 2381, 1447,,,,,, 5280,,,, 2505,,,,,,, 5072,,,,, 5313, 8134,,,, 5199, 2239, 3549, 1979, 9537, 9047
,, 6683,,,,,,,, 8841,,,,,,,, 7815,,, 8342,,,,,,,,,,,, 12774,, 11423,,,,,,,,,,,, 1773, 14409,, 13739, 15055,, 14916, 5405,, 11979, 8725,, 6212,,,,, 2299, 5620,,,,,, 9910,,,,,, 2382, 1448,,,,,, 5829,,,, 2506,,,,,,, 5073,,,,, 5331, 8135,,,, 5200, 2240, 3564, 1980, 9538, 9048
,, 6684,,,,,,,, 8842,,,,,,,, 7816,,, 8343,,,,,,,,,,,, 12775,, 11424,,,,,,,,,,,, 1794, 14410,, 13740, 15056,, 15392, 5426,, 11980, 8740,, 6235,,,,, 2300, 5621,,,,,, 9930,,,,,, 2383, 1465,,,,,, 5905,,,, 2523,,,,,,, 5092,,,,, 5332, 8153,,,, 5219, 2260, 3565, 1981, 9539, 9049
,, 6685,,,,,,,, 8865,,,,,,,, 7817,,, 8344,,,,,,,,,,,, 12776,, 11425,,,,,,,,,,,, 1795, 14411,, 13741, 15057,, 15393, 5427,, 11981, 8741,, 6236,,,,, 2301, 5622,,,,,, 9931,,,,,, 2384, 1466,,,,,, ,,,, 2524,,,,,,, 5093,,,,, 5333, 8154,,,, 5220, 2261, 3566, 1982, 9540, 9050
,, 6686,,,,,,,, 8866,,,,,,,, 7818,,, 8345,,,,,,,,,,,, 12777,, 11900,,,,,,,,,,,, 1796, 14412,, 13742, 15058,, 15417, 5428,, 11982, 8742,, 6237,,,,, 2323, 6119,,,,,, 9932,,,,,, 2385, 1467,,,,,,,,,, 2525,,,,,,, 5094,,,,, 5334, 8155,,,, 5221, 2262, 3567, 1983, 9541, 9069
,, 6687,,,,,,,, 8891,,,,,,,, 7819,,, 8346,,,,,,,,,,,, 12778,, 11901,,,,,,,,,,,, 1797, 14434,, 13763, 15076,, 15418, 5429,, 11983, 8743,, 6238,,,,, 2324, 6120,,,,,, 9933,,,,,, 2386, 1468,,,,,,,,,, 2526,,,,,,, 5095,,,,, 5335, 8156,,,, 5222, 2263, 3568, 1984, 9561, 9070
,, 6688,,,,,,,, 9441,,,,,,,, 7838,,, 8368,,,,,,,,,,,, 12779,, 11924,,,,,,,,,,,, 1798, 14435,, 13764, 15077,, 15419, 5430,, 12004, 8744,, 6260,,,,, 2325, 6121,,,,,, 9934,,,,,, 2404, 1469,,,,,,,,,, 2527,,,,,,, 5096,,,,, 5336, 8157,,,, 5223, 2264, 3569, 1985, 9562, 9071
