1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
, 6940, 10149,,,,,,,, 13911,,,,, 14045,,,,,,,,,, 5547,,,, 8408,,,,,,,,,,,,,,,,,,,,,,,,,, 13752,,,,, 5586, 9959,, 8091,,,,,,,,,,,,,, 12300,,,,,,,,, 14169,,,,,,,
, 6963, 10174,,,,,,,, 13912,,,,, 14046,,,,,,,,,, 5548,,,, 8409,,,,,,,,,,,,,,,,,,,,,,,,,, 13770,,,,, 5587, 9960,, 8092,,,,,,,,,,,,,, 12301,,,,,,,,, 14170,,,,,,,
, 6964, ,,,,,,,, 13913,,,,, 14047,,,,,,,,,, 5549,,,, 8410,,,,,,,,,,,,,,,,,,,,,,,,,, 13771,,,,, 5588, 9961,, 8093,,,,,,,,,,,,,, 12302,,,,,,,,, 14171,,,,,,,
, 6965,,,,,,,,, 13914,,,,, 14048,,,,,,,,,, 5570,,,, 8411,,,,,,,,,,,,,,,,,,,,,,,,,, 13772,,,,, 5589, 9962,, 8094,,,,,,,,,,,,,, 12303,,,,,,,,, 14172,,,,,,,
, 6966,,,,,,,,, 13932,,,,, 14049,,,,,,,,,, 5571,,,, 8412,,,,,,,,,,,,,,,,,,,,,,,,,, 13773,,,,, 5607, 9963,, 8095,,,,,,,,,,,,,, 12304,,,,,,,,, 14173,,,,,,,
, 6967,,,,,,,,, 13933,,,,, 14050,,,,,,,,,, 5572,,,, 8433,,,,,,,,,,,,,,,,,,,,,,,,,, 13774,,,,, 5608, 9964,, 8096,,,,,,,,,,,,,, 12305,,,,,,,,, 14174,,,,,,,
, 6986,,,,,,,,, 13934,,,,, 14071,,,,,,,,,, 5573,,,, 8434,,,,,,,,,,,,,,,,,,,,,,,,,, 13775,,,,, 5609, 9980,, 8097,,,,,,,,,,,,,, 12323,,,,,,,,, 14189,,,,,,,
, 6987,,,,,,,,, 13935,,,,, 14072,,,,,,,,,, 5574,,,, 8435,,,,,,,,,,,,,,,,,,,,,,,,,, 13776,,,,, 5610, 9981,, 8098,,,,,,,,,,,,,, 12324,,,,,,,,, 14190,,,,,,,
, 6988,,,,,,,,, 13936,,,,, 14073,,,,,,,,,, 5596,,,, 8436,,,,,,,,,,,,,,,,,,,,,,,,,, 13777,,,,, 5611, 9982,, 8114,,,,,,,,,,,,,, 12325,,,,,,,,, 14191,,,,,,,
, 6989,,,,,,,,, 13937,,,,, 14074,,,,,,,,,, 5597,,,, 8437,,,,,,,,,,,,,,,,,,,,,,,,,, 13797,,,,, 5612, 9983,, 8115,,,,,,,,,,,,,, 12326,,,,,,,,, 14192,,,,,,,
, 6990,,,,,,,,, 13938,,,,, 14075,,,,,,,,,, 5598,,,, 8438,,,,,,,,,,,,,,,,,,,,,,,,,, 13798,,,,, 5613, 9984,, 8116,,,,,,,,,,,,,, 12327,,,,,,,,, 14193,,,,,,,
, 6991,,,,,,,,, 13939,,,,, 14097,,,,,,,,,, 5599,,,, 8458,,,,,,,,,,,,,,,,,,,,,,,,,, 13799,,,,, 5614, 9985,, 8117,,,,,,,,,,,,,, 12328,,,,,,,,, 14194,,,,,,,
, 6992,,,,,,,,, 13960,,,,, 14098,,,,,,,,,, 5622,,,, 8459,,,,,,,,,,,,,,,,,,,,,,,,,, 13800,,,,, 5634, 9986,, 8118,,,,,,,,,,,,,, 12329,,,,,,,,, 14197,,,,,,,
, 7010,,,,,,,,, 13961,,,,, 14099,,,,,,,,,, 5623,,,, 8460,,,,,,,,,,,,,,,,,,,,,,,,,, 13801,,,,, 5635, 9987,, 8119,,,,,,,,,,,,,, 12330,,,,,,,,, 14198,,,,,,,
, 7011,,,,,,,,, 13962,,,,, 14100,,,,,,,,,, 5624,,,, 8461,,,,,,,,,,,,,,,,,,,,,,,,,, 13802,,,,, 5636, 9988,, 8120,,,,,,,,,,,,,, 12348,,,,,,,,, 14214,,,,,,,
, 7012,,,,,,,,, 13963,,,,, 14124,,,,,,,,,, 6043,,,, 8484,,,,,,,,,,,,,,,,,,,,,,,,,, 13823,,,,, 5637, 9989,, 8121,,,,,,,,,,,,,, 12349,,,,,,,,, 14215,,,,,,,
, 7013,,,,,,,,, 13985,,,,, 14125,,,,,,,,,, 6046,,,, 8485,,,,,,,,,,,,,,,,,,,,,,,,,, 13824,,,,, 5638, 10005,, 8122,,,,,,,,,,,,,, 12350,,,,,,,,, 14222,,,,,,,
, 7014,,,,,,,,, 14412,,,,, 14520,,,,,,,,,, 6068,,,, 8509,,,,,,,,,,,,,,,,,,,,,,,,,, 13825,,,,, 5639, 10006,, 8123,,,,,,,,,,,,,, 12351,,,,,,,,, 14223,,,,,,,
, 7015,,,,,,,,, 14434,,,,, 14521,,,,,,,,,, 6069,,,, 8880,,,,,,,,,,,,,,,,,,,,,,,,,, 13826,,,,, 5640, 10007,, 8141,,,,,,,,,,,,,, 12352,,,,,,,,, 14668,,,,,,,
, 7036,,,,,,,,, 14435,,,,, 14522,,,,,,,,,, 6070,,,, 8908,,,,,,,,,,,,,,,,,,,,,,,,,, 13848,,,,, 5661, 10008,, 8142,,,,,,,,,,,,,, 12353,,,,,,,,, 14669,,,,,,,
, 7037,,,,,,,,, 14436,,,,, 14523,,,,,,,,,, 6071,,,, 8932,,,,,,,,,,,,,,,,,,,,,,,,,, 13849,,,,, 5662, 10009,, 8143,,,,,,,,,,,,,, 12354,,,,,,,,, 14689,,,,,,,
, 7038,,,,,,,,, 14437,,,,, 14524,,,,,,,,,, 6072,,,, 8933,,,,,,,,,,,,,,,,,,,,,,,,,, 13850,,,,, 5663, 10010,, 8144,,,,,,,,,,,,,, 12355,,,,,,,,, 14690,,,,,,,
, 7039,,,,,,,,, 14456,,,,, 14525,,,,,,,,,, 6094,,,, 8934,,,,,,,,,,,,,,,,,,,,,,,,,, 14298,,,,, 5664, 10011,, 8145,,,,,,,,,,,,,, 12372,,,,,,,,, 14691,,,,,,,
, 7061,,,,,,,,, 14457,,,,, 14526,,,,,,,,,, 6095,,,, 8935,,,,,,,,,,,,,,,,,,,,,,,,,, 14299,,,,, 6212, 10012,, 8146,,,,,,,,,,,,,, 12373,,,,,,,,, 14692,,,,,,,
, 7062,,,,,,,,, 14458,,,,, 14545,,,,,,,,,, 6096,,,, 8955,,,,,,,,,,,,,,,,,,,,,,,,,, 14300,,,,, 6213, 10013,, 8169,,,,,,,,,,,,,, 12374,,,,,,,,, 14693,,,,,,,
, 7063,,,,,,,,, 14459,,,,, 14546,,,,,,,,,, 6097,,,, 8956,,,,,,,,,,,,,,,,,,,,,,,,,, 14301,,,,, 6235, 10014,, 8170,,,,,,,,,,,,,, 12375,,,,,,,,, 14694,,,,,,,
, 7064,,,,,,,,, 14460,,,,, 14547,,,,,,,,,, 6098,,,, 8957,,,,,,,,,,,,,,,,,,,,,,,,,, 14322,,,,, 6236, 10015,, 8589,,,,,,,,,,,,,, 12376,,,,,,,,, 14695,,,,,,,
, 7087,,,,,,,,, 14461,,,,, 14548,,,,,,,,,, 6119,,,, 8958,,,,,,,,,,,,,,,,,,,,,,,,,, 14323,,,,, 6237, 10030,, 8590,,,,,,,,,,,,,, 12377,,,,,,,,, 14712,,,,,,,
, 7088,,,,,,,,, 14462,,,,, 14549,,,,,,,,,, 6120,,,, 8959,,,,,,,,,,,,,,,,,,,,,,,,,, 14324,,,,, 6238, 10031,, 8591,,,,,,,,,,,,,, 12378,,,,,,,,, 14713,,,,,,,
, 7089,,,,,,,,, 14481,,,,, 14550,,,,,,,,,, 6121,,,, 8960,,,,,,,,,,,,,,,,,,,,,,,,,, 14325,,,,, 6239, 10032,, 8595,,,,,,,,,,,,,, 12379,,,,,,,,, 14714,,,,,,,
, 7112,,,,,,,,, 14482,,,,, 14551,,,,,,,,,, 6122,,,, 8980,,,,,,,,,,,,,,,,,,,,,,,,,, 14326,,,,, 6264, 10033,, 8596,,,,,,,,,,,,,, 12380,,,,,,,,, 14715,,,,,,,
, 7113,,,,,,,,, 14483,,,,, 14552,,,,,,,,,, 6123,,,, 8981,,,,,,,,,,,,,,,,,,,,,,,,,, 14327,,,,, 6837, 10034,, 8613,,,,,,,,,,,,,, 12398,,,,,,,,, 14716,,,,,,,
, 7114,,,,,,,,, 14484,,,,, 14570,,,,,,,,,, 6124,,,, 8982,,,,,,,,,,,,,,,,,,,,,,,,,, 14328,,,,, 6861, 10035,, 8614,,,,,,,,,,,,,, 12399,,,,,,,,, 14717,,,,,,,
, 7115,,,,,,,,, 14485,,,,, 14571,,,,,,,,,, 6145,,,, 8983,,,,,,,,,,,,,,,,,,,,,,,,,, 14345,,,,, 6862, 10036,, 8615,,,,,,,,,,,,,, 12400,,,,,,,,, 14718,,,,,,,
, 7138,,,,,,,,, 14486,,,,, 14572,,,,,,,,,, 6146,,,, 8984,,,,,,,,,,,,,,,,,,,,,,,,,, 14346,,,,, 6863, 10037,, 8616,,,,,,,,,,,,,, 12401,,,,,,,,, 14719,,,,,,,
, 7139,,,,,,,,, 14487,,,,, 14573,,,,,,,,,, 6147,,,, 8985,,,,,,,,,,,,,,,,,,,,,,,,,, 14347,,,,, , 10038,, 8617,,,,,,,,,,,,,, 12402,,,,,,,,, 14720,,,,,,,
, 7140,,,,,,,,, 14488,,,,, 14574,,,,,,,,,, 6148,,,, 9005,,,,,,,,,,,,,,,,,,,,,,,,,, 14348,,,,,, 10039,, 8618,,,,,,,,,,,,,, 12403,,,,,,,,, 14721,,,,,,,
, 7141,,,,,,,,, 14505,,,,, 14575,,,,,,,,,, 6149,,,, 9006,,,,,,,,,,,,,,,,,,,,,,,,,, 14349,,,,,, 10056,, 8619,,,,,,,,,,,,,, 12404,,,,,,,,, 14739,,,,,,,
, 7163,,,,,,,,, 14506,,,,, 14576,,,,,,,,,, 6150,,,, 9007,,,,,,,,,,,,,,,,,,,,,,,,,, 14350,,,,,, 10058,, 8620,,,,,,,,,,,,,, 12405,,,,,,,,, 14740,,,,,,,
, 7164,,,,,,,,, 14507,,,,, 14577,,,,,,,,,, 6171,,,, 9008,,,,,,,,,,,,,,,,,,,,,,,,,, 14351,,,,,, 10059,, 8621,,,,,,,,,,,,,, 12423,,,,,,,,, 14741,,,,,,,
, 7165,,,,,,,,, 14508,,,,, 14595,,,,,,,,,, 6172,,,, 9009,,,,,,,,,,,,,,,,,,,,,,,,,, 14352,,,,,, 10060,, 8639,,,,,,,,,,,,,, 12424,,,,,,,,, 14742,,,,,,,
, 7188,,,,,,,,, 14509,,,,, 14596,,,,,,,,,, 6173,,,, 9010,,,,,,,,,,,,,,,,,,,,,,,,,, 14353,,,,,, 10061,, 8640,,,,,,,,,,,,,, 12425,,,,,,,,, 14743,,,,,,,
, 7189,,,,,,,,, 14510,,,,, 14597,,,,,,,,,, 6174,,,, 9030,,,,,,,,,,,,,,,,,,,,,,,,,, 14370,,,,,, 10062,, 8641,,,,,,,,,,,,,, 12426,,,,,,,,, 14744,,,,,,,
, 7613,,,,,,,,, 14511,,,,, 14598,,,,,,,,,, 6198,,,, 9031,,,,,,,,,,,,,,,,,,,,,,,,,, 14371,,,,,, 10063,, 8642,,,,,,,,,,,,,, 12427,,,,,,,,, 14745,,,,,,,
, 7614,,,,,,,,, 14512,,,,, 14599,,,,,,,,,, 6696,,,, 9032,,,,,,,,,,,,,,,,,,,,,,,,,, 14372,,,,,, 10084,, 8643,,,,,,,,,,,,,, 12428,,,,,,,,, 14746,,,,,,,
, 7637,,,,,,,,, 14513,,,,, 14600,,,,,,,,,, 6697,,,, 9033,,,,,,,,,,,,,,,,,,,,,,,,,, 14373,,,,,, 10085,, 8644,,,,,,,,,,,,,, 12429,,,,,,,,, 14747,,,,,,,
, 7638,,,,,,,,, 14514,,,,, 14601,,,,,,,,,, 6720,,,, 9034,,,,,,,,,,,,,,,,,,,,,,,,,, 14374,,,,,, 10086,, 8645,,,,,,,,,,,,,, 12430,,,,,,,,, 14764,,,,,,,
, 7639,,,,,,,,, 14530,,,,, 14602,,,,,,,,,, 6721,,,, 9035,,,,,,,,,,,,,,,,,,,,,,,,,, 14375,,,,,, 10109,, 8646,,,,,,,,,,,,,, 12449,,,,,,,,, 14765,,,,,,,
, 7661,,,,,,,,, 14531,,,,, 14620,,,,,,,,,, 6722,,,, 9058,,,,,,,,,,,,,,,,,,,,,,,,,, 14376,,,,,, 10110,, 8664,,,,,,,,,,,,,, 12450,,,,,,,,, 14766,,,,,,,
, 7662,,,,,,,,, 14532,,,,, 14621,,,,,,,,,, 6723,,,, 9059,,,,,,,,,,,,,,,,,,,,,,,,,, 14377,,,,,, 10111,, 8665,,,,,,,,,,,,,, 12451,,,,,,,,, 14767,,,,,,,
, 7663,,,,,,,,, 14533,,,,, 14622,,,,,,,,,, 6746,,,, 9060,,,,,,,,,,,,,,,,,,,,,,,,,, 14378,,,,,, 10113,, 8666,,,,,,,,,,,,,, 12452,,,,,,,,, 14768,,,,,,,
, 7664,,,,,,,,, 14534,,,,, 14623,,,,,,,,,, 6747,,,, 9061,,,,,,,,,,,,,,,,,,,,,,,,,, 14394,,,,,, 10134,, 8667,,,,,,,,,,,,,, 12453,,,,,,,,, 14769,,,,,,,
, 7687,,,,,,,,, 14535,,,,, 14624,,,,,,,,,, 6748,,,, 9062,,,,,,,,,,,,,,,,,,,,,,,,,, 14395,,,,,, 10135,, 8668,,,,,,,,,,,,,, 12454,,,,,,,,, 14770,,,,,,,
, 7688,,,,,,,,, 14536,,,,, 14625,,,,,,,,,, 6749,,,, 9083,,,,,,,,,,,,,,,,,,,,,,,,,, 14396,,,,,, 10136,, 8669,,,,,,,,,,,,,, 12455,,,,,,,,, 14771,,,,,,,
, 7689,,,,,,,,, 14537,,,,, 14626,,,,,,,,,, 6773,,,, 9084,,,,,,,,,,,,,,,,,,,,,,,,,, 14397,,,,,, 10137,, 8670,,,,,,,,,,,,,, 12475,,,,,,,,, 14772,,,,,,,
, 7712,,,,,,,,, 14538,,,,, 14645,,,,,,,,,, 6774,,,, 9085,,,,,,,,,,,,,,,,,,,,,,,,,, 14398,,,,,, 10138,, 8671,,,,,,,,,,,,,, 12476,,,,,,,,, 14773,,,,,,,
, 7713,,,,,,,,, 14539,,,,, 14646,,,,,,,,,, ,,,, 9086,,,,,,,,,,,,,,,,,,,,,,,,,, 14399,,,,,, 10160,, 8672,,,,,,,,,,,,,, 12477,,,,,,,,, 14774,,,,,,,
, 7714,,,,,,,,, 14558,,,,, 14647,,,,,,,,,,,,,, 9109,,,,,,,,,,,,,,,,,,,,,,,,,, 14400,,,,,, 10161,, 8689,,,,,,,,,,,,,, 12478,,,,,,,,, 14775,,,,,,,
, 7738,,,,,,,,, 14559,,,,, 14648,,,,,,,,,,,,,, 9110,,,,,,,,,,,,,,,,,,,,,,,,,, 14401,,,,,, 10162,, 8690,,,,,,,,,,,,,, 12479,,,,,,,,, 14790,,,,,,,
, 7739,,,,,,,,, 14560,,,,, 14649,,,,,,,,,,,,,, 9134,,,,,,,,,,,,,,,,,,,,,,,,,, 14402,,,,,, 10558,, 8691,,,,,,,,,,,,,, 12480,,,,,,,,, 14791,,,,,,,
, 7740,,,,,,,,, 14561,,,,, 14650,,,,,,,,,,,,,, 9584,,,,,,,,,,,,,,,,,,,,,,,,,, 14403,,,,,, 10559,, 8692,,,,,,,,,,,,,, 12875,,,,,,,,, 14792,,,,,,,
, 7763,,,,,,,,, 14562,,,,, 14670,,,,,,,,,,,,,, 9608,,,,,,,,,,,,,,,,,,,,,,,,,, 14419,,,,,, 10560,, 8693,,,,,,,,,,,,,, 12900,,,,,,,,, 14793,,,,,,,
, 7764,,,,,,,,, 14563,,,,, 14671,,,,,,,,,,,,,, 9609,,,,,,,,,,,,,,,,,,,,,,,,,, 14420,,,,,, 10581,, 8694,,,,,,,,,,,,,, 12901,,,,,,,,, 14794,,,,,,,
, 7765,,,,,,,,, 14564,,,,, 14672,,,,,,,,,,,,,, 9630,,,,,,,,,,,,,,,,,,,,,,,,,, 14421,,,,,, 10582,, 8695,,,,,,,,,,,,,, 12902,,,,,,,,, 14797,,,,,,,
, 7766,,,,,,,,, 14585,,,,, 14674,,,,,,,,,,,,,, 9631,,,,,,,,,,,,,,,,,,,,,,,,,, 14422,,,,,, 10583,, 8696,,,,,,,,,,,,,, 12924,,,,,,,,, 14798,,,,,,,
, 7788,,,,,,,,, 14586,,,,, 14675,,,,,,,,,,,,,, 9632,,,,,,,,,,,,,,,,,,,,,,,,,, 14423,,,,,, 10584,, 8697,,,,,,,,,,,,,, 12925,,,,,,,,, 14799,,,,,,,
, 7789,,,,,,,,, 14587,,,,, 14696,,,,,,,,,,,,,, 9633,,,,,,,,,,,,,,,,,,,,,,,,,, 14424,,,,,, 10585,, 8698,,,,,,,,,,,,,, 12926,,,,,,,,, 15318,,,,,,,
, 7790,,,,,,,,, 14588,,,,, 14700,,,,,,,,,,,,,, 9634,,,,,,,,,,,,,,,,,,,,,,,,,, 14425,,,,,, 10586,, 8714,,,,,,,,,,,,,, 12927,,,,,,,,, 15319,,,,,,,
, 7814,,,,,,,,, 14589,,,,, 15171,,,,,,,,,,,,,, 9655,,,,,,,,,,,,,,,,,,,,,,,,,, 14426,,,,,, 10587,, 8715,,,,,,,,,,,,,, 12928,,,,,,,,, 15320,,,,,,,
, 8287,,,,,,,,, 14610,,,,, 15172,,,,,,,,,,,,,, 9656,,,,,,,,,,,,,,,,,,,,,,,,,, 14427,,,,,, 10588,, 8716,,,,,,,,,,,,,, 12929,,,,,,,,, 15341,,,,,,,
, 8288,,,,,,,,, 14611,,,,, 15173,,,,,,,,,,,,,, 9657,,,,,,,,,,,,,,,,,,,,,,,,,, 14428,,,,,, 10589,, 8717,,,,,,,,,,,,,, 12930,,,,,,,,, 15342,,,,,,,
, 8289,,,,,,,,, 14612,,,,, 15174,,,,,,,,,,,,,, 9658,,,,,,,,,,,,,,,,,,,,,,,,,, 14445,,,,,, 10605,, 8718,,,,,,,,,,,,,, 12949,,,,,,,,, 15343,,,,,,,
, 8312,,,,,,,,, 14613,,,,, 15175,,,,,,,,,,,,,, 9659,,,,,,,,,,,,,,,,,,,,,,,,,, 14446,,,,,, 10606,, 8719,,,,,,,,,,,,,, 12950,,,,,,,,, 15344,,,,,,,
, 8313,,,,,,,,, 14614,,,,, 15176,,,,,,,,,,,,,, 9660,,,,,,,,,,,,,,,,,,,,,,,,,, 14447,,,,,, 10607,, 8720,,,,,,,,,,,,,, 12951,,,,,,,,, 15345,,,,,,,
, 8314,,,,,,,,, 15038,,,,, 15177,,,,,,,,,,,,,, 9682,,,,,,,,,,,,,,,,,,,,,,,,,, 14448,,,,,, 10608,, 8721,,,,,,,,,,,,,, 12952,,,,,,,,, 15346,,,,,,,
, 8338,,,,,,,,, 15059,,,,, 15196,,,,,,,,,,,,,, 9683,,,,,,,,,,,,,,,,,,,,,,,,,, 14449,,,,,, 10609,, 8722,,,,,,,,,,,,,, 12953,,,,,,,,, 15365,,,,,,,
, 8339,,,,,,,,, 15060,,,,, 15197,,,,,,,,,,,,,, 9684,,,,,,,,,,,,,,,,,,,,,,,,,, 14450,,,,,, 10610,, 8723,,,,,,,,,,,,,, 12954,,,,,,,,, 15366,,,,,,,
, 8364,,,,,,,,, 15061,,,,, 15198,,,,,,,,,,,,,, 9685,,,,,,,,,,,,,,,,,,,,,,,,,, 14451,,,,,, 10611,, 8739,,,,,,,,,,,,,, 12973,,,,,,,,, 15367,,,,,,,
, 8365,,,,,,,,, 15062,,,,, 15199,,,,,,,,,,,,,, 9686,,,,,,,,,,,,,,,,,,,,,,,,,, 14452,,,,,, 10612,, 8740,,,,,,,,,,,,,, 12974,,,,,,,,, 15368,,,,,,,
, 8389,,,,,,,,, 15063,,,,, 15200,,,,,,,,,,,,,, 9708,,,,,,,,,,,,,,,,,,,,,,,,,, 14470,,,,,, 10613,, 8741,,,,,,,,,,,,,, 12975,,,,,,,,, 15369,,,,,,,
, 8390,,,,,,,,, 15081,,,,, 15201,,,,,,,,,,,,,, 9709,,,,,,,,,,,,,,,,,,,,,,,,,, 14471,,,,,, 10614,, 8742,,,,,,,,,,,,,, 12976,,,,,,,,, 15370,,,,,,,
, 8414,,,,,,,,, 15082,,,,, 15202,,,,,,,,,,,,,, 9710,,,,,,,,,,,,,,,,,,,,,,,,,, 14472,,,,,, 10615,, 8743,,,,,,,,,,,,,, 12977,,,,,,,,, 15371,,,,,,,
, 8913,,,,,,,,, 15083,,,,, 15221,,,,,,,,,,,,,, 9711,,,,,,,,,,,,,,,,,,,,,,,,,, 14473,,,,,, 10630,, 8744,,,,,,,,,,,,,, 12978,,,,,,,,, 15372,,,,,,,
, 8914,,,,,,,,, 15084,,,,, 15222,,,,,,,,,,,,,, 9733,,,,,,,,,,,,,,,,,,,,,,,,,, 14474,,,,,, 10631,, 8745,,,,,,,,,,,,,, 12979,,,,,,,,, 15391,,,,,,,
, 8990,,,,,,,,, 15085,,,,, 15223,,,,,,,,,,,,,, 9734,,,,,,,,,,,,,,,,,,,,,,,,,, 14475,,,,,, 10632,, 8746,,,,,,,,,,,,,, 12997,,,,,,,,, 15392,,,,,,,
, ,,,,,,,,, 15086,,,,, 15224,,,,,,,,,,,,,, 9735,,,,,,,,,,,,,,,,,,,,,,,,,, 14476,,,,,, 10633,, 8747,,,,,,,,,,,,,, 12998,,,,,,,,, 15393,,,,,,,
,,,,,,,,,, 15087,,,,, 15225,,,,,,,,,,,,,, 10234,,,,,,,,,,,,,,,,,,,,,,,,,, 14477,,,,,, 10634,, 8748,,,,,,,,,,,,,, 12999,,,,,,,,, 15394,,,,,,,
,,,,,,,,,, 15088,,,,, 15226,,,,,,,,,,,,,, 10258,,,,,,,,,,,,,,,,,,,,,,,,,, 14495,,,,,, 10635,, 8766,,,,,,,,,,,,,, 13000,,,,,,,,, 15395,,,,,,,
,,,,,,,,,, 15089,,,,, 15227,,,,,,,,,,,,,, 10259,,,,,,,,,,,,,,,,,,,,,,,,,, 14496,,,,,, 10636,, 8767,,,,,,,,,,,,,, 13001,,,,,,,,, 15396,,,,,,,
,,,,,,,,,, 15105,,,,, 15246,,,,,,,,,,,,,, 10281,,,,,,,,,,,,,,,,,,,,,,,,,, 14497,,,,,, 10637,, 8768,,,,,,,,,,,,,, 13002,,,,,,,,, 15397,,,,,,,
,,,,,,,,,, 15106,,,,, 15247,,,,,,,,,,,,,, 10282,,,,,,,,,,,,,,,,,,,,,,,,,, 14498,,,,,, 10638,, 8769,,,,,,,,,,,,,, 13003,,,,,,,,, 15398,,,,,,,
,,,,,,,,,, 15107,,,,, 15248,,,,,,,,,,,,,, 10283,,,,,,,,,,,,,,,,,,,,,,,,,, 14499,,,,,, 10639,, 8770,,,,,,,,,,,,,, 13004,,,,,,,,, 15416,,,,,,,
,,,,,,,,,, 15108,,,,, 15249,,,,,,,,,,,,,, 10284,,,,,,,,,,,,,,,,,,,,,,,,,, 14500,,,,,, 10640,, 9239,,,,,,,,,,,,,, 13023,,,,,,,,, 15417,,,,,,,
,,,,,,,,,, 15109,,,,, 15250,,,,,,,,,,,,,, 10307,,,,,,,,,,,,,,,,,,,,,,,,,, 14501,,,,,, 10656,, 9240,,,,,,,,,,,,,, 13024,,,,,,,,, 15418,,,,,,,
,,,,,,,,,, 15110,,,,, 15251,,,,,,,,,,,,,, 10308,,,,,,,,,,,,,,,,,,,,,,,,,, 14502,,,,,, 10657,, 9241,,,,,,,,,,,,,, 13025,,,,,,,,, 15419,,,,,,,
,,,,,,,,,, 15111,,,,, 15271,,,,,,,,,,,,,, 10309,,,,,,,,,,,,,,,,,,,,,,,,,, 14898,,,,,, 10658,, 9242,,,,,,,,,,,,,, 13026,,,,,,,,, 15422,,,,,,,
,,,,,,,,,, 15112,,,,, 15272,,,,,,,,,,,,,, 10333,,,,,,,,,,,,,,,,,,,,,,,,,, 14899,,,,,, 10659,, 9244,,,,,,,,,,,,,, 13027,,,,,,,,, 15423,,,,,,,
,,,,,,,,,, 15113,,,,, 15273,,,,,,,,,,,,,, 10334,,,,,,,,,,,,,,,,,,,,,,,,,, 14900,,,,,, 10660,, 9245,,,,,,,,,,,,,, 13028,,,,,,,,, 15424,,,,,,,
,,,,,,,,,, 15114,,,,, 15274,,,,,,,,,,,,,, 10908,,,,,,,,,,,,,,,,,,,,,,,,,, 14901,,,,,, 10661,, 9246,,,,,,,,,,,,,, 13029,,,,,,,,, ,,,,,,,
,,,,,,,,,, 15129,,,,, 15275,,,,,,,,,,,,,, 10932,,,,,,,,,,,,,,,,,,,,,,,,,, 14902,,,,,, 10662,, 9264,,,,,,,,,,,,,, 13048,,,,,,,,,,,,,,,,
,,,,,,,,,, 15130,,,,, 15296,,,,,,,,,,,,,, 10933,,,,,,,,,,,,,,,,,,,,,,,,,, 14922,,,,,, 10663,, 9265,,,,,,,,,,,,,, 13049,,,,,,,,,,,,,,,,
,,,,,,,,,, 15131,,,,, 15299,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,, 14923,,,,,, 10664,, 9266,,,,,,,,,,,,,, 13050,,,,,,,,,,,,,,,,
,,,,,,,,,, 15132,,,,, 15300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 14924,,,,,, 10681,, 9267,,,,,,,,,,,,,, 13051,,,,,,,,,,,,,,,,
,,,,,,,,,, 15133,,,,, 15321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 14925,,,,,, 10682,, 9268,,,,,,,,,,,,,, 13052,,,,,,,,,,,,,,,,
,,,,,,,,,, 15134,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 14926,,,,,, 10683,, 9269,,,,,,,,,,,,,, 13053,,,,,,,,,,,,,,,,
,,,,,,,,,, 15135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 14927,,,,,, 10684,, 9270,,,,,,,,,,,,,, 13054,,,,,,,,,,,,,,,,
,,,,,,,,,, 15136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 14928,,,,,, 10685,, 9271,,,,,,,,,,,,,, 13055,,,,,,,,,,,,,,,,
,,,,,,,,,, 15137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 14946,,,,,, 10686,, 9290,,,,,,,,,,,,,, 13074,,,,,,,,,,,,,,,,
,,,,,,,,,, 15138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 14947,,,,,, 10689,, 9291,,,,,,,,,,,,,, 13075,,,,,,,,,,,,,,,,
,,,,,,,,,, 15139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 14948,,,,,, 10707,, 9292,,,,,,,,,,,,,, 13076,,,,,,,,,,,,,,,,
,,,,,,,,,, 15158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 14949,,,,,, 10708,, 9293,,,,,,,,,,,,,, 13077,,,,,,,,,,,,,,,,
,,,,,,,,,, 15159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 14950,,,,,, 10709,, 9294,,,,,,,,,,,,,, 13078,,,,,,,,,,,,,,,,
,,,,,,,,,, 15160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 14951,,,,,, 10710,, 9295,,,,,,,,,,,,,, 13079,,,,,,,,,,,,,,,,
