1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
,,,,,,,,,,, 14422,, 6286,,,,, 1480,,, 7707,,,,,,, 11148, 10307,, 8659, 2624,, 14832,,,,, 4737, 2641,, 11225,,,,,, 4349, 14556,,,, 5690,,,, 3646,, 9043,,,,,,,,,,, 10902,,,,,,,,, 4992,,, 11265,,,,,,,, 12296,, 6919,,,, 7394, 6567, 14520,,,,, 9500,, 4724,,,,, 13143, 12190, 2976
,,,,,,,,,,, 14423,, 6287,,,,, 1481,,, 7708,,,,,,, 11166, 10308,, 8660, 2643,, 14833,,,,, 4754, 2642,, 11226,,,,,, 4350, 14557,,,, 5691,,,, 3647,, 9044,,,,,,,,,,, 10903,,,,,,,,, 5013,,, 11266,,,,,,,, 12297,, 6920,,,, 7395, 6568, 14521,,,,, 9501,, 4725,,,,, 13144, 12191, 2977
,,,,,,,,,,, 14424,, 6288,,,,, 1482,,, 7709,,,,,,, 11167, 10309,, 8661, 2644,, 14834,,,,, 4755, 2665,, 11227,,,,,, 4351, 14579,,,, 5692,,,, 3671,, 9045,,,,,,,,,,, 10922,,,,,,,,, 5014,,, 11267,,,,,,,, 12298,, 6921,,,, 7396, 6569, 14522,,,,, 9502,, 4747,,,,, 13167, 12192, 2978
,,,,,,,,,,, 14425,, 6306,,,,, 1483,,, 7710,,,,,,, 11168, 10310,, 8662, 2645,, 14835,,,,, 4756, 2666,, 11228,,,,,, 4352, 14580,,,, 5714,,,, 4147,, 9062,,,,,,,,,,, 10923,,,,,,,,, 5462,,, 11282,,,,,,,, 12299,, 6922,,,, 7397, 6590, 14523,,,,, 9503,, 4748,,,,, 13538, 12193, 2979
,,,,,,,,,,, 14898,, 6307,,,,, 1484,,, 7711,,,,,,, 11169, 10329,, 8680, 2646,, 14836,,,,, 4757, 2667,, 11229,,,,,, 4353, 14581,,,, 5715,,,, 4148,, 9063,,,,,,,,,,, 10924,,,,,,,,, 5463,,, 11283,,,,,,,, 12300,, 6941,,,, 7417, 6591, 14543,,,,, 9504,, 4749,,,,, 13539, 12194, 2980
,,,,,,,,,,, 14899,, 6308,,,,, 1485,,, 7712,,,,,,, 11170, 10330,, 8681, 2647,, 14854,,,,, 4758, 2690,, 11249,,,,,, 4370, 14582,,,, 5716,,,, 4149,, 9064,,,,,,,,,,, 10925,,,,,,,,, 5486,,, 11284,,,,,,,, 12322,, 6942,,,, 7418, 6592, 14544,,,,, 9505,, 4750,,,,, 13540, 12212, 2981
,,,,,,,,,,, 14922,, 6309,,,,, 1501,,, 7732,,,,,,, 11171, 10331,, 8682, 2648,, 14855,,,,, 4759, 2691,, 11250,,,,,, 4371, 14604,,,, 5739,,,, 4171,, 9065,,,,,,,,,,, 10926,,,,,,,,, 5487,,, 11285,,,,,,,, 12323,, 6943,,,, 7419, 6593, 14545,,,,, 9506,, 4772,,,,, 13541, 12213, 3000
,,,,,,,,,,, 14923,, 6310,,,,, 1502,,, 7733,,,,,,, 11172, 10332,, 8684, 2649,, 14856,,,,, 4760, 2692,, 11251,,,,,, 4372, 14605,,,, 5740,,,, 4172,, 9066,,,,,,,,,,, 10927,,,,,,,,, 5488,,, 11286,,,,,,,, 12722,, 6944,,,, 7420, 6594, 14546,,,,, 9507,, 4773,,,,, 13542, 12214, 3001
,,,,,,,,,,, 14924,, 6311,,,,, 1503,,, 7734,,,,,,, 11173, 10333,, 8685, 2668,, 14857,,,,, 4761, 2693,, 11252,,,,,, 4373, 14606,,,, 5741,,,, 4173,, 9067,,,,,,,,,,, 10928,,,,,,,,, 5489,,, 11287,,,,,,,, 12723,, 6945,,,, 7421, 6595, 14547,,,,, 9524,, 4774,,,,, 13543, 12215, 3002
,,,,,,,,,,, 14947,, 6312,,,,, 1504,,, 7735,,,,,,, 11191, 10334,, 8686, 2669,, 14858,,,,, 4762, 2714,, 11627,,,,,, 4374, 14607,,,, 5764,,,, 4174,, 9068,,,,,,,,,,, 10948,,,,,,,,, 5511,,, 11288,,,,,,,, 12724,, 6946,,,, 7422, 6596, 14548,,,,, 9525,, 5223,,,,, 13562, 12216, 3003
,,,,,,,,,,, 14948,, 6313,,,,, 1505,,, 7736,,,,,,, 11192, 10335,, 8705, 2670,, 14859,,,,, 4779, 2715,, 11651,,,,,, 4375, 14608,,,, 5765,,,, 4195,, 9069,,,,,,,,,,, 10949,,,,,,,,, 5512,,, 11289,,,,,,,, 12725,, 6947,,,, 7442, 6615, 14549,,,,, 9526,, 5224,,,,, 13563, 12217, 3004
,,,,,,,,,,, 14949,, 6314,,,,, 1506,,, 7737,,,,,,, 11193, 10336,, 8706, 2671,, 14860,,,,, 4780, 2716,, 11652,,,,,, 4396, 14629,,,, 5766,,,, 4196,, 9070,,,,,,,,,,, 10950,,,,,,,,, 5513,,, 11290,,,,,,,, 12726,, 6948,,,, 7443, 6616, 14569,,,,, 9527,, 5248,,,,, 13564, 12218, 3005
,,,,,,,,,,, 14951,, 6331,,,,, 1507,,, 7756,,,,,,, 11194, 10354,, 8710, 2672,, 14861,,,,, 4781, 2717,, 11653,,,,,, 4397, 14630,,,, 5789,,,, 4197,, 9087,,,,,,,,,,, 10951,,,,,,,,, 5514,,, 11291,,,,,,,, 12745,, 6949,,,, 7444, 6617, 14570,,,,, 9549,, 5249,,,,, 13565, 12219, 3006
,,,,,,,,,,, 14952,, 6332,,,,, 1508,,, 7757,,,,,,, 11195, 10355,, 8711, 2673,, 14882,,,,, 4782, 2718,, 11675,,,,,, 4398, 14631,,,, 5790,,,, 4198,, 9088,,,,,,,,,,, 10952,,,,,,,,, 5515,,, 11292,,,,,,,, 12746,, 6966,,,, 7445, 6618, 14571,,,,, 9550,, 5272,,,,, 13566, 12238, 3007
,,,,,,,,,,, 14953,, 6333,,,,, 1509,,, 7758,,,,,,, 11196, 10356,, 8736, 2694,, 14883,,,,, 4783, 2719,, 11676,,,,,, 4399, 14632,,,, 5791,,,, 4199,, 9089,,,,,,,,,,, 10953,,,,,,,,, 5516,,, 11308,,,,,,,, 12747,, 6967,,,, 7446, 6619, 14572,,,,, 9551,, 5273,,,,, 13567, 12239, 3027
,,,,,,,,,,, 14954,, 6334,,,,, 1527,,, 7759,,,,,,, 11197, 10357,, 9155, 2695,, 14884,,,,, 4784, 2739,, 11677,,,,,, 4400, 14655,,,, 5814,,,, 4220,, 9090,,,,,,,,,,, 10973,,,,,,,,, 5517,,, 11309,,,,,,,, 12748,, 6968,,,, 7447, 6620, 14573,,,,, 9575,, 5274,,,,, 13568, 12714, 3028
,,,,,,,,,,, 14971,, 6335,,,,, 1528,,, 7760,,,,,,, 11198, 10358,, 9156, 2696,, 14885,,,,, 4785, 2740,, 11678,,,,,, 4422, 14656,,,, 5815,,,, 4221,, 9091,,,,,,,,,,, 10974,,,,,,,,, 5535,,, 11310,,,,,,,, 12749,, 6969,,,, 7467, 6641, 14594,,,,, 10001,, 5296,,,,, 13569, 12715, 3029
,,,,,,,,,,, 14972,, 6336,,,,, 1529,,, 7761,,,,,,, 11217, 10359,, 9157, 2697,, 14909,,,,, 4786, 2741,, 11679,,,,,, 4423, 14657,,,, 6266,,,, 4222,, 9092,,,,,,,,,,, 10975,,,,,,,,, 5536,,, 11311,,,,,,,, 12750,, 6970,,,, 7468, 6642, 15045,,,,, 10002,, 5297,,,,, 13587, 12716, 3030
,,,,,,,,,,, 14973,, 6337,,,,, 1530,,, 8283,,,,,,, 11218, 10360,, 9158, 2698,, 14910,,,,, 4787, 2742,, 11699,,,,,, 4424, 14680,,,, 6289,,,, 4223,, 9093,,,,,,,,,,, 10976,,,,,,,,, 5537,,, 11312,,,,,,,, 12751,, 6971,,,, 7469, 6643, 15068,,,,, 10003,, 5298,,,,, 13588, 12717, 3053
,,,,,,,,,,, 14974,, 6338,,,,, 1531,,, 8308,,,,,,, 11219, 10379,, 9159, 3171,, 15334,,,,, 4804, 2743,, 11700,,,,,, 4447, 14682,,,, 6290,,,, 4224,, 9094,,,,,,,,,,, 10977,,,,,,,,, 5538,,, 11313,,,,,,,, 12752,, 6972,,,, 7470, 6644, 15069,,,,, 10023,, 5299,,,,, 13589, 12718, 3054
,,,,,,,,,,, 14975,, 6339,,,,, 1532,,, 8309,,,,,,, 11220, 10380,, 9160, 3194,, 15355,,,,, 4805, 2766,, 11701,,,,,, 4448, 14705,,,, 6291,,,, 4248,, 9095,,,,,,,,,,, 10998,,,,,,,,, 5539,,, 11314,,,,,,,, 12769,, 6973,,,, 7471, 6645, 15070,,,,, 10024,, 5321,,,,, 13590, 12739, 3526
,,,,,,,,,,, 14976,, 6356,,,,, 1533,,, 8310,,,,,,, 11221, 10381,, 9161, 3195,, 15356,,,,, 4806, 2767,, 11702,,,,,, 4449, ,,,, 6315,,,, 4797,, 9112,,,,,,,,,,, 10999,,,,,,,,, 5540,,, 11315,,,,,,,, 12770,, 6974,,,, 7492, 6667, 15071,,,,, 10025,, 5322,,,,, 13591, 12740, 3527
,,,,,,,,,,, 14977,, 6357,,,,, 1534,,, 8333,,,,,,, 11222, 10382,, 9180, 3196,, 15357,,,,, 4807, 3317,, 11703,,,,,, 4474,,,,, 6316,,,, 4798,, 9113,,,,,,,,,,, 11000,,,,,,,,, 5541,,, 11316,,,,,,,, 12771,, 6975,,,, 7493, 6668, 15093,,,,, 10026,, 5323,,,,, 13592, 12741, 3528
,,,,,,,,,,, 14978,, 6358,,,,, 1555,,, 8334,,,,,,, 11223, 10383,, 9181, 3219,, 15358,,,,, 4808, 3318,, 11704,,,,,, 4873,,,,, 6340,,,, 4799,, 9114,,,,,,,,,,, 11024,,,,,,,,, 5560,,, 11317,,,,,,,, 12772,, 6991,,,, 7494, 6669, 15094,,,,, 10027,, 5324,,,,, 13593, 12742, 3529
,,,,,,,,,,, 14979,, 6359,,,,, 1556,,, 8335,,,,,,, 11242, 10384,, 9182, 3220,, 15359,,,,, 4809, 3339,, 11724,,,,,, 4874,,,,, 6341,,,, 4821,, 9115,,,,,,,,,,, 11025,,,,,,,,, 5561,,, 11332,,,,,,,, 12773,, 6992,,,, 7495, , 15095,,,,, 10028,, 5347,,,,, 13594, 12743, 3550
,,,,,,,,,,, 14980,, 6360,,,,, 1557,,, 8358,,,,,,, 11243, 10405,, 9183, 3221,, 15360,,,,, 4810, 3340,, 11725,,,,,, 4875,,,,, 6365,,,, 4822,, 9116,,,,,,,,,,, 11451,,,,,,,,, 5562,,, 11333,,,,,,,, 12774,, 6993,,,, 7969,, 15096,,,,, 10048,, 5348,,,,, 13613, 12744, 3551
,,,,,,,,,,, 14996,, 6361,,,,, 1558,,, 8359,,,,,,, 11244, 10406,, 9184, 3222,, 15379,,,,, 4811, 3341,, 11726,,,,,, 4898,,,,, 6390,,,, 4823,, 9117,,,,,,,,,,, 11474,,,,,,,,, 5563,,, 11334,,,,,,,, 12775,, 6994,,,, 7993,, 15097,,,,, 10049,, 5349,,,,, 13614, 12763, 3552
,,,,,,,,,,, 14997,, 6362,,,,, 1559,,, 8360,,,,,,, 11245, 10856,, 9185, 3223,, 15380,,,,, 4812, 3342,, 11727,,,,,, 4899,,,,, 6415,,,, 4824,, 9118,,,,,,,,,,, 11475,,,,,,,,, 5564,,, 11335,,,,,,,, 12776,, 6995,,,, 7994,, 15118,,,,, 10050,, 5372,,,,, 13615, 12764, 3553
,,,,,,,,,,, 14998,, 6363,,,,, 1580,,, 8361,,,,,,, 11246, 10857,, 9186, 3243,, 15381,,,,, 4830, 3343,, 11728,,,,,, 4900,,,,, 6965,,,, 4848,, 9119,,,,,,,,,,, 11476,,,,,,,,, 5565,,, 11336,,,,,,,, 12777,, 6996,,,, 7995,, 15119,,,,, 10051,, 5373,,,,, 13616, 12765, 3554
,,,,,,,,,,, 14999,, 6364,,,,, 1581,,, 8934,,,,,,, 11247, 10858,, 9205, 3244,, 15382,,,,, 4831, 3366,, 11729,,,,,, 4901,,,,, 6990,,,, 5422,, 9137,,,,,,,,,,, 11477,,,,,,,,, 5566,,, 11337,,,,,,,, 12794,, 6997,,,, 8018,, 15120,,,,, 10052,, 5374,,,,, 13617, 12766, 3555
,,,,,,,,,,, 15000,, 6381,,,,, 2029,,, ,,,,,,, 11248, 10879,, 9206, 3245,, 15383,,,,, 4832, 3367,, 11749,,,,,, 4923,,,,, ,,,, 5423,, 9138,,,,,,,,,,, 11499,,,,,,,,, 5585,,, 11338,,,,,,,, 12795,, 6998,,,, 8019,, 15121,,,,, 10053,, 5397,,,,, 13618, 12767, 3575
,,,,,,,,,,, 15001,, 6382,,,,, 2030,,,,,,,,,, 11268, 10880,, 9207, 3246,, 15384,,,,, 4833, 13965,, 11750,,,,,, 4924,,,,,,,,, ,, 9139,,,,,,,,,,, 11500,,,,,,,,, 5586,,, 11339,,,,,,,, 12796,, 6999,,,, 8020,, 15122,,,,, 10054,, 5398,,,,, 13619, 12768, 3576
,,,,,,,,,,, 15002,, 6383,,,,, 2031,,,,,,,,,, 11269, 10881,, 9208, 3247,, 15385,,,,, 4834, 13966,, 11751,,,,,, 4925,,,,,,,,,,, 9140,,,,,,,,,,, 11501,,,,,,,,, 5587,,, 11340,,,,,,,, 12797,, 7000,,,, 8042,, 15144,,,,, 10074,, 5873,,,,, 13639, 12788, 3577
,,,,,,,,,,, 15003,, 6384,,,,, 2032,,,,,,,,,, 11270, 10882,, 9209, 3248,, 15386,,,,, 4835, 13967,, 11752,,,,,, 4926,,,,,,,,,,, 9141,,,,,,,,,,, 11502,,,,,,,,, 5588,,, 11341,,,,,,,, 12798,, 7016,,,, 8043,, 15145,,,,, 10075,, 5898,,,,, 13640, 12789, 3578
,,,,,,,,,,, 15004,, 6385,,,,, 2033,,,,,,,,,, 11271, 10883,, 9210, 3249,, 15387,,,,, 4836, 14490,, 11753,,,,,, 4927,,,,,,,,,,, 9142,,,,,,,,,,, 11524,,,,,,,,, 5589,,, 11342,,,,,,,, 12799,, 7017,,,, 8044,, 15146,,,,, 10076,, 5922,,,,, 13641, 12790, 3579
,,,,,,,,,,, 15021,, 6386,,,,, 2054,,,,,,,,,, 11272, 10884,, 9211, 3268,, 15404,,,,, 4855, 14491,, 11774,,,,,, 4928,,,,,,,,,,, 9143,,,,,,,,,,, 11525,,,,,,,,, 5590,,, 11357,,,,,,,, 12800,, 7018,,,, 8045,, 15147,,,,, 10077,, 5923,,,,, 13642, 12791, 3580
,,,,,,,,,,, 15022,, 6387,,,,, 2055,,,,,,,,,, 11273, 10904,, 9230, 3269,, 15405,,,,, 4856, 14514,, 11775,,,,,, 4929,,,,,,,,,,, 9144,,,,,,,,,,, 11526,,,,,,,,, 5591,,, 11358,,,,,,,, 12801,, 7019,,,, 8046,, 15148,,,,, 10078,, 5947,,,,, 13643, 12792, 3600
,,,,,,,,,,, 15023,, 6388,,,,, 2056,,,,,,,,,, 11293, 10905,, 9231, 3270,, 15406,,,,, 4857, 14515,, 11776,,,,,, 4947,,,,,,,,,,, 9162,,,,,,,,,,, 11527,,,,,,,,, 5612,,, 11359,,,,,,,, 12802,, 7020,,,, 8047,, 15169,,,,, 10079,, 5948,,,,, 13644, 12793, 3601
,,,,,,,,,,, 15024,, 6389,,,,, 2057,,,,,,,,,, 11294, 10906,, 9232, 3271,, 15407,,,,, 4858, 14516,, 11777,,,,,, 4948,,,,,,,,,,, 9163,,,,,,,,,,, 11528,,,,,,,,, 5613,,, 11360,,,,,,,, 12819,, 7021,,,, 8067,, 15170,,,,, 10080,, 5972,,,,, 13664, 12813, 3602
,,,,,,,,,,, 15025,, 6409,,,,, 2058,,,,,,,,,, 11295, 10907,, 9233, 3272,, 15408,,,,, 4859, 14517,, 11778,,,,,, 4949,,,,,,,,,,, 9164,,,,,,,,,,, 11549,,,,,,,,, 5614,,, 11361,,,,,,,, 12820,, 7022,,,, 8068,, 15171,,,,, 10098,, 5973,,,,, 13665, 12814, 3603
,,,,,,,,,,, 15026,, 6410,,,,, 2059,,,,,,,,,, 11694, 10908,, 9234, 3273,, 15409,,,,, 4860, 14538,, 11799,,,,,, 4950,,,,,,,,,,, 9165,,,,,,,,,,, 11550,,,,,,,,, 5615,,, 11362,,,,,,,, 12821,, 7023,,,, 8069,, 15172,,,,, 10099,, 6547,,,,, 13666, 12815, 3604
,,,,,,,,,,, 15046,, 6411,,,,, 2079,,,,,,,,,, 11695, 10909,, 9235, 3274,, 15410,,,,, 4881, 14539,, 11800,,,,,, 4951,,,,,,,,,,, 9166,,,,,,,,,,, 11551,,,,,,,,, 5616,,, 11363,,,,,,,, 12822,, 7024,,,, 8070,, 15173,,,,, 10100,, 6548,,,,, 13667, 12816, 3605
,,,,,,,,,,, 15047,, 6412,,,,, 2080,,,,,,,,,, 11696, 10929,, 9236, 3293,, 15411,,,,, 4882, 14540,, 11801,,,,,, 4952,,,,,,,,,,, 9167,,,,,,,,,,, 11552,,,,,,,,, 5639,,, 11364,,,,,,,, 12823,, 7025,,,, 8071,, 15174,,,,, 10101,, 6572,,,,, 13668, 12817, 3606
,,,,,,,,,,, 15048,, 6413,,,,, 2081,,,,,,,,,, 11697, 10930,, 9255, 3294,, 15412,,,,, 4883, 14541,, 11802,,,,,, 4953,,,,,,,,,,, 9168,,,,,,,,,,, 11553,,,,,,,,, 6111,,, 11384,,,,,,,, 12824,, 7040,,,, 8072,, 15195,,,,, 10102,, 6573,,,,, 13669, 12818, 3625
,,,,,,,,,,, 15049,, 6414,,,,, 2082,,,,,,,,,, 11698, 10931,, 9256, 3295,, 15430,,,,, 4884, 14542,, 11803,,,,,, 4954,,,,,,,,,,, 9191,,,,,,,,,,, 11575,,,,,,,,, 6112,,, 11385,,,,,,,, 12825,, 7041,,,, 8092,, 15196,,,,, 10103,, ,,,,, 13688, 12838, 3627
,,,,,,,,,,, 15050,, 6437,,,,, 2083,,,,,,,,,, 11717, 10932,, 9257, 3296,, 15431,,,,, 4885, 14563,, 11824,,,,,, 4971,,,,,,,,,,, 9192,,,,,,,,,,, 11576,,,,,,,,, 6136,,, 11386,,,,,,,, 12826,, 7042,,,, 8093,, 15197,,,,, 10104,,,,,,, 13689, 12839, 3628
,,,,,,,,,,, 15051,, 6438,,,,, 2084,,,,,,,,,, 11718, 10933,, 9258, 3297,, 15432,,,,, 5305, 14564,, 11825,,,,,, 4972,,,,,,,,,,, 9193,,,,,,,,,,, 11577,,,,,,,,, 6137,,, 11387,,,,,,,, 12827,, 7043,,,, 8094,, ,,,,, 10105,,,,,,, 13690, 12840, 3629
,,,,,,,,,,, 15072,, 6439,,,,, 2085,,,,,,,,,, 11719, 10934,, 9259, 3298,, 15433,,,,, 5306, 14565,, 11826,,,,,, 4973,,,,,,,,,,, 9217,,,,,,,,,,, 11578,,,,,,,,, 6138,,, 11388,,,,,,,, 12828,, 7044,,,, 8095,,,,,,, 10106,,,,,,, 13691, 12841, 3630
,,,,,,,,,,, 15076,, 6835,,,,, 2102,,,,,,,,,, 11720, 10954,, 9260, 3319,, 15434,,,,, 5307, 14566,, 11827,,,,,, 4974,,,,,,,,,,, 9664,,,,,,,,,,, ,,,,,,,,, 6139,,, 11410,,,,,,,, 12844,, 7045,,,, 8096,,,,,,, 10123,,,,,,, 13692, 12842, 3631
,,,,,,,,,,, 15497,, 6857,,,,, 2103,,,,,,,,,, 11721, 10955,, 9261, 3320,, 15435,,,,, 5308, 14567,, 11828,,,,,, 4975,,,,,,,,,,, 9665,,,,,,,,,,,,,,,,,,,, 6160,,, 11411,,,,,,,, 12845,, 7046,,,, 8120,,,,,,, 10124,,,,,,, 13693, 12843, 3653
,,,,,,,,,,, 15498,, 6858,,,,, 2104,,,,,,,,,, 11722, 10956,, 9280, 3321,, 15436,,,,, 5309, 14568,, 11829,,,,,, 4976,,,,,,,,,,, 9666,,,,,,,,,,,,,,,,,,,, 6161,,, 11412,,,,,,,, 12846,, 7047,,,, 8594,,,,,,, 10125,,,,,,, 13694, 12863, 3654
,,,,,,,,,,, 15522,, 6859,,,,, 2105,,,,,,,,,, 11723, 10957,, 9281, 3322,, 15437,,,,, 5310, 14588,, 11849,,,,,, 4977,,,,,,,,,,, 9667,,,,,,,,,,,,,,,,,,,, 6162,,, 11786,,,,,,,, 12847,, 7048,,,, 8667,,,,,,, 10126,,,,,,, 13714, 12864, 3655
,,,,,,,,,,, 15523,, 6860,,,,, 2106,,,,,,,,,, 11741, 10958,, 9282, 3323,, 15455,,,,, 5311, 14589,, 11850,,,,,, 4978,,,,,,,,,,, 9668,,,,,,,,,,,,,,,,,,,, 6163,,, 11787,,,,,,,, 12848,, 7049,,,, ,,,,,,, 10127,,,,,,, 13715, 13339, 3679
,,,,,,,,,,, 15524,, 6861,,,,, 2107,,,,,,,,,, 11742, 10959,, 9283, 3844,, 15456,,,,, 5329, 14590,, 11851,,,,,, 4979,,,,,,,,,,, 9687,,,,,,,,,,,,,,,,,,,, 6164,,, 11810,,,,,,,, 12849,, 7050,,,,,,,,,,, 10128,,,,,,, 13716, 13340, 4151
,,,,,,,,,,, 15547,, 6881,,,,, 2108,,,,,,,,,, 11743, 10960,, 9284, 3845,, 15457,,,,, 5330, 14591,, 11852,,,,,, 4996,,,,,,,,,,, 9688,,,,,,,,,,,,,,,,,,,, 6165,,, 11811,,,,,,,, 12850,, 7065,,,,,,,,,,, 10129,,,,,,, 13717, 13341, 4152
,,,,,,,,,,, 15548,, 6882,,,,, 2109,,,,,,,,,, 11744, 10978,, 9285, 3846,, 15458,,,,, 5331, 14592,, 11853,,,,,, 4997,,,,,,,,,,, 9689,,,,,,,,,,,,,,,,,,,, 6166,,, 11812,,,,,,,, 12851,, 7066,,,,,,,,,,, 10130,,,,,,, 13718, 13364, 4153
,,,,,,,,,,, 15549,, 6883,,,,, 2110,,,,,,,,,, 11745, 10979,, 9286, 3847,, 15459,,,,, 5332, 14593,, 11854,,,,,, 4998,,,,,,,,,,, 9690,,,,,,,,,,,,,,,,,,,, 6185,,, 11813,,,,,,,, 12852,, 7067,,,,,,,,,,, 10131,,,,,,, 13719, 13365, 4175
,,,,,,,,,,, 15571,, 6884,,,,, 2127,,,,,,,,,, 11746, 10980,, 9305, 3869,, 15460,,,,, 5333, 14614,, 11874,,,,,, 4999,,,,,,,,,,, 9691,,,,,,,,,,,,,,,,,,,, 6186,,, 11814,,,,,,,, 12853,, 7068,,,,,,,,,,, 10132,,,,,,, 13740, 13366, 4178
,,,,,,,,,,, 15572,, 6885,,,,, 2128,,,,,,,,,, 11747, 10981,, 9306, 3870,, 15461,,,,, 5334, 14615,, 11875,,,,,, 5000,,,,,,,,,,, 9692,,,,,,,,,,,,,,,,,,,, 6187,,, 11815,,,,,,,, 12869,, 7069,,,,,,,,,,, 10148,,,,,,, 13741, 13367, 4179
,,,,,,,,,,, 15573,, 6886,,,,, 2129,,,,,,,,,, 11748, 10982,, 9307, 3871,, 15462,,,,, 5335, 14616,, 11876,,,,,, 5021,,,,,,,,,,, 9693,,,,,,,,,,,,,,,,,,,, 6188,,, 11834,,,,,,,, 12870,, 7070,,,,,,,,,,, 10149,,,,,,, 13742, 13368, 4200
,,,,,,,,,,, 15574,, 6887,,,,, 2130,,,,,,,,,, 11766, 10983,, 9308, 3872,, 15480,,,,, 5336, 14617,, 11877,,,,,, 5022,,,,,,,,,,, 9694,,,,,,,,,,,,,,,,,,,, 6189,,, 11835,,,,,,,, 12871,, 7071,,,,,,,,,,, 10150,,,,,,, 13743, 13389, 4204
,,,,,,,,,,, 15578,, 6888,,,,, 2131,,,,,,,,,, 11767, 10984,, 9309, 3873,, 15481,,,,, 5337, 14618,, 12277,,,,,, 5023,,,,,,,,,,, 9695,,,,,,,,,,,,,,,,,,,, 6190,,, 11836,,,,,,,, 12872,, 7072,,,,,,,,,,, 10151,,,,,,, 13744, 13390, 4229
,,,,,,,,,,, 15579,, 6906,,,,, 2132,,,,,,,,,, 11768, 10985,, 9310, 3874,, 15482,,,,, 5354, 14639,, 12278,,,,,, 5024,,,,,,,,,,, 9712,,,,,,,,,,,,,,,,,,,, 6191,,, 11837,,,,,,,, 12873,, 7073,,,,,,,,,,, 10152,,,,,,, 13766, 13391, 4230
,,,,,,,,,,, 15580,, 6907,,,,, 2133,,,,,,,,,, 11769, 11003,, 9311, 3894,, 15483,,,,, 5355, 14640,, 12301,,,,,, 5025,,,,,,,,,,, 9713,,,,,,,,,,,,,,,,,,,, 6210,,, 11838,,,,,,,, 12874,, 7074,,,,,,,,,,, 10153,,,,,,, 13767, 13392, 4254
,,,,,,,,,,, 15596,, 6908,,,,, 2134,,,,,,,,,, 11770, 11004,, 9331, 3895,, 15484,,,,, 5356, 14641,, 12302,,,,,, 5047,,,,,,,,,,, 9714,,,,,,,,,,,,,,,,,,,, 6211,,, 11839,,,,,,,, 12875,, 7075,,,,,,,,,,, 10154,,,,,,, 13768, 13413, 4255
,,,,,,,,,,, 15597,, 6909,,,,, 2135,,,,,,,,,, 11771, 11005,, 9335, 3896,, 15485,,,,, 5357, 14642,, 12303,,,,,, 5048,,,,,,,,,,, 9715,,,,,,,,,,,,,,,,,,,, 6212,,, 11840,,,,,,,, 12876,, 7095,,,,,,,,,,, 10155,,,,,,, 13769, 13414, 4279
,,,,,,,,,,, 15598,, 6910,,,,, 2153,,,,,,,,,, 11772, 11006,, 9336, 3897,, 15486,,,,, 5358, 14664,, 12304,,,,,, 5049,,,,,,,,,,, 9716,,,,,,,,,,,,,,,,,,,, 6213,,, 11858,,,,,,,, 12877,, 7096,,,,,,,,,,, 10174,,,,,,, 13792, 13415, 14778
,,,,,,,,,,, 15599,, 6911,,,,, 2154,,,,,,,,,, 11773, 11007,, 9805, 3898,, 15505,,,,, 5359, 14665,, 12324,,,,,, 5050,,,,,,,,,,, 9717,,,,,,,,,,,,,,,,,,,, 6214,,, 11859,,,,,,,, 12878,, 7097,,,,,,,,,,, 10175,,,,,,, 13793, 13416, 14801
,,,,,,,,,,, 15600,, 6912,,,,, 2155,,,,,,,,,, 11790, 11008,, 9806, 3919,, 15506,,,,, 5360, 14666,, 12325,,,,,, 5073,,,,,,,,,,, 9718,,,,,,,,,,,,,,,,,,,, 6215,,, 11860,,,,,,,, 12894,, 7098,,,,,,,,,,, 10176,,,,,,, 14113, 13417, 14802
,,,,,,,,,,, 15601,, 6913,,,,, 2156,,,,,,,,,, 11791, 11009,, 9807, 3920,, 15507,,,,, 5362, 14690,, 12326,,,,,, 5074,,,,,,,,,,, 9719,,,,,,,,,,,,,,,,,,,, 6216,,, 11861,,,,,,,, 12895,, 7099,,,,,,,,,,, 10177,,,,,,, 14138, 13438, 14803
,,,,,,,,,,, 15602,, 6931,,,,, 2157,,,,,,,,,, 11792, 11029,, 9808, 3921,, 15508,,,,, 5380, 14715,, 12327,,,,,, 5075,,,,,,,,,,, 9720,,,,,,,,,,,,,,,,,,,, 6237,,, 11862,,,,,,,, 12896,, 7100,,,,,,,,,,, 10200,,,,,,, 14139, 13439, 14827
,,,,,,,,,,, 15603,, 6932,,,,, 2158,,,,,,,,,, 11793, 11030,, 9809, 3922,, 15509,,,,, 5381, 15090,, 12328,,,,,, 5474,,,,,,,,,,, 9737,,,,,,,,,,,,,,,,,,,, 6238,,, 11863,,,,,,,, 12897,, 7122,,,,,,,,,,, 10626,,,,,,, 14163, 13440, 14828
