Element,FIP
5157,-1.45E-05
5158,-2.33E-05
5159,5.16E-05
5160,4.98E-05
5161,-2.47E-05
5162,2.85E-05
5163,1.32E-05
5164,-1.93E-05
5165,4.36E-05
5166,4.62E-05
5167,5.69E-05
5168,4.36E-05
5169,3.90E-05
5170,4.28E-05
5171,3.65E-05
5172,-3.13E-05
5173,-3.42E-05
5174,3.82E-05
5175,-3.40E-05
5176,7.95E-05
5177,9.38E-05
5178,8.85E-05
5179,5.78E-05
5180,3.20E-05
5181,2.26E-05
5182,4.36E-05
5183,3.60E-05
5184,4.03E-05
5185,-4.33E-05
5186,-2.50E-05
5187,-1.28E-05
5188,-1.22E-05
5189,-4.48E-05
5190,5.48E-05
5191,-3.61E-05
5192,1.14E-05
5193,2.10E-05
5194,1.75E-05
5195,2.79E-05
5196,-0.002020483
5197,6.29E-05
5198,4.27E-05
5199,4.34E-05
5200,4.70E-05
5201,-3.13E-05
5202,-3.66E-05
5203,-3.71E-05
5204,3.22E-05
5205,-3.57E-05
5206,-3.41E-05
5207,0.000107426
5208,8.34E-05
5209,3.58E-05
5210,2.80E-05
5211,2.73E-05
5212,4.43E-05
5213,4.54E-05
5214,-4.46E-05
5215,-3.63E-05
5216,2.53E-05
5217,-2.16E-05
5218,-1.64E-05
5219,2.60E-05
5220,3.99E-05
5221,3.67E-05
5222,1.24E-05
5223,-2.02E-05
5224,3.77E-05
5225,2.88E-05
5226,6.05E-05
5227,6.36E-05
5228,5.04E-05
5229,7.03E-05
5230,6.39E-05
5231,4.12E-05
5232,3.78E-05
5233,-2.96E-05
5234,-3.63E-05
5235,-3.08E-05
5236,-2.71E-05
5237,6.08E-05
5238,7.49E-05
5239,5.28E-05
5240,3.04E-05
5241,2.95E-05
5242,4.00E-05
5243,5.42E-05
5244,3.86E-05
5245,-0.004590998
5246,3.43E-05
5247,1.76E-05
5248,1.74E-05
5249,2.08E-05
5250,1.98E-05
5251,4.14E-05
5252,2.06E-05
5253,3.81E-05
5254,4.90E-05
5255,3.48E-05
5256,5.69E-05
5257,5.80E-05
5258,6.00E-05
5259,7.55E-05
5260,5.99E-05
5261,4.37E-05
5262,2.33E-05
5263,-2.03E-05
5264,3.21E-05
5265,-2.78E-05
5266,-3.00E-05
5267,5.52E-05
5268,-5.82E-05
5269,-2.97E-05
5270,-0.005188157
5271,2.35E-05
5272,3.57E-05
5273,4.78E-05
5274,4.25E-05
5275,0.00650716
5276,3.89E-05
5277,1.76E-05
5278,1.58E-05
5279,1.46E-05
5280,1.70E-05
5281,2.81E-05
5282,2.43E-05
5283,4.38E-05
5284,5.79E-05
5285,4.86E-05
5286,4.96E-05
5287,5.87E-05
5288,6.48E-05
5289,7.41E-05
5290,6.33E-05
5291,4.25E-05
5292,1.90E-05
5293,-1.11E-05
5294,2.10E-05
5295,3.03E-05
5296,0.008321616
5297,-5.95E-05
5298,-4.63E-05
5299,-3.05E-05
5300,-0.006595333
5301,2.15E-05
5302,4.58E-05
5303,4.03E-05
5304,5.42E-05
5305,5.14E-05
5306,3.69E-05
5307,2.29E-05
5308,1.06E-05
5309,1.06E-05
5310,1.76E-05
5311,1.39E-05
5312,1.43E-05
5313,4.40E-05
5314,6.00E-05
5315,6.27E-05
5316,5.06E-05
5317,5.83E-05
5318,6.93E-05
5319,6.74E-05
5320,6.75E-05
5321,3.94E-05
5322,2.67E-05
5323,-3.55E-06
5324,-8.52E-06
5325,-3.63E-05
5326,-6.47E-05
5327,-6.28E-05
5328,-4.56E-05
5329,-3.04E-05
5330,-2.56E-05
5331,2.49E-05
5332,3.69E-05
5333,4.65E-05
5334,3.17E-05
5335,5.81E-05
5336,2.12E-05
5337,2.47E-05
5338,2.08E-05
5339,1.81E-05
5340,1.94E-05
5341,1.27E-05
5342,1.69E-05
5343,3.06E-05
5344,7.08E-05
5345,6.17E-05
5346,4.69E-05
5347,4.80E-05
5348,6.50E-05
5349,5.12E-05
5350,4.61E-05
5351,3.00E-05
5352,2.32E-06
5353,-6.21E-07
5354,1.36E-05
5355,5.01E-05
5356,-6.46E-05
5357,-7.35E-05
5358,-5.44E-05
5359,-3.08E-05
5360,-2.68E-05
5361,-1.76E-05
5362,-3.23E-05
5363,4.66E-05
5364,3.10E-05
5365,3.51E-05
5366,2.90E-05
5367,1.92E-05
5368,2.21E-05
5369,2.54E-05
5370,2.65E-05
5371,1.41E-05
5372,1.28E-05
5373,4.32E-05
5374,8.37E-05
5375,6.29E-05
5376,4.62E-05
5377,4.89E-05
5378,6.30E-05
5379,5.11E-05
5380,4.21E-05
5381,2.74E-05
5382,5.71E-07
5383,-9.56E-07
5384,1.97E-05
5385,-4.73E-05
5386,-6.33E-05
5387,-7.55E-05
5388,-3.72E-05
5389,-3.51E-05
5390,-2.44E-05
5391,3.78E-05
5392,5.15E-05
5393,3.25E-05
5394,2.72E-05
5395,2.10E-05
5396,2.99E-05
5397,2.35E-05
5398,1.47E-05
5399,3.88E-05
5400,-3.12E-05
5401,3.99E-05
5402,2.35E-05
5403,5.11E-05
5404,3.67E-05
5405,2.58E-05
5406,3.80E-05
5407,5.25E-05
5408,6.22E-05
5409,4.86E-05
5410,3.77E-05
5411,2.33E-05
5412,4.56E-06
5413,1.20E-06
5414,3.70E-05
5415,6.60E-05
5416,7.93E-05
5417,7.35E-05
5418,6.18E-05
5419,5.28E-05
5420,3.80E-05
5421,3.13E-05
5422,2.29E-05
5423,2.94E-05
5424,5.22E-05
5425,2.37E-05
5426,2.44E-05
5427,2.38E-05
5428,4.54E-05
5429,4.08E-05
5430,3.82E-05
5431,3.95E-05
5432,1.43E-05
5433,4.02E-05
5434,4.45E-05
5435,3.15E-05
5436,4.44E-05
5437,5.89E-05
5438,5.45E-05
5439,4.24E-05
5440,3.50E-05
5441,1.56E-05
5442,9.45E-06
5443,3.46E-06
5444,2.29E-05
5445,7.19E-05
5446,8.01E-05
5447,6.93E-05
5448,5.36E-05
5449,5.18E-05
5450,3.92E-05
5451,1.35E-05
5452,3.05E-05
5453,3.49E-05
5454,4.21E-05
5455,3.36E-05
5456,-3.61E-05
5457,-4.50E-05
5458,-4.62E-05
5459,2.37E-05
5460,3.30E-05
5461,4.06E-05
5462,2.84E-05
5463,3.87E-05
5464,4.24E-05
5465,4.25E-05
5466,5.05E-05
5467,5.78E-05
5468,5.17E-05
5469,4.06E-05
5470,3.30E-05
5471,1.49E-05
5472,6.02E-06
5473,0.000414812
5474,2.31E-05
5475,7.08E-05
5476,8.30E-05
5477,6.19E-05
5478,4.84E-05
5479,4.32E-05
5480,4.17E-05
5481,3.75E-05
5482,2.22E-05
5483,3.70E-05
5484,4.72E-05
5485,3.26E-05
5486,-2.68E-05
5487,-4.16E-05
5488,-0.007436825
5489,2.00E-05
5490,2.23E-05
5491,4.34E-05
5492,4.96E-05
5493,3.50E-05
5494,5.00E-05
5495,4.16E-05
5496,5.22E-05
5497,6.02E-05
5498,4.81E-05
5499,3.91E-05
5500,3.42E-05
5501,1.72E-05
5502,2.01E-07
5503,6.09E-07
5504,2.13E-05
5505,5.91E-05
5506,7.59E-05
5507,6.26E-05
5508,4.78E-05
5509,3.62E-05
5510,4.58E-05
5511,-4.07E-05
5512,2.81E-05
5513,4.07E-05
5514,5.98E-05
5515,-1.94E-05
5516,-1.76E-05
5517,-3.64E-05
5518,-3.32E-05
5519,2.31E-05
5520,3.41E-05
5521,-6.04E-05
5522,-4.89E-05
5523,-3.82E-05
5524,5.55E-05
5525,4.12E-05
5526,4.91E-05
5527,5.03E-05
5528,4.89E-05
5529,4.67E-05
5530,3.27E-05
5531,1.45E-05
5532,2.71E-06
5533,8.57E-07
5534,1.40E-05
5535,3.80E-05
5536,-4.75E-05
5537,4.32E-05
5538,4.82E-05
5539,2.79E-05
5540,5.14E-05
5541,-3.90E-05
5542,-3.19E-05
5543,-4.61E-05
5544,-4.65E-05
5545,-2.24E-05
5546,-3.25E-05
5547,3.64E-05
5548,2.88E-05
5549,2.95E-05
5550,5.32E-05
5551,-5.61E-05
5552,-1.99E-05
5553,3.78E-05
5554,5.17E-05
5555,5.15E-05
5556,5.00E-05
5557,3.12E-05
5558,5.62E-05
5559,6.55E-05
5560,5.40E-05
5561,1.79E-05
5562,8.25E-07
5563,1.81E-06
5564,1.87E-05
5565,2.99E-05
5566,-3.92E-05
5567,-3.73E-05
5568,-3.20E-05
5569,-1.77E-05
5570,-3.71E-05
5571,4.67E-05
5572,-3.65E-05
5573,-4.61E-05
5574,-3.71E-05
5575,-2.22E-05
5576,-3.45E-05
5577,3.39E-05
5578,3.17E-05
5579,3.83E-05
5580,6.04E-05
5581,4.16E-05
5582,8.75E-06
5583,4.52E-05
5584,5.93E-05
5585,5.30E-05
5586,4.28E-05
5587,4.25E-05
5588,5.81E-05
5589,7.93E-05
5590,4.93E-05
5591,1.02E-06
5592,5.03E-07
5593,2.59E-06
5594,1.33E-05
5595,2.41E-05
5596,3.54E-05
5597,-3.71E-05
5598,-3.80E-05
5599,-2.02E-05
5600,-3.93E-05
5601,-5.14E-05
5602,-3.96E-05
5603,-3.20E-05
5604,-2.66E-05
5605,-3.42E-05
5606,-2.06E-05
5607,2.90E-05
5608,4.63E-05
5609,5.24E-05
5610,6.30E-05
5611,3.68E-05
5612,-1.65E-05
5613,3.79E-05
5614,5.98E-05
5615,5.11E-05
5616,3.82E-05
5617,5.28E-05
5618,7.14E-05
5619,5.54E-05
5620,3.10E-05
5621,2.54E-07
5622,5.04E-07
5623,1.20E-06
5624,9.85E-06
5625,2.48E-05
5626,2.99E-05
5627,-3.66E-05
5628,4.64E-05
5629,-2.42E-05
5630,-3.86E-05
5631,-4.66E-05
5632,4.32E-05
5633,-2.61E-05
5634,-1.86E-05
5635,-3.98E-05
5636,-2.92E-05
5637,2.09E-05
5638,3.87E-05
5639,5.29E-05
5640,6.01E-05
5641,3.68E-05
5642,2.11E-05
5643,4.18E-05
5644,6.01E-05
5645,5.33E-05
5646,3.23E-05
5647,4.90E-05
5648,5.76E-05
5649,4.45E-05
5650,3.13E-05
5651,1.47E-05
5652,1.49E-07
5653,8.70E-06
5654,1.50E-05
5655,2.25E-05
5656,1.70E-05
5657,4.24E-05
5658,5.64E-05
5659,-2.55E-05
5660,-4.13E-05
5661,-4.08E-05
5662,3.67E-05
5663,2.79E-05
5664,-1.49E-05
5665,-3.22E-05
5666,-4.03E-05
5667,2.07E-05
5668,3.85E-05
5669,4.27E-05
5670,7.97E-05
5671,4.84E-05
5672,2.04E-05
5673,5.61E-05
5674,5.43E-05
5675,4.58E-05
5676,4.90E-05
5677,4.71E-05
5678,-4.27E-05
5679,-4.27E-05
5680,2.69E-05
5681,1.71E-05
5682,1.63E-05
5683,1.26E-05
5684,1.70E-05
5685,1.53E-05
5686,1.59E-05
5687,4.77E-05
5688,5.35E-05
5689,2.95E-05
5690,-3.73E-05
5691,3.87E-05
5692,2.29E-05
5693,3.22E-05
5694,1.70E-05
5695,1.58E-05
5696,3.17E-05
5697,2.27E-05
5698,3.32E-05
5699,8.35E-05
5700,7.87E-05
5701,4.61E-05
5702,3.11E-05
5703,4.23E-05
5704,4.66E-05
5705,4.30E-05
5706,6.25E-05
5707,-3.14E-05
5708,3.99E-05
5709,-3.72E-05
5710,-2.67E-05
5711,3.05E-05
5712,2.02E-05
5713,1.16E-05
5714,1.21E-05
5715,1.34E-05
5716,2.18E-05
5717,4.15E-05
5718,4.78E-05
5719,3.69E-05
5720,2.77E-05
5721,2.94E-05
5722,1.83E-05
5723,2.54E-05
5724,3.24E-05
5725,2.68E-05
5726,4.16E-05
5727,2.55E-05
5728,1.97E-05
5729,8.58E-05
5730,8.20E-05
5731,4.03E-05
5732,2.31E-05
5733,2.43E-05
5734,3.59E-05
5735,4.85E-05
5736,3.78E-05
5737,-0.007080894
5738,-4.40E-05
5739,-4.57E-05
5740,-4.87E-05
5741,-3.55E-05
5742,1.79E-05
5743,1.10E-05
5744,1.33E-05
5745,2.08E-05
5746,3.13E-05
5747,3.92E-05
5748,-4.23E-05
5749,3.39E-05
5750,2.42E-05
5751,2.57E-05
5752,2.41E-05
5753,2.73E-05
5754,1.98E-05
5755,2.66E-05
5756,3.69E-05
5757,3.57E-05
5758,2.13E-05
5759,8.67E-05
5760,8.75E-05
5761,2.28E-05
5762,2.11E-05
5763,1.93E-05
5764,2.57E-05
5765,3.69E-05
5766,-0.006553264
5767,0.007405172
5768,-4.75E-05
5769,-4.67E-05
5770,-3.99E-05
5771,3.44E-05
5772,3.66E-05
5773,2.54E-05
5774,1.84E-05
5775,3.48E-05
5776,-3.63E-05
5777,-3.96E-05
5778,-3.91E-05
5779,3.40E-05
5780,9.00E-06
5781,2.18E-05
5782,2.71E-05
5783,2.16E-05
5784,2.28E-05
5785,1.74E-05
5786,0.002165559
5787,4.72E-05
5788,2.65E-05
5789,7.69E-05
5790,7.91E-05
5791,3.04E-05
5792,1.97E-05
5793,1.02E-05
5794,1.73E-05
5795,0.007156968
5796,-4.24E-05
5797,-0.0072705
5798,-4.80E-05
5799,-4.96E-05
5800,-3.78E-05
5801,3.22E-05
5802,4.07E-05
5803,3.99E-05
5804,-3.89E-05
5805,-3.92E-05
5806,-3.19E-05
5807,-3.70E-05
5808,0.00380868
5809,2.64E-05
5810,1.21E-05
5811,2.99E-05
5812,2.13E-05
5813,2.02E-05
5814,2.47E-05
5815,2.21E-05
5816,3.01E-05
5817,4.64E-05
5818,5.57E-05
5819,6.97E-05
5820,7.18E-05
5821,6.29E-05
5822,1.81E-05
5823,8.62E-06
5824,4.95E-06
5825,3.45E-05
5826,-4.48E-05
5827,-4.16E-05
5828,0.008001059
5829,-4.11E-05
5830,-3.22E-05
5831,3.54E-05
5832,4.56E-05
5833,5.13E-05
5834,-5.57E-05
5835,-3.89E-05
5836,3.29E-05
5837,3.80E-05
5838,3.37E-05
5839,4.21E-05
5840,1.94E-05
5841,2.00E-05
5842,-1.98E-05
5843,3.44E-05
5844,3.66E-05
5845,-2.19E-05
5846,2.60E-05
5847,3.03E-05
5848,6.18E-05
5849,6.73E-05
5850,7.12E-05
5851,7.01E-05
5852,3.98E-05
5853,4.68E-06
5854,4.37E-06
5855,-2.07E-05
5856,-4.46E-05
5857,-5.04E-05
5858,3.89E-05
5859,-3.72E-05
5860,-3.32E-05
5861,3.60E-05
5862,4.21E-05
5863,5.90E-05
5864,-5.19E-05
5865,3.73E-05
5866,3.83E-05
5867,3.24E-05
5868,4.34E-05
5869,-3.91E-05
5870,2.07E-05
5871,1.27E-05
5872,-2.72E-05
5873,-4.28E-05
5874,2.99E-05
5875,2.91E-05
5876,2.38E-05
5877,-1.77E-05
5878,5.99E-05
5879,6.12E-05
5880,7.69E-05
5881,6.94E-05
5882,3.70E-05
5883,1.42E-05
5884,1.05E-05
5885,1.14E-05
5886,5.25E-05
5887,6.70E-05
5888,5.54E-05
5889,5.34E-05
5890,4.91E-05
5891,3.95E-05
5892,4.27E-05
5893,4.78E-05
5894,4.26E-05
5895,4.41E-05
5896,4.81E-05
5897,4.40E-05
5898,4.49E-05
5899,4.37E-05
5900,2.19E-05
5901,2.35E-05
5902,2.99E-05
5903,4.34E-05
5904,2.80E-05
5905,1.97E-05
5906,2.04E-05
5907,1.67E-05
5908,5.10E-05
5909,5.86E-05
5910,8.03E-05
5911,6.58E-05
5912,3.09E-05
5913,1.98E-05
5914,7.53E-06
5915,-1.40E-05
5916,-3.93E-05
5917,6.91E-05
5918,6.59E-05
5919,4.30E-05
5920,3.93E-05
5921,3.58E-05
5922,3.91E-05
5923,4.11E-05
5924,2.54E-05
5925,2.03E-05
5926,4.41E-05
5927,4.17E-05
5928,4.35E-05
5929,4.31E-05
5930,3.25E-05
5931,2.76E-05
5932,3.81E-05
5933,3.54E-05
5934,2.78E-05
5935,1.74E-05
5936,1.79E-05
5937,2.37E-05
5938,4.77E-05
5939,3.98E-05
5940,6.61E-05
5941,5.32E-05
5942,3.53E-05
5943,1.18E-05
5944,-6.72E-06
5945,1.77E-05
5946,-4.21E-05
5947,-6.37E-05
5948,6.20E-05
5949,3.00E-05
5950,4.58E-05
5951,2.16E-05
5952,2.98E-05
5953,4.33E-05
5954,2.84E-05
5955,1.82E-05
5956,4.18E-05
5957,5.42E-05
5958,3.63E-05
5959,3.95E-05
5960,4.35E-05
5961,2.38E-05
5962,3.71E-05
5963,4.26E-05
5964,2.63E-05
5965,2.31E-05
5966,1.89E-05
5967,2.40E-05
5968,3.51E-05
5969,3.78E-05
5970,6.04E-05
5971,5.58E-05
5972,2.70E-05
5973,-8.75E-06
5974,-1.52E-05
5975,-1.73E-05
5976,-4.70E-05
5977,-6.77E-05
5978,4.96E-05
5979,3.95E-05
5980,4.56E-05
5981,3.49E-05
5982,2.99E-05
5983,3.63E-05
5984,3.39E-05
5985,2.87E-05
5986,4.50E-05
5987,5.38E-05
5988,2.98E-05
5989,4.44E-05
5990,3.95E-05
5991,2.11E-05
5992,4.48E-05
5993,3.52E-05
5994,2.78E-05
5995,2.63E-05
5996,2.55E-05
5997,2.81E-05
5998,2.32E-05
5999,4.39E-05
6000,5.91E-05
6001,5.12E-05
6002,2.55E-05
6003,-1.51E-05
6004,-1.50E-05
6005,-2.30E-05
6006,4.85E-05
6007,6.16E-05
6008,5.40E-05
6009,3.92E-05
6010,4.02E-05
6011,4.66E-05
6012,4.69E-05
6013,3.19E-05
6014,3.64E-05
6015,5.32E-05
6016,5.04E-05
6017,4.53E-05
6018,5.23E-05
6019,5.13E-05
6020,4.28E-05
6021,2.33E-05
6022,5.31E-05
6023,-2.72E-05
6024,-2.02E-05
6025,0.005277881
6026,-2.68E-05
6027,-1.65E-05
6028,-2.23E-05
6029,4.64E-05
6030,5.29E-05
6031,5.14E-05
6032,3.18E-05
6033,2.48E-05
6034,1.85E-05
6035,3.78E-05
6036,4.08E-05
6037,4.03E-05
6038,4.84E-05
6039,4.80E-05
6040,3.48E-05
6041,3.54E-05
6042,4.40E-05
6043,3.07E-05
6044,3.83E-05
6045,5.85E-05
6046,6.58E-05
6047,8.85E-05
6048,7.11E-05
6049,5.06E-05
6050,5.70E-05
6051,3.61E-05
6052,3.07E-05
6053,2.75E-05
6054,2.45E-05
6055,3.17E-05
6056,-2.90E-05
6057,-9.30E-06
6058,-2.11E-05
6059,-5.27E-05
6060,-6.41E-05
6061,5.59E-05
6062,2.69E-05
6063,2.02E-05
6064,-1.78E-05
6065,2.99E-05
6066,4.23E-05
6067,4.36E-05
6068,3.73E-05
6069,5.61E-05
6070,4.06E-05
6071,3.58E-05
6072,-4.20E-05
6073,4.28E-05
6074,-3.77E-05
6075,3.47E-05
6076,9.22E-05
6077,8.59E-05
6078,7.07E-05
6079,7.25E-05
6080,6.23E-05
6081,4.92E-05
6082,2.64E-05
6083,2.93E-05
6084,-0.006029153
6085,3.17E-05
6086,-3.67E-05
6087,-1.48E-05
6088,-3.26E-05
6089,3.07E-05
6090,5.86E-05
6091,-3.98E-05
6092,-2.60E-05
6093,1.00E-05
6094,-1.64E-05
6095,2.86E-05
6096,4.01E-05
6097,3.76E-05
6098,4.03E-05
6099,4.46E-05
6100,4.57E-05
6101,6.50E-05
6102,-4.06E-05
6103,-4.34E-05
6104,-4.14E-05
6105,-3.07E-05
6106,9.10E-05
6107,9.56E-05
6108,7.45E-05
6109,5.58E-05
6110,4.21E-05
6111,5.24E-05
6112,2.78E-05
6113,2.62E-05
6114,-3.69E-05
6115,4.07E-05
6116,3.43E-05
6117,-3.35E-05
6118,-2.71E-05
6119,1.23E-05
6120,3.82E-05
6121,4.56E-05
6122,3.50E-05
6123,-1.15E-05
6124,-1.62E-05
6125,3.16E-05
6126,3.44E-05
6127,4.29E-05
6128,4.75E-05
6129,4.75E-05
6130,5.26E-05
6131,7.26E-05
6132,5.43E-05
6133,-2.97E-05
6134,-2.99E-05
6135,-2.09E-05
6136,7.44E-05
6137,9.65E-05
6138,7.46E-05
6139,6.39E-05
6140,5.36E-05
6141,5.62E-05
6142,3.03E-05
6143,2.08E-05
6144,0.005113451
6145,4.07E-05
6146,-0.005930294
6147,3.25E-05
6148,1.28E-05
6149,5.17E-06
6150,2.61E-05
6151,4.49E-05
6152,0.001228459
6153,2.90E-05
6154,-2.92E-05
6155,3.63E-05
6156,3.01E-05
6157,3.39E-05
6158,4.94E-05
6159,6.09E-05
6160,5.98E-05
6161,6.40E-05
6162,4.30E-05
6163,-1.50E-05
6164,-2.12E-05
6165,3.94E-05
6166,-6.37E-05
6167,-8.30E-05
6168,-4.94E-05
6169,6.11E-05
6170,6.17E-05
6171,8.93E-05
6172,-2.53E-05
6173,2.01E-05
6174,2.42E-05
6175,4.25E-05
6176,3.85E-05
6177,3.22E-05
6178,1.75E-05
6179,8.63E-06
6180,2.17E-05
6181,3.06E-05
6182,4.64E-05
6183,5.18E-05
6184,4.27E-05
6185,2.82E-05
6186,2.66E-05
6187,2.45E-05
6188,5.53E-05
6189,7.44E-05
6190,6.58E-05
6191,6.17E-05
6192,2.60E-05
6193,6.31E-06
6194,1.90E-05
6195,6.55E-05
6196,-7.00E-05
6197,-6.52E-05
6198,-4.55E-05
6199,-3.15E-05
6200,-1.96E-05
6201,-1.95E-05
6202,2.60E-05
6203,2.29E-05
6204,-1.81E-05
6205,-0.008756041
6206,5.59E-05
6207,3.23E-05
6208,2.06E-05
6209,1.76E-05
6210,1.81E-05
6211,2.31E-05
6212,-3.70E-05
6213,6.55E-05
6214,3.77E-05
6215,1.90E-05
6216,1.81E-05
6217,3.52E-05
6218,5.88E-05
6219,7.85E-05
6220,7.63E-05
6221,4.60E-05
6222,1.51E-06
6223,1.00E-06
6224,2.68E-05
6225,8.59E-05
6226,-7.70E-05
6227,-6.18E-05
6228,-5.05E-05
6229,-3.91E-05
6230,0.005995385
6231,2.45E-05
6232,2.79E-05
6233,2.78E-05
6234,-3.02E-05
6235,3.53E-05
6236,6.84E-05
6237,3.83E-05
6238,2.74E-05
6239,2.58E-05
6240,2.19E-05
6241,2.00E-05
6242,3.89E-05
6243,6.47E-05
6244,3.47E-05
6245,1.30E-05
6246,2.69E-05
6247,3.93E-05
6248,5.29E-05
6249,7.39E-05
6250,5.72E-05
6251,-4.18E-05
6252,8.40E-08
6253,6.68E-06
6254,4.13E-05
6255,-6.66E-05
6256,-6.65E-05
6257,-6.55E-05
6258,6.11E-05
6259,0.007809009
6260,1.74E-05
6261,2.65E-05
6262,-2.29E-05
6263,-1.21E-05
6264,4.42E-05
6265,3.20E-05
6266,5.42E-05
6267,4.74E-05
6268,3.06E-05
6269,3.35E-05
6270,2.71E-05
6271,2.61E-05
6272,3.76E-05
6273,6.69E-05
6274,4.03E-05
6275,2.12E-05
6276,3.77E-05
6277,4.54E-05
6278,6.12E-05
6279,6.53E-05
6280,3.91E-05
6281,2.45E-05
6282,2.05E-07
6283,0.000332519
6284,4.04E-05
6285,5.41E-05
6286,7.38E-05
6287,7.66E-05
6288,7.66E-05
6289,4.05E-05
6290,2.20E-05
6291,3.29E-05
6292,-6.59E-06
6293,-1.28E-05
6294,3.59E-05
6295,2.52E-05
6296,2.79E-05
6297,4.11E-05
6298,3.92E-05
6299,3.98E-05
6300,3.15E-05
6301,4.78E-05
6302,6.35E-05
6303,3.54E-05
6304,5.98E-06
6305,1.43E-05
6306,2.16E-05
6307,3.09E-05
6308,5.12E-05
6309,5.77E-05
6310,4.98E-05
6311,3.17E-05
6312,7.41E-06
6313,1.13E-05
6314,5.15E-05
6315,7.20E-05
6316,5.45E-05
6317,6.08E-05
6318,8.45E-05
6319,6.08E-05
6320,3.26E-05
6321,1.68E-05
6322,9.80E-07
6323,4.00E-07
6324,3.34E-05
6325,4.91E-05
6326,-4.99E-05
6327,-4.39E-05
6328,4.78E-05
6329,0.008121767
6330,3.93E-05
6331,4.76E-05
6332,6.44E-05
6333,3.49E-05
6334,1.03E-05
6335,1.55E-05
6336,2.37E-05
6337,3.28E-05
6338,5.33E-05
6339,5.60E-05
6340,4.02E-05
6341,3.46E-05
6342,1.78E-05
6343,1.31E-05
6344,5.61E-05
6345,5.60E-05
6346,5.19E-05
6347,6.07E-05
6348,7.56E-05
6349,6.72E-05
6350,3.40E-05
6351,2.38E-05
6352,2.04E-05
6353,2.83E-06
6354,6.46E-06
6355,3.91E-05
6356,4.48E-05
6357,-4.28E-05
6358,-0.008041978
6359,4.89E-05
6360,4.27E-05
6361,5.02E-05
6362,6.01E-05
6363,3.81E-05
6364,1.52E-05
6365,2.00E-05
6366,2.52E-05
6367,3.36E-05
6368,5.45E-05
6369,4.90E-05
6370,3.53E-05
6371,3.55E-05
6372,1.55E-05
6373,6.83E-06
6374,4.63E-05
6375,4.32E-05
6376,4.94E-05
6377,6.39E-05
6378,6.54E-05
6379,6.54E-05
6380,4.55E-05
6381,1.25E-05
6382,1.50E-05
6383,3.79E-06
6384,1.18E-05
6385,3.79E-05
6386,4.09E-05
6387,-3.77E-05
6388,-4.70E-05
6389,4.76E-05
6390,4.57E-05
6391,5.37E-05
6392,4.61E-05
6393,4.28E-05
6394,2.31E-05
6395,2.05E-05
6396,2.61E-05
6397,3.60E-05
6398,4.74E-05
6399,4.44E-05
6400,3.71E-05
6401,5.05E-05
6402,1.84E-05
6403,4.48E-06
6404,4.11E-05
6405,3.81E-05
6406,4.94E-05
6407,6.68E-05
6408,5.61E-05
6409,5.99E-05
6410,5.87E-05
6411,3.01E-05
6412,1.40E-05
6413,6.99E-06
6414,6.31E-06
6415,2.86E-05
6416,3.36E-05
6417,3.63E-05
6418,-4.92E-05
6419,4.46E-05
6420,5.71E-05
6421,4.78E-05
6422,-3.88E-05
6423,4.09E-05
6424,2.47E-05
6425,3.09E-05
6426,2.70E-05
6427,3.21E-05
6428,4.76E-05
6429,4.51E-05
6430,4.46E-05
6431,3.62E-05
6432,1.23E-05
6433,2.33E-06
6434,3.70E-05
6435,3.58E-05
6436,4.24E-05
6437,6.27E-05
6438,5.28E-05
6439,5.57E-05
6440,5.79E-05
6441,3.33E-05
6442,3.02E-05
6443,-6.81E-06
6444,-1.92E-05
6445,-2.98E-05
6446,-2.31E-05
6447,3.46E-05
6448,4.97E-05
6449,5.85E-05
6450,5.40E-05
6451,-3.86E-05
6452,-3.01E-05
6453,3.72E-05
6454,3.19E-05
6455,2.94E-05
6456,3.06E-05
6457,3.19E-05
6458,4.77E-05
6459,4.72E-05
6460,5.38E-05
6461,3.49E-05
6462,1.63E-05
6463,6.75E-06
6464,3.33E-05
6465,1.52E-05
6466,2.01E-05
6467,3.86E-05
6468,4.96E-05
6469,4.81E-05
6470,-3.58E-05
6471,3.34E-05
6472,4.31E-05
6473,-2.02E-05
6474,-3.05E-05
6475,-3.48E-05
6476,-2.66E-05
6477,3.82E-05
6478,4.95E-05
6479,7.22E-05
6480,3.92E-05
6481,3.15E-05
6482,-3.73E-05
6483,-4.31E-05
6484,3.82E-05
6485,2.87E-05
6486,3.16E-05
6487,4.19E-05
6488,3.89E-05
6489,6.09E-05
6490,5.86E-05
6491,2.97E-05
6492,8.44E-06
6493,9.74E-06
6494,1.79E-05
6495,1.73E-05
6496,1.72E-05
6497,3.47E-05
6498,3.88E-05
6499,-3.79E-05
6500,-4.20E-05
6501,-2.93E-05
6502,-4.16E-05
6503,-2.32E-05
6504,-3.25E-05
6505,-3.26E-05
6506,-3.89E-05
6507,3.78E-05
6508,5.43E-05
6509,-7.19E-05
6510,4.37E-05
6511,2.71E-05
6512,3.59E-05
6513,4.92E-05
6514,4.83E-05
6515,2.96E-05
6516,3.13E-05
6517,4.57E-05
6518,4.42E-05
6519,6.25E-05
6520,6.86E-05
6521,1.89E-05
6522,5.51E-06
6523,1.08E-05
6524,1.18E-05
6525,-1.47E-05
6526,1.49E-05
6527,3.81E-05
6528,3.81E-05
6529,-3.65E-05
6530,-4.57E-05
