1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
,,,,,,,,,,,,,,,,,6454,,,,,,,,,,,,12794,8017,,,,,14985,,,,,,,,,,,,,,,,,,,,,,4162,,,,,,,,,,,10225,,,,,,,,,8891,2723,,,,,,4207,,,,6701,,,,,,,12999,14866,,14062,13052,12531,2666,,
,,,,,,,,,,,,,,,,,6455,,,,,,,,,,,,12814,8018,,,,,14986,,,,,,,,,,,,,,,,,,,,,,4163,,,,,,,,,,,10226,,,,,,,,,8892,2724,,,,,,4230,,,,6702,,,,,,,13000,14867,,14063,13053,12532,2685,,
,,,,,,,,,,,,,,,,,6456,,,,,,,,,,,,12815,8019,,,,,14987,,,,,,,,,,,,,,,,,,,,,,4164,,,,,,,,,,,10227,,,,,,,,,8893,2725,,,,,,4231,,,,6703,,,,,,,13018,15363,,14081,13054,12533,2689,,
,,,,,,,,,,,,,,,,,6457,,,,,,,,,,,,12816,8020,,,,,14988,,,,,,,,,,,,,,,,,,,,,,4165,,,,,,,,,,,10228,,,,,,,,,8894,2726,,,,,,4232,,,,6704,,,,,,,13019,15386,,14082,13077,12534,2690,,
,,,,,,,,,,,,,,,,,6458,,,,,,,,,,,,12817,8021,,,,,14989,,,,,,,,,,,,,,,,,,,,,,4166,,,,,,,,,,,10248,,,,,,,,,8909,2727,,,,,,4251,,,,6705,,,,,,,13020,15387,,14083,13078,12556,2691,,
,,,,,,,,,,,,,,,,,6459,,,,,,,,,,,,12818,8022,,,,,14990,,,,,,,,,,,,,,,,,,,,,,4167,,,,,,,,,,,10249,,,,,,,,,8910,2746,,,,,,4252,,,,6706,,,,,,,13021,15388,,14084,13079,12557,2692,,
,,,,,,,,,,,,,,,,,6460,,,,,,,,,,,,12819,8023,,,,,14991,,,,,,,,,,,,,,,,,,,,,,4168,,,,,,,,,,,10250,,,,,,,,,8911,2747,,,,,,4253,,,,6707,,,,,,,13022,15389,,14085,13102,12558,2713,,
,,,,,,,,,,,,,,,,,6477,,,,,,,,,,,,12820,8024,,,,,14992,,,,,,,,,,,,,,,,,,,,,,4183,,,,,,,,,,,10251,,,,,,,,,8912,2748,,,,,,4254,,,,6724,,,,,,,13023,15390,,14086,13103,12559,2714,,
,,,,,,,,,,,,,,,,,6478,,,,,,,,,,,,12839,8041,,,,,14993,,,,,,,,,,,,,,,,,,,,,,4184,,,,,,,,,,,10252,,,,,,,,,8913,2749,,,,,,4255,,,,6725,,,,,,,13024,15410,,14087,13503,12581,2715,,
,,,,,,,,,,,,,,,,,6479,,,,,,,,,,,,12840,8042,,,,,15012,,,,,,,,,,,,,,,,,,,,,,4185,,,,,,,,,,,10253,,,,,,,,,8914,2750,,,,,,4256,,,,6726,,,,,,,13025,15411,,14088,13504,12582,2716,,
,,,,,,,,,,,,,,,,,6480,,,,,,,,,,,,12841,8043,,,,,15013,,,,,,,,,,,,,,,,,,,,,,4186,,,,,,,,,,,10271,,,,,,,,,8915,2751,,,,,,4257,,,,6727,,,,,,,13043,15412,,14105,13505,12583,2717,,
,,,,,,,,,,,,,,,,,6481,,,,,,,,,,,,12842,8044,,,,,15014,,,,,,,,,,,,,,,,,,,,,,4187,,,,,,,,,,,10272,,,,,,,,,8916,2752,,,,,,4276,,,,6728,,,,,,,13044,15413,,14106,13506,12606,2737,,
,,,,,,,,,,,,,,,,,6482,,,,,,,,,,,,12843,8045,,,,,15015,,,,,,,,,,,,,,,,,,,,,,4188,,,,,,,,,,,10273,,,,,,,,,8917,2771,,,,,,4277,,,,6729,,,,,,,13045,15414,,14107,13526,12607,2738,,
,,,,,,,,,,,,,,,,,6483,,,,,,,,,,,,12844,8046,,,,,15016,,,,,,,,,,,,,,,,,,,,,,4189,,,,,,,,,,,10274,,,,,,,,,8918,2772,,,,,,4278,,,,6730,,,,,,,13046,15415,,14108,13527,12608,2739,,
,,,,,,,,,,,,,,,,,6484,,,,,,,,,,,,12845,8047,,,,,15017,,,,,,,,,,,,,,,,,,,,,,4190,,,,,,,,,,,10275,,,,,,,,,8934,2773,,,,,,4279,,,,6731,,,,,,,13047,15416,,14109,13528,12609,2740,,
,,,,,,,,,,,,,,,,,6485,,,,,,,,,,,,12863,8048,,,,,15018,,,,,,,,,,,,,,,,,,,,,,4191,,,,,,,,,,,10276,,,,,,,,,8935,2774,,,,,,4280,,,,6732,,,,,,,13048,15417,,14110,13529,12631,2741,,
,,,,,,,,,,,,,,,,,6502,,,,,,,,,,,,12864,8049,,,,,15039,,,,,,,,,,,,,,,,,,,,,,4192,,,,,,,,,,,10277,,,,,,,,,8936,2775,,,,,,4281,,,,6749,,,,,,,13049,15435,,14111,13530,12632,2742,,
,,,,,,,,,,,,,,,,,6503,,,,,,,,,,,,12865,8067,,,,,15040,,,,,,,,,,,,,,,,,,,,,,4634,,,,,,,,,,,10278,,,,,,,,,8937,2776,,,,,,4282,,,,6750,,,,,,,13050,15436,,14112,13531,12633,2762,,
,,,,,,,,,,,,,,,,,6504,,,,,,,,,,,,12866,8068,,,,,15041,,,,,,,,,,,,,,,,,,,,,,4635,,,,,,,,,,,10295,,,,,,,,,8938,2777,,,,,,4301,,,,6751,,,,,,,13051,15437,,14131,13532,12634,2763,,
,,,,,,,,,,,,,,,,,6505,,,,,,,,,,,,12867,8069,,,,,15042,,,,,,,,,,,,,,,,,,,,,,4659,,,,,,,,,,,10296,,,,,,,,,8939,2796,,,,,,4302,,,,6752,,,,,,,13068,15438,,14132,13551,12654,2764,,
,,,,,,,,,,,,,,,,,6506,,,,,,,,,,,,12868,8070,,,,,15065,,,,,,,,,,,,,,,,,,,,,,4660,,,,,,,,,,,10297,,,,,,,,,8940,2797,,,,,,4303,,,,6753,,,,,,,13069,15439,,14133,13552,12655,2765,,
,,,,,,,,,,,,,,,,,6507,,,,,,,,,,,,12869,8071,,,,,15066,,,,,,,,,,,,,,,,,,,,,,4661,,,,,,,,,,,10298,,,,,,,,,8941,2798,,,,,,4304,,,,6754,,,,,,,13070,15440,,14134,13553,12656,2766,,
,,,,,,,,,,,,,,,,,6508,,,,,,,,,,,,12870,8072,,,,,15536,,,,,,,,,,,,,,,,,,,,,,4662,,,,,,,,,,,10299,,,,,,,,,8942,2799,,,,,,4305,,,,6755,,,,,,,13071,15441,,14135,13554,12657,2767,,
,,,,,,,,,,,,,,,,,6509,,,,,,,,,,,,12887,8073,,,,,15537,,,,,,,,,,,,,,,,,,,,,,4684,,,,,,,,,,,10300,,,,,,,,,8943,2800,,,,,,4306,,,,6756,,,,,,,13072,15442,,14136,13555,12658,3387,,
,,,,,,,,,,,,,,,,,6510,,,,,,,,,,,,12888,8074,,,,,15538,,,,,,,,,,,,,,,,,,,,,,4685,,,,,,,,,,,10301,,,,,,,,,8960,2801,,,,,,4307,,,,6757,,,,,,,13073,15443,,14137,13556,12659,13940,,
,,,,,,,,,,,,,,,,,6527,,,,,,,,,,,,12889,8092,,,,,15539,,,,,,,,,,,,,,,,,,,,,,4686,,,,,,,,,,,10302,,,,,,,,,8961,2821,,,,,,4308,,,,6774,,,,,,,13074,15461,,14158,13557,12679,13963,,
,,,,,,,,,,,,,,,,,6528,,,,,,,,,,,,12890,8093,,,,,15540,,,,,,,,,,,,,,,,,,,,,,4687,,,,,,,,,,,10303,,,,,,,,,8962,2822,,,,,,4329,,,,6775,,,,,,,13075,15462,,14159,13558,12680,13964,,
,,,,,,,,,,,,,,,,,6529,,,,,,,,,,,,12891,8094,,,,,15541,,,,,,,,,,,,,,,,,,,,,,4688,,,,,,,,,,,10320,,,,,,,,,8963,2823,,,,,,4330,,,,6776,,,,,,,13076,15463,,14160,13559,12681,13965,,
,,,,,,,,,,,,,,,,,6530,,,,,,,,,,,,12892,8095,,,,,15542,,,,,,,,,,,,,,,,,,,,,,4689,,,,,,,,,,,10321,,,,,,,,,8964,2824,,,,,,4331,,,,6777,,,,,,,13093,15464,,14161,13576,12682,14513,,
,,,,,,,,,,,,,,,,,6531,,,,,,,,,,,,12893,8096,,,,,15561,,,,,,,,,,,,,,,,,,,,,,4690,,,,,,,,,,,10322,,,,,,,,,8965,2825,,,,,,4332,,,,6800,,,,,,,13094,15465,,14184,13577,12683,14515,,
,,,,,,,,,,,,,,,,,6532,,,,,,,,,,,,12894,8097,,,,,15562,,,,,,,,,,,,,,,,,,,,,,4709,,,,,,,,,,,10323,,,,,,,,,8966,2826,,,,,,4355,,,,7228,,,,,,,13095,15466,,14185,13578,12704,14516,,
,,,,,,,,,,,,,,,,,6533,,,,,,,,,,,,12895,8098,,,,,15563,,,,,,,,,,,,,,,,,,,,,,4710,,,,,,,,,,,10324,,,,,,,,,8967,2849,,,,,,4356,,,,7229,,,,,,,13096,15467,,14581,13579,12705,14537,,
,,,,,,,,,,,,,,,,,6534,,,,,,,,,,,,12912,8099,,,,,15564,,,,,,,,,,,,,,,,,,,,,,4711,,,,,,,,,,,10325,,,,,,,,,8986,2850,,,,,,4357,,,,7230,,,,,,,13097,15468,,14582,13580,12706,14538,,
,,,,,,,,,,,,,,,,,6553,,,,,,,,,,,,12913,8117,,,,,15565,,,,,,,,,,,,,,,,,,,,,,4712,,,,,,,,,,,10326,,,,,,,,,8987,3300,,,,,,4902,,,,7231,,,,,,,13098,15486,,14583,13581,12707,14539,,
,,,,,,,,,,,,,,,,,6554,,,,,,,,,,,,12914,8118,,,,,15566,,,,,,,,,,,,,,,,,,,,,,4713,,,,,,,,,,,10327,,,,,,,,,8991,3301,,,,,,4903,,,,7252,,,,,,,13099,15487,,14584,13582,13280,14540,,
,,,,,,,,,,,,,,,,,6555,,,,,,,,,,,,12915,8119,,,,,15567,,,,,,,,,,,,,,,,,,,,,,4714,,,,,,,,,,,10328,,,,,,,,,8992,3302,,,,,,4904,,,,7253,,,,,,,13100,15488,,14585,13583,13281,14541,,
,,,,,,,,,,,,,,,,,6556,,,,,,,,,,,,12916,8120,,,,,15585,,,,,,,,,,,,,,,,,,,,,,4715,,,,,,,,,,,10346,,,,,,,,,9012,3325,,,,,,4905,,,,7254,,,,,,,13101,15489,,14586,13584,13305,14561,,
,,,,,,,,,,,,,,,,,6557,,,,,,,,,,,,12917,8121,,,,,15586,,,,,,,,,,,,,,,,,,,,,,4716,,,,,,,,,,,10347,,,,,,,,,9392,3326,,,,,,4906,,,,7255,,,,,,,13119,15490,,14606,13585,13306,14562,,
,,,,,,,,,,,,,,,,,6558,,,,,,,,,,,,12918,8122,,,,,15587,,,,,,,,,,,,,,,,,,,,,,4717,,,,,,,,,,,10348,,,,,,,,,9413,3327,,,,,,4907,,,,7256,,,,,,,13120,15491,,14607,13601, ,14563,,
,,,,,,,,,,,,,,,,,6578,,,,,,,,,,,,12919,8123,,,,,15588,,,,,,,,,,,,,,,,,,,,,,4733,,,,,,,,,,,10349,,,,,,,,,9414,3349,,,,,,4927,,,,7257,,,,,,,13121,15492,,14608,13602,,14564,,
,,,,,,,,,,,,,,,,,6579,,,,,,,,,,,,12920,8124,,,,,15589,,,,,,,,,,,,,,,,,,,,,,4734,,,,,,,,,,,10350,,,,,,,,,9415,3350,,,,,,4928,,,,7276,,,,,,,13122,15511,,14609,13603,,14565,,
,,,,,,,,,,,,,,,,,6580,,,,,,,,,,,,12921,8142,,,,,15590,,,,,,,,,,,,,,,,,,,,,,4735,,,,,,,,,,,10826,,,,,,,,,9416,3351,,,,,,4929,,,,7277,,,,,,,13123,15512,,14610,13604,,14566,,
,,,,,,,,,,,,,,,,,6581,,,,,,,,,,,,12936,8143,,,,,15591,,,,,,,,,,,,,,,,,,,,,,4736,,,,,,,,,,,10827,,,,,,,,,9417,3352,,,,,,4930,,,,7278,,,,,,,13124,15513,,14611,13605,,14587,,
,,,,,,,,,,,,,,,,,6582,,,,,,,,,,,,12937,8144,,,,,15592,,,,,,,,,,,,,,,,,,,,,,4737,,,,,,,,,,,10851,,,,,,,,,9418,3373,,,,,,4931,,,,7279,,,,,,,13125,15514,,14612,13606,,14588,,
,,,,,,,,,,,,,,,,,6583,,,,,,,,,,,,12938,8145,,,,,15609,,,,,,,,,,,,,,,,,,,,,,4738,,,,,,,,,,,10852,,,,,,,,,9437,3374,,,,,,4932,,,,7280,,,,,,,13144,15515,,14631,13607,,14589,,
,,,,,,,,,,,,,,,,,6606,,,,,,,,,,,,12939,8146,,,,,15610,,,,,,,,,,,,,,,,,,,,,,4739,,,,,,,,,,,10874,,,,,,,,,9438,3375,,,,,,4955,,,,7281,,,,,,,13145,15516,,14632,13608,,14590,,
,,,,,,,,,,,,,,,,,6607,,,,,,,,,,,,12940,8147,,,,,15611,,,,,,,,,,,,,,,,,,,,,,4740,,,,,,,,,,,10875,,,,,,,,,9439,3376,,,,,,4956,,,,7301,,,,,,,13146,15517,,14633,13609,,14591,,
,,,,,,,,,,,,,,,,,7004,,,,,,,,,,,,12941,8148,,,,,15612,,,,,,,,,,,,,,,,,,,,,,4741,,,,,,,,,,,10876,,,,,,,,,9440,3377,,,,,,4957,,,,7302,,,,,,,13147, ,,14634,13626,,14592,,
,,,,,,,,,,,,,,,,,7028,,,,,,,,,,,,12942,8149,,,,,15613,,,,,,,,,,,,,,,,,,,,,,4742,,,,,,,,,,,10877,,,,,,,,,9441,3398,,,,,,15504,,,,7303,,,,,,,13148,,,14635,13627,,14613,,
,,,,,,,,,,,,,,,,,7029,,,,,,,,,,,,12943,8150,,,,,15614,,,,,,,,,,,,,,,,,,,,,,4758,,,,,,,,,,,10897,,,,,,,,,9442,3399,,,,,,15528,,,,7304,,,,,,,13149,,,14636,13628,,14614,,
,,,,,,,,,,,,,,,,,7030,,,,,,,,,,,,12944,8168,,,,,15615,,,,,,,,,,,,,,,,,,,,,,4759,,,,,,,,,,,10898,,,,,,,,,9443,3400,,,,,,15529,,,,7305,,,,,,,13150,,,14637,13629,,14615,,
,,,,,,,,,,,,,,,,,7031,,,,,,,,,,,,12961,8169,,,,,15616,,,,,,,,,,,,,,,,,,,,,,4760,,,,,,,,,,,10899,,,,,,,,,9444,3401,,,,,,15530,,,,7306,,,,,,,13169,,,14656,13652,,14616,,
,,,,,,,,,,,,,,,,,7053,,,,,,,,,,,,12962,8170,,,,,15617,,,,,,,,,,,,,,,,,,,,,,4761,,,,,,,,,,,10900,,,,,,,,,9461,3402,,,,,,15552,,,,7325,,,,,,,13170,,,14657,13653,,14617,,
,,,,,,,,,,,,,,,,,7054,,,,,,,,,,,,12963,8171,,,,,15618,,,,,,,,,,,,,,,,,,,,,,4762,,,,,,,,,,,10901,,,,,,,,,9462,3423,,,,,,15553,,,,7326,,,,,,,13171,,,14658,13654,,14638,,
,,,,,,,,,,,,,,,,,7055,,,,,,,,,,,,12964,8172,,,,, ,,,,,,,,,,,,,,,,,,,,,,4763,,,,,,,,,,,10902,,,,,,,,,9463,3424,,,,,,15554,,,,7327,,,,,,,13194,,,14659,13677,,14639,,
,,,,,,,,,,,,,,,,,7056,,,,,,,,,,,,12965,8173,,,,,,,,,,,,,,,,,,,,,,,,,,,4764,,,,,,,,,,,10920,,,,,,,,,9464,3425,,,,,,15555,,,,7328,,,,,,,13195,,,14660,13678,,14640,,
,,,,,,,,,,,,,,,,,7057,,,,,,,,,,,,12966,8174,,,,,,,,,,,,,,,,,,,,,,,,,,,4765,,,,,,,,,,,10921,,,,,,,,,9465,3426,,,,,,15578,,,,7329,,,,,,,13570,,,14661,13679,,14641,,
,,,,,,,,,,,,,,,,,7058,,,,,,,,,,,,12967,8175,,,,,,,,,,,,,,,,,,,,,,,,,,,4766,,,,,,,,,,,10922,,,,,,,,,9466,3447,,,,,,15579,,,,7330,,,,,,,13571,,,14662,13702,,15090,,
,,,,,,,,,,,,,,,,,7078,,,,,,,,,,,,12968,8194,,,,,,,,,,,,,,,,,,,,,,,,,,,4767,,,,,,,,,,,10923,,,,,,,,,9467,3448,,,,,,15580,,,,7331,,,,,,,13572,,,14663,13703,,15114,,
,,,,,,,,,,,,,,,,,7079,,,,,,,,,,,,12989,8195,,,,,,,,,,,,,,,,,,,,,,,,,,,4783,,,,,,,,,,,10924,,,,,,,,,9468,3449,,,,,,15603,,,,7349,,,,,,,13573,,,14681,13704,,15115,,
,,,,,,,,,,,,,,,,,7080,,,,,,,,,,,,12990,8196,,,,,,,,,,,,,,,,,,,,,,,,,,,4784,,,,,,,,,,,10925,,,,,,,,,9469,3450,,,,,,15604,,,,7350,,,,,,,13574,,,14682,13728,,15116,,
,,,,,,,,,,,,,,,,,7081,,,,,,,,,,,,12991,8197,,,,,,,,,,,,,,,,,,,,,,,,,,,4785,,,,,,,,,,,10926,,,,,,,,,9485,3451,,,,,,15605,,,,7351,,,,,,,13575,,,14683,13729,,15138,,
,,,,,,,,,,,,,,,,,7082,,,,,,,,,,,,12992,8198,,,,,,,,,,,,,,,,,,,,,,,,,,,4786,,,,,,,,,,,10927,,,,,,,,,9486,3474,,,,,, ,,,,7352,,,,,,,13594,,,14684,14128,,15139,,
,,,,,,,,,,,,,,,,,7083,,,,,,,,,,,,13017,8199,,,,,,,,,,,,,,,,,,,,,,,,,,,4787,,,,,,,,,,,10946,,,,,,,,,9487,3475,,,,,,,,,,7353,,,,,,,13595,,,14685,14129,,15140,,
,,,,,,,,,,,,,,,,,7103,,,,,,,,,,,,13418,8221,,,,,,,,,,,,,,,,,,,,,,,,,,,4788,,,,,,,,,,,10947,,,,,,,,,9488,3950,,,,,,,,,,7354,,,,,,,13596,,,14686,14130,,15141,,
,,,,,,,,,,,,,,,,,7104,,,,,,,,,,,,13419,8222,,,,,,,,,,,,,,,,,,,,,,,,,,,4789,,,,,,,,,,,10948,,,,,,,,,9489,3951,,,,,,,,,,7355,,,,,,,13597,,,14687,14154,,15142,,
,,,,,,,,,,,,,,,,,7105,,,,,,,,,,,,13420,8595,,,,,,,,,,,,,,,,,,,,,,,,,,,4790,,,,,,,,,,,10949,,,,,,,,,9490,3974,,,,,,,,,,7356,,,,,,,13598,,,14688,14155,,15161,,
,,,,,,,,,,,,,,,,,7106,,,,,,,,,,,,13443,8596,,,,,,,,,,,,,,,,,,,,,,,,,,,4791,,,,,,,,,,,10950,,,,,,,,,9491,3975,,,,,,,,,,7357,,,,,,,13599,,,14705,14156,,15162,,
,,,,,,,,,,,,,,,,,7107,,,,,,,,,,,,13444,8597,,,,,,,,,,,,,,,,,,,,,,,,,,,4792,,,,,,,,,,,10951,,,,,,,,,9492,3976,,,,,,,,,,7374,,,,,,,13600,,,14706,14157,,15163,,
,,,,,,,,,,,,,,,,,7108,,,,,,,,,,,,13445,8618,,,,,,,,,,,,,,,,,,,,,,,,,,,4808,,,,,,,,,,,10952,,,,,,,,,9493,3999,,,,,,,,,,7375,,,,,,,13618,,,14707,14179,,15164,,
,,,,,,,,,,,,,,,,,7128,,,,,,,,,,,,13467,8619,,,,,,,,,,,,,,,,,,,,,,,,,,,4809,,,,,,,,,,,10971,,,,,,,,,9494,4000,,,,,,,,,,7376,,,,,,,13619,,,14708,14180,,15165,,
,,,,,,,,,,,,,,,,,7129,,,,,,,,,,,,13468,8620,,,,,,,,,,,,,,,,,,,,,,,,,,,4810,,,,,,,,,,,10972,,,,,,,,,9510,4001,,,,,,,,,,7377,,,,,,,13620,,,14709,14181,,15166,,
,,,,,,,,,,,,,,,,,7130,,,,,,,,,,,,13469,8621,,,,,,,,,,,,,,,,,,,,,,,,,,,4811,,,,,,,,,,,10973,,,,,,,,,9511,4024,,,,,,,,,,7378,,,,,,,13621,,,14710,14182,,15167,,
,,,,,,,,,,,,,,,,,7131,,,,,,,,,,,,13470,8622,,,,,,,,,,,,,,,,,,,,,,,,,,,4812,,,,,,,,,,,10974,,,,,,,,,9512,4025,,,,,,,,,,7379,,,,,,,13622,,,14711,14183,,15185,,
,,,,,,,,,,,,,,,,,7132,,,,,,,,,,,,13488,8623,,,,,,,,,,,,,,,,,,,,,,,,,,,4813,,,,,,,,,,,10975,,,,,,,,,9513,4026,,,,,,,,,,7380,,,,,,,13623,,,14712,14201,,15186,,
,,,,,,,,,,,,,,,,,7153,,,,,,,,,,,,13489,8624,,,,,,,,,,,,,,,,,,,,,,,,,,,4814,,,,,,,,,,,11476,,,,,,,,,9514,4049,,,,,,,,,,7381,,,,,,,13624,,,14713,14203,,15187,,
,,,,,,,,,,,,,,,,,7154,,,,,,,,,,,,13490,8642,,,,,,,,,,,,,,,,,,,,,,,,,,,4815,,,,,,,,,,,11477,,,,,,,,,9515,4050,,,,,,,,,,7382,,,,,,,13625,,,14730,14204,,15188,,
,,,,,,,,,,,,,,,,,7155,,,,,,,,,,,,13491,8643,,,,,,,,,,,,,,,,,,,,,,,,,,,4816,,,,,,,,,,,11499,,,,,,,,,9516,4074,,,,,,,,,,7400,,,,,,,13643,,,14731,14205,,15189,,
,,,,,,,,,,,,,,,,,7156,,,,,,,,,,,,13492,8644,,,,,,,,,,,,,,,,,,,,,,,,,,,5260,,,,,,,,,,,11500,,,,,,,,,9517,4075,,,,,,,,,,7853,,,,,,,13644,,,14732,14206,,15190,,
,,,,,,,,,,,,,,,,,7157,,,,,,,,,,,,13493,8645,,,,,,,,,,,,,,,,,,,,,,,,,,,5285,,,,,,,,,,,11501,,,,,,,,,9518,4099,,,,,,,,,,7854,,,,,,,13645,,,14733,14207,,15191,,
,,,,,,,,,,,,,,,,,7178,,,,,,,,,,,,13494,8646,,,,,,,,,,,,,,,,,,,,,,,,,,,5286,,,,,,,,,,,11502,,,,,,,,,9534,4575,,,,,,,,,,7855,,,,,,,13646,,,14734,14208,,15192,,
,,,,,,,,,,,,,,,,,7179,,,,,,,,,,,,13495,8647,,,,,,,,,,,,,,,,,,,,,,,,,,,5287,,,,,,,,,,,11524,,,,,,,,,9535,4600,,,,,,,,,,7856,,,,,,,13647,,,14735,14209,,15211,,
,,,,,,,,,,,,,,,,,7180,,,,,,,,,,,,13512,8648,,,,,,,,,,,,,,,,,,,,,,,,,,,5310,,,,,,,,,,,11525,,,,,,,,,9536,4625,,,,,,,,,,7878,,,,,,,13648,,,14736,14226,,15212,,
,,,,,,,,,,,,,,,,,7181,,,,,,,,,,,,13513,8649,,,,,,,,,,,,,,,,,,,,,,,,,,,5311,,,,,,,,,,,11526,,,,,,,,,9537,4650,,,,,,,,,,7879,,,,,,,13649,,,14737,14227,,15213,,
,,,,,,,,,,,,,,,,,7182,,,,,,,,,,,,13514,8666,,,,,,,,,,,,,,,,,,,,,,,,,,,5312,,,,,,,,,,,11527,,,,,,,,,9538,4675,,,,,,,,,,7880,,,,,,,13650,,,14755,14228,,15214,,
,,,,,,,,,,,,,,,,,7203,,,,,,,,,,,,13515,8667,,,,,,,,,,,,,,,,,,,,,,,,,,,5313,,,,,,,,,,,11546,,,,,,,,,9539,12726,,,,,,,,,,7881,,,,,,,13651,,,14756,14229,,15215,,
,,,,,,,,,,,,,,,,,7204,,,,,,,,,,,,13516,8668,,,,,,,,,,,,,,,,,,,,,,,,,,,5314,,,,,,,,,,,11547,,,,,,,,,9540,12727,,,,,,,,,,7901,,,,,,,13668,,,14757,14230,,15216,,
,,,,,,,,,,,,,,,,,7205,,,,,,,,,,,,13517,8669,,,,,,,,,,,,,,,,,,,,,,,,,,,5334,,,,,,,,,,,11548,,,,,,,,,9541,12751,,,,,,,,,,7902,,,,,,,13669,,,14758,14231,,15217,,
,,,,,,,,,,,,,,,,,7206,,,,,,,,,,,,13518,8670,,,,,,,,,,,,,,,,,,,,,,,,,,,5335,,,,,,,,,,,11549,,,,,,,,,9542,12774,,,,,,,,,,7903,,,,,,,13670,,,14759,14234,,15237,,
,,,,,,,,,,,,,,,,,7207,,,,,,,,,,,,13519,8671,,,,,,,,,,,,,,,,,,,,,,,,,,,5336,,,,,,,,,,,11550,,,,,,,,,9559,12775,,,,,,,,,,7904,,,,,,,13671,,,14760,14252,,15238,,
,,,,,,,,,,,,,,,,,7232,,,,,,,,,,,,13520,8672,,,,,,,,,,,,,,,,,,,,,,,,,,,5337,,,,,,,,,,,11551,,,,,,,,,9560,13301,,,,,,,,,,7905,,,,,,,13672,,,14761,14253,,15239,,
,,,,,,,,,,,,,,,,,7654,,,,,,,,,,,,13537,8673,,,,,,,,,,,,,,,,,,,,,,,,,,,5338,,,,,,,,,,,11574,,,,,,,,,9561,13302,,,,,,,,,,7926,,,,,,,13673,,,14782,14254,,15240,,
,,,,,,,,,,,,,,,,,7655,,,,,,,,,,,,13538,8674,,,,,,,,,,,,,,,,,,,,,,,,,,,5339,,,,,,,,,,,11575,,,,,,,,,9562,13326,,,,,,,,,,7927,,,,,,,13674,,,14783,14277,,15241,,
,,,,,,,,,,,,,,,,,7656,,,,,,,,,,,,13539,8693,,,,,,,,,,,,,,,,,,,,,,,,,,,5340,,,,,,,,,,,11576,,,,,,,,,9563,13327,,,,,,,,,,7928,,,,,,,13675,,,14784,14278,,15242,,
,,,,,,,,,,,,,,,,,7678,,,,,,,,,,,,13540,8694,,,,,,,,,,,,,,,,,,,,,,,,,,,5341,,,,,,,,,,,11599,,,,,,,,,9564,13348,,,,,,,,,,7929,,,,,,,13676,,,14785,14279,,15243,,
,,,,,,,,,,,,,,,,,7679,,,,,,,,,,,,13541,8695,,,,,,,,,,,,,,,,,,,,,,,,,,,5342,,,,,,,,,,,11600,,,,,,,,,9565,13349,,,,,,,,,,7930,,,,,,,13693,,,14809,14302,,15262,,
,,,,,,,,,,,,,,,,,7680,,,,,,,,,,,,13542,8696,,,,,,,,,,,,,,,,,,,,,,,,,,,5359,,,,,,,,,,,12101,,,,,,,,,9566,13350,,,,,,,,,,7951,,,,,,,13694,,,15184,14303,,15263,,
,,,,,,,,,,,,,,,,,7681,,,,,,,,,,,,13543,8697,,,,,,,,,,,,,,,,,,,,,,,,,,,5360,,,,,,,,,,,12124,,,,,,,,,9567,13351,,,,,,,,,,7952,,,,,,,13695,,,15207,14327,,15264,,
,,,,,,,,,,,,,,,,,7682,,,,,,,,,,,,13544,8698,,,,,,,,,,,,,,,,,,,,,,,,,,,5361,,,,,,,,,,,12125,,,,,,,,,9585,13352,,,,,,,,,,7953,,,,,,,13696,,,15208,14328,,15265,,
,,,,,,,,,,,,,,,,,7703,,,,,,,,,,,,13545,8699,,,,,,,,,,,,,,,,,,,,,,,,,,,5362,,,,,,,,,,,12126,,,,,,,,,9586,13372,,,,,,,,,,7954,,,,,,,13697,,,15209,14353,,15266,,
,,,,,,,,,,,,,,,,,7704,,,,,,,,,,,,13561,8718,,,,,,,,,,,,,,,,,,,,,,,,,,,5363,,,,,,,,,,,12149,,,,,,,,,9587,13373,,,,,,,,,,7955,,,,,,,13698,,,15210,14754,,15267,,
,,,,,,,,,,,,,,,,,7705,,,,,,,,,,,,13562,8719,,,,,,,,,,,,,,,,,,,,,,,,,,,5364,,,,,,,,,,,12150,,,,,,,,,9588,13374,,,,,,,,,,7956,,,,,,,13699,,,15232,14779,,15268,,
,,,,,,,,,,,,,,,,,7706,,,,,,,,,,,,13563,8720,,,,,,,,,,,,,,,,,,,,,,,,,,,5365,,,,,,,,,,,12175,,,,,,,,,9590,13375,,,,,,,,,,7974,,,,,,,13700,,,15233,14780,,15288,,
,,,,,,,,,,,,,,,,,7707,,,,,,,,,,,,13564,8721,,,,,,,,,,,,,,,,,,,,,,,,,,,5366,,,,,,,,,,, ,,,,,,,,,9591,13376,,,,,,,,,,7975,,,,,,,13701,,,15234,14781,,15289,,
