1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
, 11908,, 8649,,, 8705,,, 14247,,,,, 13137, 13117,,,,,, 9931,,, 3497,,, 5429, 10139, 3039,,,,,,,,, 3868, 14178,,, 3930, 6868, 13973,, 4619,,,,, 3812, 10674,,,,, 12138,,,,, 6739, 11475,,, 6462,,,,,,,,, 15250,,, 8431, 2886, 2012,,,,,,
, 11926,, 8650,,, 8726,,, 14248,,,,, 13138, 13118,,,,,, 9932,,, 3498,,, 5430, 10140, 3040,,,,,,,,, 3869, 14201,,, 3931, 6888, 13993,, 4620,,,,, 3832, 10675,,,,, 12139,,,,, 6740, 11476,,, 6486,,,,,,,,, 15251,,, 8449, 2887, 2013,,,,,,
, 11927,, 8670,,, 8727,,, 14249,,,,, 13139, 13119,,,,,, 9951,,, 3523,,, 5451, 10141, 3041,,,,,,,,, 3870, 14202,,, 3932, 6889, 13994,, 4621,,,,, 3833, 10692,,,,, 12140,,,,, 6763, 11498,,, 6487,,,,,,,,, 15252,,, 8450, 2888, 2014,,,,,,
, 11928,, 8671,,, 8728,,, 14250,,,,, 13159, 13120,,,,,, 9952,,, 14074,,, 5452, 10161, 3042,,,,,,,,, 3871, 14203,,, 3933, 6890, 13995,, 4622,,,,, 3834, 10693,,,,, 12141,,,,, 6764, 11499,,, 6488,,,,,,,,, 15253,,, 8451, 2904, 2033,,,,,,
, 11929,, 8672,,, 8729,,, 14270,,,,, 13160, 13121,,,,,, 9953,,, 14097,,, 5453, 10162, 3043,,,,,,,,, 3872, 14204,,, 3934, 6891, 13996,, 4623,,,,, 3835, 10694,,,,, 12142,,,,, 7111, 11500,,, 6489,,,,,,,,, 15254,,, 8452, 2905, 2034,,,,,,
, 11930,, 8673,,, 8730,,, 14271,,,,, 13161, 13122,,,,,, 9954,,, 14098,,, 5454, 10163, 3062,,,,,,,,, 3873, 14226,,, 3950, 6892, 13997,, 4644,,,,, 3836, 10695,,,,, 12159,,,,, 7135, 11523,,, 6490,,,,,,,,, 15275,,, 8453, 2906, 2035,,,,,,
, 11931,, 8674,,, 8731,,, 14272,,,,, 13162, 13140,,,,,, 9955,,, 14099,,, 5455, 10164, 3063,,,,,,,,, 3874, 14227,,, 3953, 6893, 13998,, 4645,,,,, 3837, 10696,,,,, 12160,,,,, 7136, 11524,,, 6491,,,,,,,,, 15276,,, 8454, 2907, 2036,,,,,,
, 11932,, 8675,,, 8732,,, 14273,,,,, 13163, 13141,,,,,, 9956,,, 14100,,, 5456, 10165, 3064,,,,,,,,, 3875, 14228,,, 3954, 6894, 14018,, 4646,,,,, 4232, 10697,,,,, 12161,,,,, 7137, 11525,,, 6492,,,,,,,,, 15277,,, 8455, 2908, 2037,,,,,,
, 11933,, 8697,,, 8751,,, 14720,,,,, 13164, 13142,,,,,, 9957,,, 14123,,, 5476, 10166, 3065,,,,,,,,, 3895, 14251,,, 3955, 6895, 14019,, 4647,,,,, 4233, 10698,,,,, 12162,,,,, 7138, 11549,,, 6514,,,,,,,,, 15278,,, 8474, 2909, 2038,,,,,,
, 11934,, 8698,,, 8752,,, 14745,,,,, 13185, 13143,,,,,, 9981,,, 14124,,, 5477, 10188, 3066,,,,,,,,, 3896, 14353,,, 3956, 6896, 14020,, 4648,,,,, 4234, 10699,,,,, 12163,,,,, 7161, 12049,,, 6515,,,,,,,,, 15279,,, 8475, 2910, 2058,,,,,,
, 11951,, 8699,,, 8753,,, 14746,,,,, 13186, 13144,,,,,, 9982,,, 14125,,, 5478, 10634, 3067,,,,,,,,, 3897, 14354,,, 3957, 6913, 14021,, 4670,,,,, 4257, 10700,,,,, 12164,,,,, 7162, 12074,,, 6516,,,,,,,,, 15280,,, 8476, 2911, 2059,,,,,,
, 11952,, 8700,,, 8754,,, 14766,,,,, 13187, 13145,,,,,, 10379,,, 14672,,, 5479, 10635, 3068,,,,,,,,, 3898, 14852,,, 3958, 6914, 14022,, 4671,,,,, 4258, 10720,,,,, 12165,,,,, 7163, 12099,,, 6517,,,,,,,,, 15301,,, 8477, 2912, 2060,,,,,,
, 11953,, 9097,,, 8755,,, 14767,,,,, 13188, 13146,,,,,, 10380,,, 14673,,, 5480, 10636, 3088,,,,,,,,, 3899, 14853,,, 3979, 6915, 14023,, 4672,,,,, 4259, 10721,,,,, 12166,,,,, 7164, 12124,,, 6518,,,,,,,,, 15302,,, 8478, 2929, 2061,,,,,,
, 11954,, 9120,,, 8756,,, 14768,,,,, 13189, 13165,,,,,, 10402,,, 14674,,, 5481, 10659, 3089,,,,,,,,, 3900, 14876,,, 3980, 6916, 14043,, 4695,,,,, 4281, 10722,,,,, 12167,,,,, 7165, 12149,,, 6541,,,,,,,,, 15303,,, 8479, 2930, 2062,,,,,,
, 11955,, 9121,,, 8757,,, 14769,,,,, 13210, 13166,,,,,, 10403,,, 14696,,, 5501, 10660, 3090,,,,,,,,, 4394, 14979,,, 3981, 6917, 14044,, 4696,,,,, 4282, 10723,,,,, 12184,,,,, 7166, ,,, 6542,,,,,,,,, 15304,,, 8480, 2931, 2063,,,,,,
, 11956,, 9122,,, 8776,,, 14770,,,,, 13211, 13167,,,,,, 10404,,, 14697,,, 5502, 10661, 3091,,,,,,,,, 4395, 15604,,, 3982, 6918, 14045,, 5115,,,,, 4283, 10724,,,,, 12185,,,,, 7186,,,, 6543,,,,,,,,, 15326,,, 8500, 2932, 2064,,,,,,
, 11957,, 9123,,, 8777,,, 14771,,,,, 13212, 13168,,,,,, 10405,,, 14698,,, 5503, 10662, 3092,,,,,,,,, 4396, ,,, 4005, 6919, 14046,, 5116,,,,, 4284, 10725,,,,, 12186,,,,, 7187,,,, 6544,,,,,,,,, 15327,,, 8501, 2933, 2087,,,,,,
, 11958,, 9124,,, 8778,,, 14772,,,,, 13510, 13169,,,,,, 10406,,, 14699,,, 5504, 10663, 3093,,,,,,,,, 4397,,,, 4006, 6920, 14047,, 5117,,,,, 4306, 10748,,,,, 12187,,,,, 7188,,,, 6567,,,,,,,,, 15328,,, 8502, 2934, 2088,,,,,,
, 11959,, 9144,,, 8779,,, 14773,,,,, 13534, 13170,,,,,, 10427,,, 14700,,, 5505, 10664, 3538,,,,,,,,, 4398,,,, 4007, 6921, 14048,, 5118,,,,, 4307, 10749,,,,, 12188,,,,, 7189,,,, 6568,,,,,,,,, 15329,,, 8503, 2935, 2610,,,,,,
, 11976,, 9145,,, 8780,,, 14792,,,,, 13535, 13171,,,,,, 10428,,, 14721,,, 5506, 10665, 3539,,,,,,,,, 4399,,,, 4030, 6939, 14069,, 5119,,,,, 4308, 10750,,,,, 12189,,,,, 7190,,,, 6569,,,,,,,,, 15351,,, 8878, 2936, 2611,,,,,,
, 11977,, 9146,,, 8781,,, 14793,,,,, 13536, 13190,,,,,, 10429,,, 14722,,, 5526, 10666, 3540,,,,,,,,, 4419,,,, 4031, 6940, 14070,, 5120,,,,, 4309, 10773,,,,, 12190,,,,, 7191,,,, 6593,,,,,,,,, 15352,,, 8902, 2955, 2612,,,,,,
, 11978,, 9147,,, 8782,,, 14794,,,,, 13537, 13191,,,,,, 10430,,, 14723,,, 5527, 10684, 3562,,,,,,,,, 4420,,,, 4451, 6941, 14071,, 5141,,,,, 4310, 10774,,,,, 12191,,,,, 7192,,,, 6594,,,,,,,,, 15353,,, 8903, 2956, 2634,,,,,,
, 11979,, 9148,,, 8803,,, 14795,,,,, 13538, 13192,,,,,, 10431,,, 14724,,, 5528, 10685, 3563,,,,,,,,, 4421,,,, 4452, 6942, 14072,, 5142,,,,, 4311, 10775,,,,, 12192,,,,, 7211,,,, 7112,,,,,,,,, 15354,,, 8904, 2957, 2635,,,,,,
, 11980,, 9149,,, 8804,,, 14796,,,,, 13559, 13193,,,,,, 10432,,, 14725,,, 5529, 10686, 3564,,,,,,,,, 4422,,,, 4453, 6943, 14073,, 5143,,,,, 4312, 11197,,,,, 12210,,,,, 7212,,,, 7117,,,,,,,,, ,,, 8905, 2958, 2636,,,,,,
, 11981,, 9150,,, 8805,,, 14797,,,,, 13560, 13194,,,,,, 10433,,, 14747,,, 5530, 10687, 3565,,,,,,,,, 4423,,,, 4454, 6944, 14095,, 5144,,,,, 4330, 11198,,,,, 12211,,,,, 7213,,,, 7140,,,,,,,,,,,, 8927, 2959, 2637,,,,,,
, 11982,, 9151,,, 8806,,, 14798,,,,, 13561, 13195,,,,,, 10451,,, 14748,,, 5531, 10688, 3566,,,,,,,,, 4424,,,, 4455, 6945, 14096,, 5145,,,,, 4331, 11199,,,,, 12212,,,,, 7214,,,, 7141,,,,,,,,,,,, 8928, 2960, 2659,,,,,,
, 11983,, 9169,,, 8807,,, 14799,,,,, 13562, 13616,,,,,, 10452,,, 14749,,, 5550, 10689, 3587,,,,,,,,, 4443,,,, 4456, 6946, 14570,, 5146,,,,, 4332, 11200,,,,, 12213,,,,, 7215,,,, 7142,,,,,,,,,,,, 8929, 2981, 2660,,,,,,
, 11984,, 9170,,, 8829,,, 14800,,,,, 13563, 13617,,,,,, 10453,,, 14750,,, 5551, 10690, 3588,,,,,,,,, 4444,,,, 4476, 6965, 14593,, 5147,,,,, 4333, 11220,,,,, 12214,,,,, 7216,,,, 7143,,,,,,,,,,,, 8930, 2982, 2661,,,,,,
, 12001,, 9171,,, 8830,,, 14817,,,,, 13564, 13641,,,,,, 10454,,, 14774,,, 5552, 10691, 3589,,,,,,,,, 4445,,,, 4477, 6966, 14594,, 5167,,,,, 4334, 11221,,,,, 12215,,,,, 7217,,,, 7167,,,,,,,,,,,, 8952, 2983, 2662,,,,,,
, 12002,, 9172,,, 9351,,, 14818,,,,, 13565, 13642,,,,,, 10455,,, 14775,,, 5553, 10709, 3590,,,,,,,,, 4446,,,, 4478, 6967, 14595,, 5168,,,,, 4335, 11222,,,,, 12216,,,,, 7218,,,, 7168,,,,,,,,,,,, 8953, 2984, 2684,,,,,,
, 12003,, 9173,,, 9352,,, 14819,,,,, 13584, 13643,,,,,, 10456,,, 15248,,, 5554, 10710, 3591,,,,,,,,, 4447,,,, 4479, 6968, 14596,, 5169,,,,, 4336, 11223,,,,, 12236,,,,, 7236,,,, 7169,,,,,,,,,,,, 8954, 2985, 2685,,,,,,
, 12004,, 9174,,, 9353,,, 14820,,,,, 13585, 13644,,,,,, 10457,,, 15270,,, 5555, 10711, 3592,,,,,,,,, 4448,,,, 4480, 6969, 14597,, 5170,,,,, 4337, 11224,,,,, 12237,,,,, 7237,,,, 7193,,,,,,,,,,,, 8955, 3430, 2686,,,,,,
, 12005,, 9175,,, 9354,,, 14821,,,,, 13586, 13645,,,,,, 10458,,, 15271,,, 5556, 10712, 3593,,,,,,,,, 4468,,,, 4481, 6970, 14598,, 5171,,,,, 4338, 11225,,,,, 12238,,,,, 7238,,,, 7194,,,,,,,,,,,, 8956, 3431, 2687,,,,,,
, 12006,, 9176,,, 9355,,, 14822,,,,, 13587, 13665,,,,,, 10476,,, 15272,,, 5575, 10713, 3612,,,,,,,,, 4469,,,, 4501, 6971, 14618,, 5172,,,,, 4355, 11244,,,,, 12239,,,,, 7239,,,, 7742,,,,,,,,,,,, 8976, 3454, 3236,,,,,,
, 12007,, 9193,,, 9356,,, 14823,,,,, 13588, 13666,,,,,, 10477,,, 15273,,, 5576, 10714, 3613,,,,,,,,, 4470,,,, 4502, 6990, 14619,, 5173,,,,, 4356, 11245,,,,, 12240,,,,, 7240,,,, 7767,,,,,,,,,,,, 8977, 3455, 3261,,,,,,
, 12008,, 9194,,, 9376,,, 14824,,,,, 13589, 13667,,,,,, 10478,,, 15274,,, 5577, 10715, 3614,,,,,,,,, 4471,,,, 4503, 6991, 14620,, 5174,,,,, 4357, 11246,,,,, 12241,,,,, 7241,,,, 7768,,,,,,,,,,,, 8978, 3456, 3285,,,,,,
, 12009,, 9195,,, 9377,,, 14825,,,,, 13590, 13668,,,,,, 10479,,, 15295,,, 5578, 10716, 3615,,,,,,,,, 4472,,,, 4504, 6992, 14621,, 5192,,,,, 4358, 11247,,,,, 12261,,,,, 7242,,,, 7792,,,,,,,,,,,, 8979, 3460, 3286,,,,,,
, 12026,, 9196,,, 9378,,, 14842,,,,, 13609, 13669,,,,,, 10480,,, 15296,,, 5579, 10734, 3616,,,,,,,,, 4473,,,, 4505, 6993, 14622,, 5193,,,,, 4359, 11248,,,,, 12262,,,,, 7243,,,, 7793,,,,,,,,,,,, 8980, 3461, 12036,,,,,,
, 12027,, 9197,,, 9379,,, 14843,,,,, 13610, 13670,,,,,, 10481,,, 15297,,, 5580, 10735, 3617,,,,,,,,, 4494,,,, 4506, 6994, 14623,, 5194,,,,, 4360, 11249,,,,, 12263,,,,, 7260,,,, ,,,,,,,,,,,, 8981, 3479, 12060,,,,,,
, 12028,, 9198,,, 9380,,, 14844,,,,, 13611, 13671,,,,,, 10482,,, 15298,,, 5600, 10736, 3618,,,,,,,,, 4495,,,, 4526, 7439, 14643,, 5195,,,,, 4361, 11250,,,,, 12264,,,,, 7261,,,,,,,,,,,,,,,, 9001, 3480, 12084,,,,,,
, 12029,, 9199,,, 9381,,, 14845,,,,, 13612, 13672,,,,,, 10501,,, 15299,,, 5601, 10737, 3637,,,,,,,,, 4496,,,, 4527, 7440, 14644,, 5196,,,,, 4362, 11269,,,,, 12265,,,,, 7262,,,,,,,,,,,,,,,, 9002, 3481, 12108,,,,,,
, 12030,, 9200,,, 9401,,, 14846,,,,, 13613, 13690,,,,,, 10502,,, 15300,,, 5602, 10738, 3638,,,,,,,,, 4497,,,, 4528, 7464, 14645,, 5197,,,,, 4380, 11270,,,,, 12288,,,,, 7263,,,,,,,,,,,,,,,, 9003, 3482, 12132,,,,,,
, 12031,, 9218,,, 9402,,, 14847,,,,, 13614, 13691,,,,,, 10503,,, 15320,,, 5603, 10739, 3639,,,,,,,,, 4498,,,, 4529, 7465, 14646,, 5198,,,,, 4381, 11271,,,,, 12289,,,,, 7264,,,,,,,,,,,,,,,, 9004, 3483, 12133,,,,,,
, 12032,, 9219,,, 9403,,, 14848,,,,, 13615, 13692,,,,,, 10504,,, 15321,,, 5604, 10740, 3640,,,,,,,,, 4522,,,, 4530, 7466, 14647,, 5199,,,,, 4382, 11272,,,,, 12664,,,,, 7265,,,,,,,,,,,,,,,, 9005, 3484, 12157,,,,,,
, 12033,, 9220,,, 9404,,, 14849,,,,, 13634, 13693,,,,,, 10505,,, 15322,,, 5605, 10741, 3641,,,,,,,,, 4523,,,, 4531, 7467, 14648,, 5217,,,,, 4383, 11273,,,,, 12688,,,,, 7266,,,,,,,,,,,,,,,, 9006, 3485, 12158,,,,,,
, 12034,, 9221,,, 9976,,, 14850,,,,, 13635, 13694,,,,,, 10506,,, 15323,,, 5625, 10760, 3642,,,,,,,,, 4524,,,, 4532, 7488, 14669,, 5218,,,,, 4384, 11274,,,,, 12689,,,,, 7267,,,,,,,,,,,,,,,, 9007, 3486, 12635,,,,,,
, 12035,, 9222,,, 9977,,, 14867,,,,, 13636, 13695,,,,,, 10507,,, 15324,,, 6027, 10761, 3643,,,,,,,,, 5020,,,, 4550, 7489, 14670,, 5219,,,,, 4385, 11275,,,,, 12690,,,,, 7285,,,,,,,,,,,,,,,, 9026, 3487, 12636,,,,,,
, 12053,, 9223,,, 9978,,, 14868,,,,, 13637, 13696,,,,,, 10529,,, 15325,,, 6028, 10762, 3662,,,,,,,,, 5021,,,, 4551, 7490, 14671,, 5220,,,,, 4386, 11293,,,,, 12691,,,,, 7286,,,,,,,,,,,,,,,, 9027, 3488, 12637,,,,,,
, 12054,, 9224,,, 9979,,, 14869,,,,, 13638, 13697,,,,,, 10530,,, 15345,,, 6029, 10763, 3663,,,,,,,,, 5022,,,, 4552, 7491, 14695,, 5221,,,,, 4387, 11294,,,,, 12712,,,,, 7287,,,,,,,,,,,,,,,, 9028, 3504, 12638,,,,,,
, 12055,, 9225,,, 9980,,, 14870,,,,, 13639, 13715,,,,,, 10531,,, 15346,,, 6052, 10764, 3664,,,,,,,,, 5023,,,, 4553, 7492, 15218,, 5222,,,,, 4405, 11295,,,,, 12713,,,,, 7288,,,,,,,,,,,,,,,, 9029, 3505, 12659,,,,,,
, 12056,, 9243,,, ,,, 14871,,,,, 13640, 13716,,,,,, 10532,,, 15347,,, 6053, 10765, 3665,,,,,,,,, 5045,,,, 4554, 7514, 15219,, 5223,,,,, 4406, 11296,,,,, 12714,,,,, 7289,,,,,,,,,,,,,,,, 9030, 3506, 12660,,,,,,
, 12057,, 9244,,,,,, 14872,,,,, 13659, 13717,,,,,, 10556,,, 15348,,, 6054, 10766, 3666,,,,,,,,, 5046,,,, 4555, 7515, 15220,, 5224,,,,, 4407, 11297,,,,, 12715,,,,, 7290,,,,,,,,,,,,,,,, 9031, 3507, 12661,,,,,,
, 12058,, 9245,,,,,, 14873,,,,, 13660, 13718,,,,,, 10557,,, 15349,,, 6055, 10785, 3667,,,,,,,,, 5047,,,, 4556, 7516, 15221,, 5243,,,,, 4408, 11298,,,,, 12716,,,,, 7291,,,,,,,,,,,,,,,, 9032, 3508, 12662,,,,,,
, 12059,, 9246,,,,,, 14874,,,,, 13661, 13719,,,,,, 10582,,, 15350,,, 6077, 10786, 3668,,,,,,,,, 5048,,,, 4557, 7517, 15222,, 5244,,,,, 4409, 11299,,,,, 12717,,,,, 7292,,,,,,,,,,,,,,,, 9050, 3509, 12663,,,,,,
, 12079,, 9247,,,,,, 14894,,,,, 13662, 13720,,,,,, 11005,,, 15371,,, 6078, 10787, 3688,,,,,,,,, 5069,,,, 4575, 7518, 15243,, 5245,,,,, 4410, 11300,,,,, 12736,,,,, 7310,,,,,,,,,,,,,,,, 9051, 3510, 12684,,,,,,
, 12080,, 9248,,,,,, 14895,,,,, 13663, 13721,,,,,, 11028,,, 15372,,, 6079, 10788, 3689,,,,,,,,, 5070,,,, 4578, 7519, 15244,, 5246,,,,, 4411, 11318,,,,, 12737,,,,, 7311,,,,,,,,,,,,,,,, 9052, 3511, 12685,,,,,,
, 12081,, 9249,,,,,, 14896,,,,, 13664, 13722,,,,,, 11029,,, 15373,,, 6080, 10789, 3690,,,,,,,,, 5071,,,, 4579, 7520, 15245,, 5247,,,,, 4430, 11319,,,,, 12738,,,,, 7312,,,,,,,,,,,,,,,, 9053, 3512, 12686,,,,,,
, 12082,, 9250,,,,,, 14897,,,,, 13684, 13740,,,,,, 11030,,, 15374,,, 6102, 10790, 3691,,,,,,,,, 5072,,,, 4580, 7539, 15246,, 5248,,,,, 4431, 11320,,,,, 12739,,,,, 7313,,,,,,,,,,,,,,,, 9054, 3513, 12687,,,,,,
, 12083,, 9268,,,,,, 14898,,,,, 13685, 13741,,,,,, 11031,,, 15375,,, 6103, 10791, 3692,,,,,,,,, 5094,,,, 4581, 7540, 15247,, 5269,,,,, 4432, 11321,,,,, 12740,,,,, 7314,,,,,,,,,,,,,,,, 9055, 3529, 12708,,,,,,
, 12106,, 9269,,,,,, 15369,,,,, 13686, 13742,,,,,, 11052,,, 15397,,, 6104, 11284, 3714,,,,,,,,, 5095,,,, 4582, 7541, 15268,, 5270,,,,, 4433, 11322,,,,, 12741,,,,, 7315,,,,,,,,,,,,,,,, 9056, 3530, 12709,,,,,,
, 12107,, 9270,,,,,, 15370,,,,, 13687, 13743,,,,,, 11053,,, 15398,,, 6105, 11285, 3715,,,,,,,,, 5096,,,, 4583, 7542, 15269,, 5271,,,,, 4434, 11323,,,,, 12742,,,,, 7316,,,,,,,,,,,,,,,, 9074, 3531, 12710,,,,,,
, 12502,, 9271,,,,,, 15393,,,,, 13688, 13744,,,,,, 11054,,, 15399,,, 6126, 11286, 4187,,,,,,,,, 5097,,,, 4604, 7543, 15294,, 5272,,,,, 4435, 11324,,,,, 12761,,,,, 7337,,,,,,,,,,,,,,,, 9075, 3532, 12711,,,,,,
, 12503,, 9272,,,,,, 15394,,,,, 13689, 13745,,,,,, 11055,,, 15400,,, 6127, 11287, 4188,,,,,,,,, 5121,,,, 4605, 7544, ,, 5273,,,,, 4436, 11325,,,,, 12762,,,,, 7338,,,,,,,,,,,,,,,, 9076, 3533, 12732,,,,,,
, 12504,, 9273,,,,,, 15395,,,,, 13708, 13746,,,,,, 11056,,, 15424,,, 6128, 11288, 4189,,,,,,,,, 5122,,,, 4606, 7545,,, 5295,,,,, 4461, 11343,,,,, 12763,,,,, 7339,,,,,,,,,,,,,,,, 9077, 3534, 12733,,,,,,
, 12505,, 9274,,,,,, 15396,,,,, 13709, 13765,,,,,, 11057,,, 15425,,, 6129, 11289, 4190,,,,,,,,, 5646,,,, 4607, 7565,,, 5296,,,,, 4857, 11344,,,,, 12764,,,,, 7340,,,,,,,,,,,,,,,, 9078, 3535, 12734,,,,,,
, 12506,, 9275,,,,,, 15417,,,,, 13710, 13766,,,,,, 11076,,, ,,, 6130, 11290, 4212,,,,,,,,, 5647,,,, 4630, 7566,,, 5297,,,,, 4859, 11345,,,,, 12765,,,,, 7341,,,,,,,,,,,,,,,, 9079, 3536, 12735,,,,,,
, 12507,, 9293,,,,,, 15418,,,,, 13711, 13767,,,,,, 11077,,,,,, 6131, 11309, 4213,,,,,,,,, 5670,,,, 4631, 7567,,, 5320,,,,, 4882, 11346,,,,, 12766,,,,, 7364,,,,,,,,,,,,,,,, 9080, 3537, 12757,,,,,,
, 12508,, 9294,,,,,, 15419,,,,, 13712, 13768,,,,,, 11078,,,,,, 6151, 11310, 4214,,,,,,,,, 5671,,,, 4632, 7568,,, 5321,,,,, 4883, 11347,,,,, 12767,,,,, 7365,,,,,,,,,,,,,,,, 9081, 3555, 12758,,,,,,
, 12527,, 9295,,,,,, 15420,,,,, 13713, 13769,,,,,, 11079,,,,,, 6152, 11311, 4215,,,,,,,,, 5672,,,, 4655, 7569,,, 5345,,,,, 4884, 11348,,,,, 12785,,,,, 7786,,,,,,,,,,,,,,,, 9098, 3556, 12759,,,,,,
, 12528,, 9296,,,,,, 15421,,,,, 13714, 13770,,,,,, 11080,,,,,, 6153, 11312, 4216,,,,,,,,, 5695,,,, 4656, 7570,,, 5720,,,,, 4907, 11349,,,,, 12786,,,,, 7787,,,,,,,,,,,,,,,, 9099, 3557, 12760,,,,,,
, 12529,, 9297,,,,,, 15422,,,,, 13733, 13771,,,,,, 11081,,,,,, 6154, 11313, 4217,,,,,,,,, 5696,,,, 5101, 7591,,, 5721,,,,, 4908, 11350,,,,, 12787,,,,, 7811,,,,,,,,,,,,,,,, 9100, 3558, 12782,,,,,,
, 12530,, 9298,,,,,, 15423,,,,, 13734, 13790,,,,,, 11082,,,,,, 6155, 11314, 4238,,,,,,,,, 5697,,,, 5102, 7592,,, 5742,,,,, 4909, 11373,,,,, 12788,,,,, 7812,,,,,,,,,,,,,,,, 9101, 3559, 12783,,,,,,
, 12531,, 9299,,,,,, 15442,,,,, 13735, 13791,,,,,, 11083,,,,,, 6156, 11315, 4239,,,,,,,,, 6272,,,, 5103, 7593,,, 5743,,,,, 4931, 11374,,,,, 12789,,,,, 7813,,,,,,,,,,,,,,,, 9102, 3560, 12784,,,,,,
, 12532,, 9300,,,,,, 15443,,,,, 13736, 13792,,,,,, 11104,,,,,, 6175, 11335, 4240,,,,,,,,, 6296,,,, 5104, 7594,,, 5744,,,,, 4932, 11375,,,,, 12790,,,,, 7816,,,,,,,,,,,,,,,, 9103, 3561, 12807,,,,,,
, 12533,, 9321,,,,,, 15444,,,,, 13737, 13793,,,,,, 11105,,,,,, 6176, 11336, 4241,,,,,,,,, 6297,,,, 5105, 7595,,, 5745,,,,, 4933, 11398,,,,, 12791,,,,, 7817,,,,,,,,,,,,,,,, 9104, 3581, 12808,,,,,,
, 12552,, 9322,,,,,, 15445,,,,, 13738, 13794,,,,,, 11106,,,,,, 6177, 11337, 4242,,,,,,,,, 6321,,,, 5106, 7616,,, 5746,,,,, 4934, 11399,,,,, 12792,,,,, 7836,,,,,,,,,,,,,,,, 9105, 3582, 12809,,,,,,
, 12553,, 9323,,,,,, 15446,,,,, 13739, 13795,,,,,, 11107,,,,,, 6178, 11338, 4263,,,,,,,,, ,,,, 5126, 7617,,, 5767,,,,, 4935, 11400,,,,, 12810,,,,, 7837,,,,,,,,,,,,,,,, 9106, 3583, 13235,,,,,,
, 12554,, 9324,,,,,, 15447,,,,, 13758, 13815,,,,,, 11108,,,,,, 6179, 11339, 4264,,,,,,,,,,,,, 5127, 7618,,, 5768,,,,, 4936, 11423,,,,, 12811,,,,, 7838,,,,,,,,,,,,,,,, 9125, 3584, 13236,,,,,,
, 12555,, 9325,,,,,, 15448,,,,, 13759, 13816,,,,,, 11131,,,,,, 6180, 11340, 4265,,,,,,,,,,,,, 5128, 7619,,, 5769,,,,, 4956, 11846,,,,, 12812,,,,, 7839,,,,,,,,,,,,,,,, 9126, 3585, 13237,,,,,,
, 12556,, 9746,,,,,, 15449,,,,, 13760, 13817,,,,,, 11132,,,,,, 6181, 11341, 4266,,,,,,,,,,,,, 5129, 8065,,, 5770,,,,, 4957, 11847,,,,, 12813,,,,, 7840,,,,,,,,,,,,,,,, 9127, 3586, 13238,,,,,,
, 12557,, 9747,,,,,, 15450,,,,, 13761, 13818,,,,,, 11654,,,,,, 6200, 11360, 4267,,,,,,,,,,,,, 5130, 8090,,, 5771,,,,, 4958, 11848,,,,, 12814,,,,, 7841,,,,,,,,,,,,,,,, 9128, 4055, 13259,,,,,,
, 12558,, 9748,,,,,, 15468,,,,, 13762, 13819,,,,,, 11655,,,,,, 6201, 11361, 4288,,,,,,,,,,,,, 5131, 8091,,, 5772,,,,, 4959, 11849,,,,, 12815,,,,, 7842,,,,,,,,,,,,,,,, 9528, 4056, 13260,,,,,,
, 12559,, 9770,,,,,, 15469,,,,, 13763, 13820,,,,,, 11679,,,,,, 6202, 11362, 4289,,,,,,,,,,,,, 5151, 8114,,, 5793,,,,, 4960, 11850,,,,, 12816,,,,, 7843,,,,,,,,,,,,,,,, 9552, 4079, 13261,,,,,,
, 12576,, 9771,,,,,, 15470,,,,, 13764, 14266,,,,,, 11680,,,,,, 6203, 11363, 4290,,,,,,,,,,,,, 5152, 8115,,, 5794,,,,, 4961, 11870,,,,, 12817,,,,, 7861,,,,,,,,,,,,,,,, 9553, 4080, 13262,,,,,,
, 12577,, 9772,,,,,, 15471,,,,, 13784, 14267,,,,,, 11681,,,,,, 6204, 11364, 4291,,,,,,,,,,,,, 5153, 8116,,, 5795,,,,, 4962, 11871,,,,, 12834,,,,, 7862,,,,,,,,,,,,,,,, 9554, 4081, 13263,,,,,,
, 12578,, 9773,,,,,, 15472,,,,, 13785, 14268,,,,,, 11682,,,,,, 6205, 11365, 4313,,,,,,,,,,,,, 5154, 8117,,, 5796,,,,, 4980, 11872,,,,, 12835,,,,, 7863,,,,,,,,,,,,,,,, 9555, 4085, 13264,,,,,,
, 12579,, 9774,,,,,, 15473,,,,, 13786, 14269,,,,,, 11706,,,,,, 6206, 11366, 4314,,,,,,,,,,,,, 5155, 8140,,, 5797,,,,, 4981, 11873,,,,, 12836,,,,, 7864,,,,,,,,,,,,,,,, 9577, 4086, 13284,,,,,,
, 12580,, 9775,,,,,, 15474,,,,, 13787, 14290,,,,,, 11707,,,,,, 6225, 11385, 4315,,,,,,,,,,,,, 5156, 8141,,, 5798,,,,, 4982, 11874,,,,, 12837,,,,, 7865,,,,,,,,,,,,,,,, 9578, 4105, 13285,,,,,,
