1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
, 1292, 10062,,,, 3591, 12500, 4506,, 13484, 13250,, 11826,,, 7622,, 12957,,,,, 10909, 5625,, 14040, 5631,,,,,,,,, 4861,,, 7824,,, 12734,,,,,, 3625,,,,,,,,,, 9912,, 10976,,,, 9540, 4851,, 14738, ,,, 8855,, 12242,,,,,,,,, 1450, 15556,,,, 2924,,,,,,,, 6986, 12767
, 1293, 10063,,,, 3592, 12519, 4529,, 13485, 13270,, 11827,,, 7623,, 12958,,,,, 10910, 5626,, 14065, 5632,,,,,,,,, 4862,,, 7825,,, 12751,,,,,, 3644,,,,,,,,,, 9913,, 10977,,,, 9562, 4852,, 14739,,,, 8856,, 12243,,,,,,,,, 1451, 15557,,,, 2944,,,,,,,, 6987, 12768
, 1307, 10064,,,, 3593, 12520, 4530,, 13486, 13271,, 11828,,, 7624,, 12982,,,,, 10930, 5627,, 14491, 5633,,,,,,,,, 4863,,, 7845,,, 12752,,,,,, 3645,,,,,,,,,, 9914,, 10978,,,, 9563, 4853,, 14740,,,, 8857,, 12244,,,,,,,,, 1473, 15558,,,, 2945,,,,,,,, 6988, 12769
, 1308, 10065,,,, 3615, 12521, 4531,, 13487, 13272,, 11829,,, 7647,, 13006,,,,, 10931, 5628,, 14515, 5634,,,,,,,,, 4864,,, 7846,,, 12753,,,,,, 3646,,,,,,,,,, 9915,, 10979,,,, 9564, 4854,, 14741,,,, 8858,, 12245,,,,,,,,, 1474, 15581,,,, 2946,,,,,,,, 6989, 12770
, 1309, 10066,,,, 3616, 12522, 4532,, 13506, 13273,, 11830,,, 7648,, 13007,,,,, 10932, 5629,, 14516, 5635,,,,,,,,, 4865,,, 7847,,, 12754,,,,,, 3647,,,,,,,,,, 9939,, 10980,,,, 9565, 4855,, 14742,,,, 8859,, 12246,,,,,,,,, 1475, 15582,,,, 2947,,,,,,,, 6990, 12771
, 1310, 10067,,,, 3617, 12544, 4533,, 13507, 13274,, 11854,,, 7649,, 13008,,,,, 10933, 5649,, 14539, 5655,,,,,,,,, 4882,,, 7848,,, 12755,,,,,, 3648,,,,,,,,,, 10337,, 11001,,,, 9566, 4856,, 14763,,,, 8875,, 12247,,,,,,,,, 1499, ,,,, 2948,,,,,,,, 7011, 12772
, 1311, 10085,,,, 3618, 12545, 4534,, 13508, 13275,, 11855,,, 7650,, 13030,,,,, 10934, 5650,, 14540, 5656,,,,,,,,, 4883,,, 7849,,, 12756,,,,,, 3649,,,,,,,,,, 10338,, 11002,,,, 9587, 4857,, 14764,,,, 8876,, 12248,,,,,,,,, 1500,,,,, 2969,,,,,,,, 7012, 12773
, 1312, 10086,,,, 3640, 12968, 4535,, 13509, 13296,, 11856,,, 7673,, 13031,,,,, 10935, 5651,, 14541, 5657,,,,,,,,, 4884,,, 7850,,, 12757,,,,,, 3669,,,,,,,,,, 10360,, 11003,,,, 9588, 4874,, 14765,,,, 8877,, 12249,,,,,,,,, 1826,,,,, 2970,,,,,,,, , 12774
, 1313, 10087,,,, 3641, 12992, 4554,, 13510, 13297,, 11881,,, 7674,, 13032,,,,, 10936, 5652,, 14563, 5658,,,,,,,,, 4885,,, 7869,,, 12758,,,,,, 3670,,,,,,,,,, 10361,, 11004,,,, 9589, 4875,, 14766,,,, 8878,, 12250,,,,,,,,, 1851,,,,, 2971,,,,,,,,, 12775
, 1314, 10088,,,, 3642, 12993, 4555,, 13511, 13298,, 11882,,, 7675,, 13033,,,,, 10956, 5653,, 14564, 5659,,,,,,,,, 4886,,, 7870,,, 12759,,,,,, 3671,,,,,,,,,, 10362,, 11005,,,, 9590, 4878,, 14767,,,, 8879,, 12251,,,,,,,,, 1852,,,,, 2994,,,,,,,,, 12792
, 1315, 10089,,,, 3643, 12994, 4556,, 13512, 13299,, 11883,,, 7698,, 13034,,,,, 10957, 5654,, 14565, 5660,,,,,,,,, 4887,,, 7871,,, 12776,,,,,, 3672,,,,,,,,,, 10363,, 11027,,,, 9591, 4879,, 14788,,,, 8880,, 12252,,,,,,,,, 1873,,,,, 3494,,,,,,,,, 12793
, 1316, 10090,,,, 4140, 12995, 4557,, 13530, 13300,, 12429,,, 7699,, 13035,,,,, 10958, 5674,, 14566, 5661,,,,,,,,, 4888,,, 7872,,, 12777,,,,,, 3673,,,,,,,,,, 10364,, 11028,,,, 9592, 4880,, 14789,,,, 8881,, 12268,,,,,,,,, 1874,,,,, 3495,,,,,,,,, 12794
, 1317, 10091,,,, 4141, 12996, 4558,, 13531, 13323,, 12453,,, 7722,, 13036,,,,, 10959, 5675,, 14588, 5680,,,,,,,,, 4889,,, 7873,,, 12778,,,,,, 3674,,,,,,,,,, 10365,, 11029,,,, 9612, 4881,, 14790,,,, 8882,, 12269,,,,,,,,, 1875,,,,, 3496,,,,,,,,, 12795
, 1318, 10110,,,, 4165, 13017, 4559,, 13532, 13324,, 12454,,, 7723,, 13055,,,,, 10981, 5676,, 14589, 5681,,,,,,,,, 4890,,, 7874,,, 12779,,,,,, 3694,,,,,,,,,, 10366,, 11030,,,, 9613, 4906,, 14791,,,, 8883,, 12270,,,,,,,,, 1876,,,,, 3520,,,,,,,,, 12796
, 1332, 10111,,,, 4166, 13018, 4560,, 13533, 13325,, 12479,,, 7747,, 13056,,,,, 10982, 5677,, 14590, 5682,,,,,,,,, 4907,,, 7875,,, 12780,,,,,, 3695,,,,,,,,,, 10384,, 11476,,,, 9614, 5328,, 14792,,,, 8884,, 12271,,,,,,,,, 1894,,,,, 3521,,,,,,,,, 12797
, 1333, 10112,,,, 4190, 13019, 4561,, 13534, 13820,, 13079,,, 7748,, 13057,,,,, 11482, 5678,, 14591, 5683,,,,,,,,, 4908,,, 7876,,, 12781,,,,,, 3696,,,,,,,,,, 10385,, 11501,,,, 9615, 5329,, 14813,,,, 8900,, 12272,,,,,,,,, 1895,,,,, 3522,,,,,,,,, 12817
, 1334, 10113,,,, 4191, 13020, 4579,, 13535, 13822,, 13104,,, 7772,, 13058,,,,, 11506, 5679,, 14613, 5684,,,,,,,,, 4909,,, 7893,,, 12782,,,,,, 3697,,,,,,,,,, 10386,, 11502,,,, 9616, 5330,, 14814,,,, 8901,, 12273,,,,,,,,, 1896,,,,, 3523,,,,,,,,, 12818
, 1335, 10114,,,, 4192, 13021, 4580,, 13536, 13823,, ,,, 7773,, 13059,,,,, 11507, 5703,, 14614, 5685,,,,,,,,, 4910,,, 7894,,, 12801,,,,,, 3698,,,,,,,,,, 10387,, 11526,,,, 9617, 5331,, 14815,,,, 8902,, 12274,,,,,,,,, 1897,,,,, 3544,,,,,,,,, 12819
, 1336, 10115,,,, 4193, 13022, 4581,, 13556, 13845,,,,, 7798,, 13060,,,,, 11508, 6149,, 14615, 5686,,,,,,,,, 4911,,, 7895,,, 12802,,,,,, 3699,,,,,,,,,, 10388,, 11527,,,, 9618, 5351,, 14816,,,, 8903,, 12275,,,,,,,,, 1898,,,,, 3545,,,,,,,,, 12820
, 1337, 10137,,,, 4215, 13023, 4582,, 13557, 13846,,,,, 8273,, 13061,,,,, 11509, 6150,, 14616, 5704,,,,,,,,, 5384,,, 7896,,, 12803,,,,,, 3720,,,,,,,,,, 10389,, 11528,,,, 9637, 5352,, 14817,,,, 8904,, 12276,,,,,,,,, 1899,,,,, 3546,,,,,,,,, 13268
, 1338, 10138,,,, 4216, 13041, 4583,, 13558, 13847,,,,, 8274,, 13080,,,,, 11531, 6151,, 14640, 5705,,,,,,,,, 5408,,, 7897,,, 12804,,,,,, 3721,,,,,,,,,, 10390,, 11551,,,, 9638, 5353,, 14837,,,, 8905,, 12293,,,,,,,,, 1900,,,,, 3547,,,,,,,,, 13269
, 1339, 10139,,,, 4217, 13042, 4584,, 13559, 13848,,,,, 8373,, 13081,,,,, 11532, 6152,, 14665, 5706,,,,,,,,, 5409,,, 7898,,, 12805,,,,,, 3722,,,,,,,,,, 10391,, 11552,,,, 9639, 5354,, 14838,,,, 8906,, 12294,,,,,,,,, 1901,,,,, 3548,,,,,,,,, 13293
, 1340, 10140,,,, 4218, 13043, 4585,, 13560, 13870,,,,, 8398,, 13082,,,,, 11533, 6153,, 15141, 5707,,,,,,,,, 5410,,, 7899,,, 12806,,,,,, 3723,,,,,,,,,, 10408,, 11553,,,, 9640, 5355,, 14839,,,, 8907,, 12295,,,,,,,,, 1919,,,,, 3569,,,,,,,,, 13294
, 1341, 10163,,,, 4240, 13044, 4586,, 13561, 13871,,,,, ,, 13083,,,,, 11534, 6154,, 15165, 5708,,,,,,,,, 5433,,, 7900,,, 12826,,,,,, 4198,,,,,,,,,, 10409,, 11554,,,, 9641, 5356,, 14840,,,, 8908,, 12296,,,,,,,,, 1920,,,,, 3570,,,,,,,,, 13295
, 1342, 10562,,,, 4241, 13045, 4587,, 13582, 13872,,,,,,, 13084,,,,, 11535, 6155,, 15166, 5709,,,,,,,,, 5434,,, 7901,,, 12827,,,,,, 4221,,,,,,,,,, 10410,, 11576,,,, 9642, 5357,, 14841,,,, 8925,, 12297,,,,,,,,, 1921,,,,, 3571,,,,,,,,, 13318
, 1358, 10563,,,, 4242, 13046, 4604,, 13583, 13873,,,,,,, 13085,,,,, 11556, 6174,, 15189, 5710,,,,,,,,, 5435,,, 7917,,, 12828,,,,,, 4222,,,,,,,,,, 10411,, 11577,,,, 9643, 5358,, 14842,,,, 8926,, 12298,,,,,,,,, 1922,,,,, 3572,,,,,,,,, 13319
, 1359, 10565,,,, 4243, 13047, 4605,, 14034, 13874,,,,,,, 13105,,,,, 12134, 6175,, 15190, 5711,,,,,,,,, 5436,,, 7918,,, 12829,,,,,, 4223,,,,,,,,,, 10412,, 11578,,,, 9662, 5375,, 14862,,,, 8927,, 12299,,,,,,,,, 1923,,,,, 3594,,,,,,,,, 13320
, 1360, 10566,,,, 4266, 13048, 4606,, 14058, 13875,,,,,,, 13106,,,,, , 6176,, 15191, 5729,,,,,,,,, 5437,,, 7919,,, 12830,,,,,, 4244,,,,,,,,,, 10413,, 11579,,,, 9663, 5376,, 14863,,,, 8928,, 12300,,,,,,,,, 1924,,,,, 3595,,,,,,,,, 13321
, 1361, 10586,,,, 4790, 13049, 4607,, 14059, 13897,,,,,,, 13107,,,,,, 6177,, 15213, 5730,,,,,,,,, 5438,,, 7920,,, 12852,,,,,, 4245,,,,,,,,,, 10414,, 11580,,,, 9664, 5377,, 14864,,,, 8929,, 12301,,,,,,,,, 1925,,,,, 4146,,,,,,,,, 13322
, 1362, 10587,,,, 4791, 13066, 4608,, 14060, 13898,,,,,,, 13108,,,,,, 6178,, 15214, 5731,,,,,,,,, 5439,,, 7921,,, 12853,,,,,, 4246,,,,,,,,,, 10415,, 11601,,,, 9665, 5378,, 14865,,,, 8930,, 12318,,,,,,,,, 1926,,,,, 4147,,,,,,,,, 13342
, 1363, 10588,,,, 4815, 13067, 4609,, 14082, 13899,,,,,,, 13109,,,,,, 6179,, 15215, 5732,,,,,,,,, 5440,,, 7922,,, 12854,,,,,, 4247,,,,,,,,,, 10416,, 11602,,,, 9666, 5379,, 14866,,,, 8931,, 12319,,,,,,,,, 1927,,,,, 4172,,,,,,,,, 13343
, 1364, 10589,,,, 4816, 13068, 4610,, 14083, 13900,,,,,,, 13632,,,,,, 6180,, 15216, 5733,,,,,,,,, 5458,,, 7923,,, 12855,,,,,, 4248,,,,,,,,,, 10434,, 11603,,,, 9667, 5380,, 14867,,,, 8932,, 12320,,,,,,,,, 1944,,,,, 4197,,,,,,,,, 13344
, 1365, 10590,,,, 4817, 13069, 4611,, 14084, 13923,,,,,,, 13633,,,,,, 6181,, 15239, 5734,,,,,,,,, 5459,,, 7924,,, 13254,,,,,, 4249,,,,,,,,,, 10435,, 11604,,,, 9668, 5381,, 14887,,,, 8951,, 12321,,,,,,,,, 1945,,,,, 14768,,,,,,,,, 13345
, 1366, 10591,,,, 4840, 13070, 4612,, 14085, 13924,,,,,,, 13657,,,,,, 6198,, 15240, 5735,,,,,,,,, 5460,,, 7925,,, 13255,,,,,, 4269,,,,,,,,,, 10436,, 11627,,,, 9687, 5382,, 14888,,,, 8952,, 12322,,,,,,,,, 1946,,,,, 14769,,,,,,,,, 13346
, 1367, 10592,,,, 4841, 13071, 4629,, 14086, 13925,,,,,,, 13658,,,,,, 6199,, 15265, 5754,,,,,,,,, 5461,,, 7926,,, 13276,,,,,, 4270,,,,,,,,,, 10437,, 11628,,,, 9688, 5383,, 14889,,,, 9351,, 12323,,,,,,,,, 1947,,,,, 14793,,,,,,,,, 13347
, 1384, 10610,,,, 4842, 13072, 4630,, 14106, ,,,,,,, 13681,,,,,, 6200,, 15290, 5755,,,,,,,,, 5462,,, 7942,,, 13277,,,,,, 4271,,,,,,,,,, 10438,, 11629,,,, 9689, 5399,, 14890,,,, 9352,, 12324,,,,,,,,, 1948,,,,, 14794,,,,,,,,, 13348
, 1385, 10611,,,, 4843, 13073, 4631,, 14107,,,,,,,, 13682,,,,,, 6201,, , 5756,,,,,,,,, 5463,,, 7943,,, 13278,,,,,, 4272,,,,,,,,,, 10439,, 11653,,,, 9690, 5400,, 14891,,,, 9353,, 12325,,,,,,,,, 1949,,,,, 14795,,,,,,,,, 13349
, 1386, 10612,,,, 4866, 13074, 4632,, 14108,,,,,,,, 13683,,,,,, 6202,,, 5757,,,,,,,,, 5464,,, 7944,,, 13279,,,,,, 4273,,,,,,,,,, 10440,, 12151,,,, 9691, 5401,, 14913,,,, 9377,, 12343,,,,,,,,, 1950,,,,, 14796,,,,,,,,, 13350
, 1387, 10613,,,, 4867, 13075, 4633,, 14109,,,,,,,, 13684,,,,,, 6203,,, 5758,,,,,,,,, 5465,,, 7945,,, 13280,,,,,, 4274,,,,,,,,,, 10441,, 12176,,,, 9692, 5402,, 14914,,,, 9378,, 12344,,,,,,,,, 1951,,,,, 14818,,,,,,,,, 13367
, 1388, 10614,,,, 4868, 13092, 4634,, 14110,,,,,,,, 13685,,,,,, 6204,,, 5759,,,,,,,,, 5483,,, 7946,,, 13281,,,,,, 4294,,,,,,,,,, 10460,, 12177,,,, 9693, 5403,, 14915,,,, 9379,, 12345,,,,,,,,, 1952,,,,, 14819,,,,,,,,, 13368
, 1389, 10615,,,, 5466, 13093, 4635,, 14111,,,,,,,, 13706,,,,,, 6205,,, 5760,,,,,,,,, 5484,,, 7947,,, 13282,,,,,, 4295,,,,,,,,,, 10461,, 12201,,,, 9713, 5404,, 15363,,,, 9402,, 12346,,,,,,,,, 1953,,,,, 14820,,,,,,,,, 13369
, 1390, 10616,,,, 5467, 13094, 4636,, 14112,,,,,,,, 13707,,,,,, 6223,,, 6206,,,,,,,,, 5485,,, 7948,,, 13301,,,,,, 4296,,,,,,,,,, 10462,, 12202,,,, 10164, 5405,, 15364,,,, 9403,, 12347,,,,,,,,, 1969,,,,, 14821,,,,,,,,, 13370
, 1391, 10617,,,, 5491, 13095, 4637,, 14131,,,,,,,, 13708,,,,,, 6224,,, 6207,,,,,,,,, 5486,,, 7949,,, 13302,,,,,, 4297,,,,,,,,,, 10463,, 12203,,,, 10165, 5406,, 15365,,,, 9404,, 12348,,,,,,,,, 1970,,,,, 14843,,,,,,,,, 13371
, 1415, 10618,,,, 5492, 13096, 4638,, 14132,,,,,,,, 13709,,,,,, 6225,,, 6208,,,,,,,,, 5487,,, 7950,,, 13303,,,,,, 4298,,,,,,,,,, 10464,, 12226,,,, 10188, 5407,, 15366,,,, 9405,, 12349,,,,,,,,, 1971,,,,, 14844,,,,,,,,, 13372
, 1416, 10635,,,, , 13097, 4655,, 14133,,,,,,,, 13730,,,,,, 6226,,, 6231,,,,,,,,, 5488,,, 7951,,, 13304,,,,,, 4322,,,,,,,,,, 10465,, 12227,,,, 10189, 5424,, 15388,,,, 9406,, 12350,,,,,,,,, 1972,,,,, 14845,,,,,,,,, 13373
, 1785, 10636,,,,, 13098, 4656,, 14134,,,,,,,, 13731,,,,,, 6227,,, 6232,,,,,,,,, 5489,,, 7967,,, 13305,,,,,, 4323,,,,,,,,,, 10466,, 12228,,,, 10190, 5425,, 15389,,,, 9407,, 12371,,,,,,,,, 1973,,,,, 14846,,,,,,,,, 13374
, 1786, 10637,,,,, 13099, 4657,, 14135,,,,,,,, 13732,,,,,, 6228,,, 6233,,,,,,,,, 5490,,, 7968,,, 13306,,,,,, 4347,,,,,,,,,, 10486,, 12229,,,, 10214, 5426,, 15390,,,, 9408,, 12372,,,,,,,,, 1974,,,,, 14868,,,,,,,,, 13375
, 1787, 10638,,,,, 13100, 4658,, 14136,,,,,,,, 13733,,,,,, 6229,,, 6234,,,,,,,,, 5507,,, 7969,,, 13307,,,,,, 4348,,,,,,,,,, 10487,, ,,,, 10215, 5427,, 15391,,,, 9426,, 12373,,,,,,,,, 1975,,,,, 14869,,,,,,,,, 13392
, 1788, 10639,,,,, 13118, 4659,, 14137,,,,,,,, 13734,,,,,, 6230,,, 6255,,,,,,,,, 5508,,, 7970,,, 13308,,,,,, 4847,,,,,,,,,, 10488,,,,,, 10216, 5428,, 15413,,,, 9427,, 12374,,,,,,,,, 1976,,,,, 14870,,,,,,,,, 13393
, 1809, 10640,,,,, 13119, 4660,, 14155,,,,,,,, 14282,,,,,, 6249,,, 6256,,,,,,,,, 5509,,, 7971,,, 13326,,,,,, 4848,,,,,,,,,, 10489,,,,,, 10217, 5429,, 15414,,,, 9428,, 12375,,,,,,,,, 1977,,,,, 14871,,,,,,,,, 13394
, 1810, 10641,,,,, 13120, 4661,, 14156,,,,,,,, 14283,,,,,, 6250,,, 6257,,,,,,,,, 5510,,, 7972,,, 13327,,,,,, 4871,,,,,,,,,, 10490,,,,,, 10239, 5430,, 15415,,,, 9429,, 12399,,,,,,,,, 1995,,,,, 15392,,,,,,,,, 13395
, 1811, 10642,,,,, 13121, 4662,, 14157,,,,,,,, 14307,,,,,, 6251,,, 6258,,,,,,,,, 5511,,, 7973,,, 13328,,,,,, 4872,,,,,,,,,, 10491,,,,,, 10240, 5431,, 15416,,,, 9430,, 12400,,,,,,,,, 1996,,,,, 15393,,,,,,,,, 13396
, 1812, 10643,,,,, 13122, 4663,, 14158,,,,,,,, 14308,,,,,, 6252,,, 6280,,,,,,,,, 5512,,, 7974,,, 13329,,,,,, 4873,,,,,,,,,, 10512,,,,,, 10241, 5432,, 15438,,,, 9431,, 12425,,,,,,,,, 1997,,,,, 15394,,,,,,,,, 13397
, 1813, 10644,,,,, 13123, 4680,, 14159,,,,,,,, ,,,,,, 6253,,, 6281,,,,,,,,, 5513,,, 7975,,, 13330,,,,,, 4895,,,,,,,,,, 10513,,,,,, 10242, 5449,, 15439,,,, 9432,, 12450,,,,,,,,, 1998,,,,, 15395,,,,,,,,, 13398
, 1814, 10659,,,,, 13124, 4681,, 14160,,,,,,,,,,,,,, 6254,,, 6282,,,,,,,,, 5514,,, 7976,,, 13331,,,,,, 4896,,,,,,,,,, 10962,,,,,, 10243, 5450,, 15440,,,, 9433,, 12843,,,,,,,,, 1999,,,,, 15417,,,,,,,,, 13399
, 1815, 10660,,,,, 13125, 4682,, 14161,,,,,,,,,,,,,, 6274,,, 6283,,,,,,,,, 5532,,, 7994,,, 13332,,,,,, 4897,,,,,,,,,, 10963,,,,,, 10264, 5451,, 15441,,,, 9434,, 12844,,,,,,,,, 2000,,,,, 15418,,,,,,,,, 13400
, 1816, 10661,,,,, 13144, 4683,, 14181,,,,,,,,,,,,,, 6275,,, 6284,,,,,,,,, 5533,,, 7995,,, 13333,,,,,, 4898,,,,,,,,,, 10964,,,,,, 10265, 5452,, 15463,,,, 9451,, 12845,,,,,,,,, 2001,,,,, 15419,,,,,,,,, 13417
, 1833, 10662,,,,, 13145, 4684,, 14182,,,,,,,,,,,,,, 6276,,, 6285,,,,,,,,, 5534,,, 7996,,, 13334,,,,,, 4922,,,,,,,,,, 10987,,,,,, 10266, 5453,, 15464,,,, 9452,, 12851,,,,,,,,, 2002,,,,, 15420,,,,,,,,, 13418
, 1834, 10663,,,,, 13146, 4685,, 14183,,,,,,,,,,,,,, 6277,,, 6305,,,,,,,,, 5535,,, 7997,,, 13351,,,,,, 15547,,,,,,,,,, 10988,,,,,, 10267, 5454,, 15465,,,, 9453,, 12868,,,,,,,,, 2020,,,,, 15421,,,,,,,,, 13419
, 1835, 10664,,,,, 13169, 4686,, 14207,,,,,,,,,,,,,, 6278,,, 6306,,,,,,,,, 5536,,, 7998,,, 13352,,,,,, 15548,,,,,,,,,, 10989,,,,,, 10268, 5455,, 15466,,,, 9454,, 12869,,,,,,,,, 2021,,,,, 15422,,,,,,,,, 13420
, 1836, 10665,,,,, 13170, 4687,, 14659,,,,,,,,,,,,,, 6279,,, 6307,,,,,,,,, 5537,,, 7999,,, 13353,,,,,, 15572,,,,,,,,,, 10990,,,,,, 10288, 5456,, 15488,,,, 9455,, 12870,,,,,,,,, 2022,,,,, 15442,,,,,,,,, 13421
, 1837, 10666,,,,, 13593, 4688,, 14683,,,,,,,,,,,,,, 6299,,, 6308,,,,,,,,, 5560,,, 8000,,, 13354,,,,,, 15573,,,,,,,,,, 10991,,,,,, 10289, 5457,, 15489,,,, 9456,, 12871,,,,,,,,, 2023,,,,, 15443,,,,,,,,, 13442
, 1838, 10667,,,,, 13617, 4707,, 14684,,,,,,,,,,,,,, 6300,,, 6309,,,,,,,,, 6009,,, 8001,,, 13355,,,,,, ,,,,,,,,,, 11011,,,,,, 10290, 5474,, 15490,,,, 9457,, 12872,,,,,,,,, 2024,,,,, 15444,,,,,,,,, 13443
, 1839, 10668,,,,, 13618, 4708,, 14685,,,,,,,,,,,,,, 6301,,, 6310,,,,,,,,, 6034,,, 8002,,, 13356,,,,,,,,,,,,,,,, 11012,,,,,, 10291, 5475,, 15491,,,, 9458,, 12873,,,,,,,,, 2025,,,,, 15445,,,,,,,,, 13444
, 1840, 10685,,,,, 13619, 4709,, 14707,,,,,,,,,,,,,, 6302,,, 6311,,,,,,,,, 6058,,, 8020,,, 13357,,,,,,,,,,,,,,,, 11013,,,,,, 10292, 5478,, 15513,,,, 9459,, 12874,,,,,,,,, 2026,,,,, 15446,,,,,,,,, 13445
, 1841, 10686,,,,, 13620, 4710,, 14708,,,,,,,,,,,,,, 6776,,, 6330,,,,,,,,, 6059,,, 8021,,, 13358,,,,,,,,,,,,,,,, 11014,,,,,, 10293, 5479,, 15514,,,, 9476,, 12875,,,,,,,,, 2027,,,,, 15447,,,,,,,,, 13467
, 1842, 10687,,,,, 13621, 4733,, 14709,,,,,,,,,,,,,, 6777,,, 6331,,,,,,,,, 6060,,, 8022,,, 13359,,,,,,,,,,,,,,,, 11015,,,,,, 10313, 5480,, 15515,,,, 9477,, 12876,,,,,,,,, 2048,,,,, 15448,,,,,,,,, 13468
, 1857, 10688,,,,, 13641, 4734,, 14710,,,,,,,,,,,,,, 6778,,, 6332,,,,,,,,, 6061,,, 8023,,, 13376,,,,,,,,,,,,,,,, 11016,,,,,, 10314, 5481,, 15516,,,, 9478,, 12877,,,,,,,,, 2049,,,,, 15467,,,,,,,,, 13893
, 1858, 10689,,,,, 13642, 5154,, 14711,,,,,,,,,,,,,, 6779,,, 6333,,,,,,,,, 6083,,, 8024,,, 13377,,,,,,,,,,,,,,,, 11035,,,,,, 10315, 5482,, 15540,,,, 9479,, 12893,,,,,,,,, 2050,,,,, 15468,,,,,,,,, 13894
, 1859, 10690,,,,, 13643, 5155,, 14731,,,,,,,,,,,,,, 6780,,, 6334,,,,,,,,, 6084,,, 8025,,, 13378,,,,,,,,,,,,,,,, 11036,,,,,, 10316, 5500,, ,,,, 9480,, 12894,,,,,,,,, 2051,,,,, 15469,,,,,,,,, 13895
, 1860, 10691,,,,, 13644, 5156,, 14732,,,,,,,,,,,,,, 6800,,, 6335,,,,,,,,, 6085,,, 8026,,, 13379,,,,,,,,,,,,,,,, 11037,,,,,, 10317, 5503,,,,,, 9481,, 12895,,,,,,,,, 2052,,,,, 15470,,,,,,,,, 13896
, 1861, 10692,,,,, 13645, 5157,, 14733,,,,,,,,,,,,,, 6801,,, 6336,,,,,,,,, 6086,,, 8027,,, 13380,,,,,,,,,,,,,,,, 11038,,,,,, 10318, 5504,,,,,, 9482,, 12896,,,,,,,,, 2074,,,,, 15471,,,,,,,,, 13918
, 1862, 10693,,,,, 13646, 5158,, 14734,,,,,,,,,,,,,, 6802,,, 6356,,,,,,,,, 6087,,, 8046,,, 13381,,,,,,,,,,,,,,,, 11039,,,,,, 10339, 5505,,,,,, 9483,, 12897,,,,,,,,, 2075,,,,, 15472,,,,,,,,, 13919
, 1863, 10710,,,,, 13647, 5159,, 14735,,,,,,,,,,,,,, 6803,,, 6357,,,,,,,,, 6088,,, 8047,,, 13382,,,,,,,,,,,,,,,, 11040,,,,,, 10340, 5506,,,,,, 9484,, 12898,,,,,,,,, 2099,,,,, 15473,,,,,,,,, 13920
, 1864, 10711,,,,, 13648, 5160,, 14736,,,,,,,,,,,,,, 6804,,, 6358,,,,,,,,, 6089,,, 8048,,, 13383,,,,,,,,,,,,,,,, 11041,,,,,, 10341, 5531,,,,,, 9500,, 12899,,,,,,,,, 2100,,,,, 15492,,,,,,,,, 13921
, 1865, 10712,,,,, 13666, 5179,, 14737,,,,,,,,,,,,,, 6805,,, 6359,,,,,,,,, 6090,,, 8049,,, 13384,,,,,,,,,,,,,,,, 11059,,,,,, 10840, 5929,,,,,, 9501,, 12900,,,,,,,,, 2476,,,,, 15493,,,,,,,,, 13922
, 1866, 10713,,,,, 13667, 5180,, 14756,,,,,,,,,,,,,, 6824,,, 6360,,,,,,,,, 6091,,, 8050,,, 13401,,,,,,,,,,,,,,,, 11060,,,,,, 10841, 5951,,,,,, 9502,, 12901,,,,,,,,, 2498,,,,, 15494,,,,,,,,, 13942
, 1867, 10714,,,,, 13668, 5181,, 14757,,,,,,,,,,,,,, 6825,,, 6382,,,,,,,,, 6108,,, 8071,,, 13402,,,,,,,,,,,,,,,, 11061,,,,,, 10842, 5952,,,,,, 9503,, 12918,,,,,,,,, 2499,,,,, 15495,,,,,,,,, 13943
, 1883, 10715,,,,, 13669, 5182,, 14758,,,,,,,,,,,,,, 6826,,, 6383,,,,,,,,, 6109,,, 8072,,, 13403,,,,,,,,,,,,,,,, 11062,,,,,, 10865, 5953,,,,,, 9504,, 12919,,,,,,,,, 2500,,,,, 15496,,,,,,,,, 13944
, 1884, 10716,,,,, 13670, 5183,, 14759,,,,,,,,,,,,,, 6827,,, 6384,,,,,,,,, 6110,,, 8073,,, 13404,,,,,,,,,,,,,,,, 11063,,,,,, 10866, 5954,,,,,, 9505,, 12920,,,,,,,,, 2501,,,,, 15497,,,,,,,,, 13945
, 1885, 10717,,,,, 13671, 5184,, 14760,,,,,,,,,,,,,, 6828,,, 6385,,,,,,,,, 6111,,, 8074,,, 13405,,,,,,,,,,,,,,,, 11064,,,,,, 10867, 5955,,,,,, 9506,, 12921,,,,,,,,, 2521,,,,, 15498,,,,,,,,, 13946
, 1886, 10735,,,,, 13672, 5185,, 14761,,,,,,,,,,,,,, 6829,,, 6856,,,,,,,,, 6112,,, 8075,,, 13406,,,,,,,,,,,,,,,, 11065,,,,,, 10868, 5956,,,,,, 9507,, 12922,,,,,,,,, 2522,,,,, 15517,,,,,,,,, 13947
