1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
,,13998,1355,,,3970,,,,6263,4279,,,8835,11767,10435,,,7786,,,,,,,,,,,,,7154,,14705,,,,4454,,10972,14265,,,,1638,,,,5412,14971,,,,,12522,,,,,,4947,,,,,,14179,,,,,12113,,5757,,,,,,7954,5112,7390,,,,,,,,
,,13999,1356,,,3971,,,,6264,4280,,,8850,11768,10436,,,7787,,,,,,,,,,,,,7155,,14724,,,,4455,,10973,14266,,,,1654,,,,5413,14972,,,,,12523,,,,,,4948,,,,,,14180,,,,,12114,,5758,,,,,,7955,5686,7391,,,,,,,,
,,14020,1357,,,3986,,,,6265,4281,,,8851,11769,10437,,,7788,,,,,,,,,,,,,7156,,14725,,,,4456,,10974,14286,,,,1655,,,,5414,14973,,,,,12524,,,,,,4949,,,,,,14181,,,,,12115,,5759,,,,,,7956,5687,7392,,,,,,,,
,,14021,1358,,,3987,,,,6266,4855,,,8852,11785,10459,,,7807,,,,,,,,,,,,,7175,,14726,,,,4475,,10975,14287,,,,1656,,,,5415,14974,,,,,12525,,,,,,4950,,,,,,14182,,,,,12116,,5760,,,,,,7957,5688,7393,,,,,,,,
,,14022,1359,,,3988,,,,6284,4879,,,8853,11786,10460,,,7808,,,,,,,,,,,,,7176,,14727,,,,4476,,10976,14288,,,,1657,,,,5416,14994,,,,,12542,,,,,,4971,,,,,,14183,,,,,12117,,5761,,,,,,7958,5712,7394,,,,,,,,
,,14023,1375,,,3989,,,,6285,4880,,,8854,11787,10461,,,7809,,,,,,,,,,,,,7177,,14728,,,,4477,,10977,14289,,,,1658,,,,5417,14995,,,,,12543,,,,,,4972,,,,,,14184,,,,,12118,,5780,,,,,,7959,5713,7395,,,,,,,,
,,14024,1376,,,3990,,,,6286, ,,,8855,11788,10484,,,7810,,,,,,,,,,,,,7178,,14729,,,,4478,,10978,14290,,,,1659,,,,5418,14996,,,,,12544,,,,,,4973,,,,,,14185,,,,,12119,,5781,,,,,,7978,6337,7396,,,,,,,,
,,14044,1377,,,3991,,,,6287,,,,8856,11789,10485,,,7811,,,,,,,,,,,,,7179,,14730,,,,4479,,10979,14291,,,,1660,,,,5437,14997,,,,,12545,,,,,,4974,,,,,,14202,,,,,12120,,5782,,,,,,7979, ,7413,,,,,,,,
,,14045,1378,,,3992,,,,6288,,,,8857,11790,10961,,,7812,,,,,,,,,,,,,7180,,14749,,,,4480,,10980,14292,,,,1661,,,,5438,14998,,,,,12546,,,,,,4975,,,,,,14203,,,,,12121,,5783,,,,,,7980,,7414,,,,,,,,
,,14046,1379,,,3993,,,,6289,,,,8858,11791,10985,,,7813,,,,,,,,,,,,,7181,,14750,,,,4501,,10981,14293,,,,1679,,,,5439,15422,,,,,12547,,,,,,4998,,,,,,14204,,,,,12138,,5784,,,,,,7981,,7415,,,,,,,,
,,14047,1380,,,3994,,,,6290,,,,8859,11792,10986,,,7833,,,,,,,,,,,,,7182,,14751,,,,4502,,11000,14310,,,,1680,,,,5440,15446,,,,,12548,,,,,,5426,,,,,,14205,,,,,12139,,5785,,,,,,7982,,7416,,,,,,,,
,,14048,1381,,,3995,,,,6291,,,,8876,11793,11011,,,7834,,,,,,,,,,,,,7199,,14752,,,,4503,,11002,14311,,,,1681,,,,5441,15447,,,,,12549,,,,,,5427,,,,,,14206,,,,,12140,,5786,,,,,,7983,,7417,,,,,,,,
,,14069,1382,,,3996,,,,6311,,,,8877,12236, ,,,7835,,,,,,,,,,,,,7200,,14753,,,,4504,,11003,14312,,,,1682,,,,5442,15470,,,,,12550,,,,,,5447,,,,,,14207,,,,,12141,,5805,,,,,,7984,,7418,,,,,,,,
,,14070,1383,,,4012,,,,6312,,,,8878,12237,,,,7836,,,,,,,,,,,,,7201,,14754,,,,4529,,11004,14313,,,,1683,,,,5463,15471,,,,,12566,,,,,,5448,,,,,,14208,,,,,12142,,5806,,,,,,8003,,7419,,,,,,,,
,,14071,1400,,,4013,,,,6313,,,,8879,12241,,,,8234,,,,,,,,,,,,,7202,,14755,,,,4903,,11005,14314,,,,1684,,,,5464,15472,,,,,12567,,,,,,5449,,,,,,14209,,,,,12143,,5807,,,,,,8004,,7420,,,,,,,,
,,14072,1401,,,4014,,,,6314,,,,8880,12242,,,,8235,,,,,,,,,,,,,7203,,14773,,,,4904,,11006,14315,,,,2083,,,,5465,15473,,,,,12568,,,,,,5450,,,,,,14210,,,,,12144,,5808,,,,,,8005,,7421,,,,,,,,
,,14073,1402,,,4015,,,,6338,,,,8881,12261,,,,8257,,,,,,,,,,,,,7204,,14774,,,,4905,,11028,14316,,,,2084,,,,5466,15494,,,,,12569,,,,,,5451,,,,,,14228,,,,,12145,,5809,,,,,,8006,,7422,,,,,,,,
,,14095,1403,,,4016,,,,6761,,,,8901,12262,,,,8258,,,,,,,,,,,,,7205,,14775,,,,4926,,11029,14317,,,,2085,,,,5489,15495,,,,,12570,,,,,,5452,,,,,,14229,,,,,12146,,6308,,,,,,8007,,7439,,,,,,,,
,,14096,1405,,,4017,,,,6762,,,,8902,12263,,,,8259,,,,,,,,,,,,,7206,,14776,,,,4927,,11401,14318,,,,2107,,,,5913,15496,,,,,12571,,,,,,5453,,,,,,14230,,,,,12168,,6309,,,,,,8008,,7440,,,,,,,,
,,14097,1406,,,4018,,,,6763,,,,8903,12264,,,,8260,,,,,,,,,,,,,7207,,14777,,,,4928,,11402,14335,,,,2108,,,,5914,15497,,,,,12572,,,,,,5471,,,,,,14231,,,,,12169,,6310,,,,,,8009,,7441,,,,,,,,
,,14098,1407,,,4019,,,,6785,,,,9301,12265,,,,8279,,,,,,,,,,,,,7223,,14778,,,,4929,,11403,14336,,,,2109,,,,5937,15498,,,,,12573,,,,,,5472,,,,,,14232,,,,,12170,,6332,,,,,,8031,,7442,,,,,,,,
,,14546,1408,,,4020,,,,6786,,,,9302,12266,,,,8280,,,,,,,,,,,,,7224,,14779,,,,4930,,11404,14337,,,,2110,,,,5938,15518,,,,,12574,,,,,,5473,,,,,,14233,,,,,12171,,6333,,,,,,8032,,7443,,,,,,,,
,,14547,1409,,,4038,,,,6787,,,,9326,12267,,,,8281,,,,,,,,,,,,,7225,,14780,,,,4951,,11426,14338,,,,2111,,,,5939,15519,,,,,12575,,,,,,5474,,,,,,14234,,,,,12193,,6334,,,,,,8033,,7444,,,,,,,,
,,14548,1426,,,4039,,,,6788,,,,9327,12286,,,,8282,,,,,,,,,,,,,7226,,14799,,,,4952,,11427,14339,,,,2131,,,,5940,15520,,,,,12592,,,,,,5475,,,,,,14235,,,,,12194,,6335,,,,,,8034,,7445,,,,,,,,
,,14570,1431,,,4040,,,,6809,,,,9328,12287,,,,8283,,,,,,,,,,,,,7227,,14800,,,,4953,,11428,14340,,,,2132,,,,5960,15521,,,,,12593,,,,,,5476,,,,,,14254,,,,,12590,,6336,,,,,,8482,,7446,,,,,,,,
,,14571,1432,,,4041,,,,6810,,,,9332,12288,,,,8284,,,,,,,,,,,,,7228,,14801,,,,4954,,11429,14341,,,,2133,,,,5961,15522,,,,,12594,,,,,,5477,,,,,,14255,,,,,12591,,6357,,,,,,8483,,7447,,,,,,,,
,,14572,1433,,,4042,,,,6811,,,,9333,12289,,,,8285,,,,,,,,,,,,,7229,,14802,,,,4955,,11430,14342,,,,2134,,,,5962,15523,,,,,12595,,,,,,5478,,,,,,14256,,,,,12614,,6358,,,,,,8505,,7464,,,,,,,,
,,14573,1434,,,4043,,,,6812,,,,9334,12290,,,,8286,,,,,,,,,,,,,7230,,14803,,,,4956,,11451,14343,,,,2135,,,,5963,15524,,,,,12596,,,,,,5496,,,,,,14257,,,,,12615,,6359,,,,,,8506,,7465,,,,,,,,
,,14574,1456,,,4489,,,,6813,,,,9350,12291,,,,8303,,,,,,,,,,,,,7231,,14827,,,,4976,,11452,14359,,,,2136,,,,5964,15543,,,,,12597,,,,,,5497,,,,,,14258,,,,,12616,,6360,,,,,,8507,,7466,,,,,,,,
,,14575,1457,,,4490,,,,6814,,,,9351,12292,,,,8304,,,,,,,,,,,,,7248,,15226,,,,4977,,11453,14360,,,,2137,,,,5965,15544,,,,,12598,,,,,,5498,,,,,,14259,,,,,12617,,6361,,,,,,8508,,7467,,,,,,,,
,,14594,1907,,,4512,,,,6833,,,,9352,12293,,,,8305,,,,,,,,,,,,,7249,,15227,,,,4978,,11454,14361,,,,2153,,,,5966,15545,,,,,12599,,,,,,5499,,,,,,14260,,,,,12618,,6362,,,,,,8529,,7468,,,,,,,,
,,14595,1908,,,4513,,,,6834,,,,9353,12310,,,,8306,,,,,,,,,,,,,7250,,15228,,,,4979,,11455,14362,,,,2154,,,,5985,15546,,,,,12600,,,,,,5500,,,,,,14279,,,,,12638,,6381,,,,,,8530,,7469,,,,,,,,
,,14596,1926,,,4514,,,,6835,,,,9354,12311,,,,8307,,,,,,,,,,,,,7251,,15251,,,,4980,,11476,14363,,,,2155,,,,5986,15547,,,,,12619,,,,,,5501,,,,,,14280,,,,,12639,,6382,,,,,,8531,,7470,,,,,,,,
,,14597,1927,,,4515,,,,6836,,,,9355,12312,,,,8308,,,,,,,,,,,,,7252,,15252,,,,4981,,11477,14364,,,,2156,,,,5987,15548,,,,,12620,,,,,,5502,,,,,,14281,,,,,12640,,6383,,,,,,8532,,7471,,,,,,,,
,,14598,1928,,,4516,,,,6837,,,,9356,12313,,,,8309,,,,,,,,,,,,,7253,,15253,,,,4999,,11478,14365,,,,2157,,,,5988,15549,,,,,12621,,,,,,5503,,,,,,14282,,,,,12641,,6384,,,,,,8533,,7472,,,,,,,,
,,14599,1929,,,4537,,,,6838,,,,9357,12314,,,,8310,,,,,,,,,,,,,7254,,15254,,,,5000,,11479,14366,,,,2158,,,,5989,15550,,,,,12622,,,,,,5521,,,,,,14283,,,,,12642,,6385,,,,,,8553,,7489,,,,,,,,
,,14600,1930,,,4538,,,,6839,,,,9358,12315,,,,8311,,,,,,,,,,,,,7275,,15276,,,,5001,,11480,14367,,,,2159,,,,5990,15568,,,,,12623,,,,,,5522,,,,,,14284,,,,,12643,,6386,,,,,,8554,,7490,,,,,,,,
,,14619,1931,,,4539,,,,6859,,,,9359,12316,,,,8312,,,,,,,,,,,,,7276,,15277,,,,5002,,11500,14386,,,,2160,,,,5991,15569,,,,,12624,,,,,,5523,,,,,,14285,,,,,12644,,6934,,,,,,8555,,7491,,,,,,,,
,,14620,1932,,,4540,,,,6860,,,,9374,12317,,,,8328,,,,,,,,,,,,,7277,,15278,,,,5003,,11501,14387,,,,2161,,,,5992,15570,,,,,12625,,,,,,5524,,,,,,14304,,,,,12663,,6935,,,,,,8556,,7492,,,,,,,,
,,14621,1933,,,4541,,,,6861,,,,9375,12318,,,,8329,,,,,,,,,,,,,7727,,15279,,,,5004,,11502,14388,,,,2178,,,,6010,15571,,,,,12645,,,,,,5525,,,,,,14305,,,,,12664,,6958,,,,,,8557,,7493,,,,,,,,
,,14622,1951,,,4542,,,,6862,,,,9376,12335,,,,8330,,,,,,,,,,,,,7728,,15300,,,,5005,,11503,14389,,,,2179,,,,6011,15572,,,,,12646,,,,,,5526,,,,,,14306,,,,,12665,,6959,,,,,,8558,,7494,,,,,,,,
,,14623,1952,,,4562,,,,6863,,,,9377,12336,,,,8331,,,,,,,,,,,,,7751,,15301,,,,5006,,11504,14390,,,,2180,,,,6012,15573,,,,,12647,,,,,,5527,,,,,,14307,,,,,12666,,6960,,,,,,8578,,7495,,,,,,,,
,,14624,1953,,,4563,,,,6864,,,,9378,12337,,,,8332,,,,,,,,,,,,,7752,,15302,,,,5007,,11505,14391,,,,2181,,,,6013,15574,,,,,12648,,,,,,5547,,,,,,14308,,,,,12667,,6961,,,,,,8579,,7496,,,,,,,,
,,14625,1954,,,4564,,,,6885,,,,9379,12338,,,,8333,,,,,,,,,,,,,7753,,15303,,,,5008,,11506,14392,,,,2182,,,,6014,15593,,,,,12649,,,,,,5548,,,,,,14309,,,,,12668,,6982,,,,,,8580,,7497,,,,,,,,
,,14644,1955,,,4565,,,,6889,,,,9380,12339,,,,8334,,,,,,,,,,,,,7754,,15304,,,,5024,,11522,14411,,,,2183,,,,6015,15594,,,,,12671,,,,,,5549,,,,,,14329,,,,,12669,,6983,,,,,,8581,,7515,,,,,,,,
,,14645,1956,,,4566,,,,6910,,,,9381,12340,,,,8335,,,,,,,,,,,,,7775,,15325,,,,5025,,11523,14412,,,,2184,,,,6016,15595,,,,,12672,,,,,,5550,,,,,,14330,,,,,12670,,6984,,,,,,8582,,7516,,,,,,,,
,,14646,1957,,,4567,,,,6913,,,,9382,12341,,,,8336,,,,,,,,,,,,,7776,,15326,,,,5026,,11524,14413,,,,2185,,,,6017,15596,,,,,13044,,,,,,5572,,,,,,14331,,,,,12688,,6985,,,,,,8583,,7517,,,,,,,,
,,14647,1958,,,4568,,,,6914,,,,9383,12342,,,,8337,,,,,,,,,,,,,7777,,15327,,,,5027,,11525,14414,,,,2186,,,,6036,15597,,,,,13045,,,,,,5573,,,,,,14332,,,,,12689,,6986,,,,,,8603,,7518,,,,,,,,
,,14648,1975,,,4569,,,,6938,,,,9384,12343,,,,8353,,,,,,,,,,,,,7778,,15328,,,,5028,,11526,14415,,,,2187,,,,6037,15598,,,,,13069,,,,,,5574,,,,,,14333,,,,,12690,, ,,,,,,8604,,7519,,,,,,,,
,,14649,1976,,,4570,,,,7387,,,,9399,12344,,,,8354,,,,,,,,,,,,,7779,,15329,,,,5029,,11527,14416,,,,2203,,,,6038,15618,,,,,13070,,,,,,5575,,,,,,14334,,,,,12691,,,,,,,,8605,,7520,,,,,,,,
,,14668,1977,,,4586,,,,7410,,,,9400,12360,,,,8355,,,,,,,,,,,,,7780,,15349,,,,5030,,11528,14417,,,,2204,,,,6039,15619,,,,,13071,,,,,,5597,,,,,,14354,,,,,12692,,,,,,,,8606,,7521,,,,,,,,
,,14669,1978,,,4587,,,,7411,,,,9401,12361,,,,8356,,,,,,,,,,,,,7799,,15350,,,,5031,,11529,14440,,,,2205,,,,6040,15620,,,,,13072,,,,,,5598,,,,,,14355,,,,,12693,,,,,,,,8607,,7522,,,,,,,,
,,14670,1979,,,4588,,,,7412,,,,9402,12362,,,,8357,,,,,,,,,,,,,7800,,15351,,,,5032,,11530,14441,,,,2206,,,,6041,15621,,,,,13093,,,,,,5599,,,,,,14356,,,,,12694,,,,,,,,8608,,7523,,,,,,,,
,,14671,1980,,,4589,,,,7434,,,,9403,12363,,,,8358,,,,,,,,,,,,,7801,,15352,,,,5033,,11531,14886,,,,2207,,,,6042,15622,,,,,13094,,,,,,5623,,,,,,14357,,,,,12695,,,,,,,,8609,,7540,,,,,,,,
,,14672,1981,,,4590,,,,7435,,,,9404,12364,,,,8359,,,,,,,,,,,,,7802,,15353,,,,5049,,11547,14887,,,,2208,,,,6043,15623,,,,,13095,,,,,, ,,,,,,14358,,,,,12696,,,,,,,,8628,,7546,,,,,,,,
,,14673,1982,,,4591,,,,7436,,,,9405,12365,,,,8360,,,,,,,,,,,,,7803,,15354,,,,5050,,11548,14888,,,,2209,,,,6062, ,,,,,13096,,,,,,,,,,,,14804,,,,,12697,,,,,,,,8629,,7547,,,,,,,,
,,14674,1983,,,4592,,,,7437,,,,9406,12366,,,,8361,,,,,,,,,,,,,7804,,15374,,,,5051,,11549,14889,,,,2210,,,,6063,,,,,,13097,,,,,,,,,,,,14805,,,,,12713,,,,,,,,8630,,7941,,,,,,,,
,,14694,2000,,,4593,,,,7438,,,,9407,12367,,,,8362,,,,,,,,,,,,,7805,,15375,,,,5052,,11550,14890,,,,2211,,,,6064,,,,,,13098,,,,,,,,,,,,14806,,,,,12714,,,,,,,,8631,,7942,,,,,,,,
,,14695,2001,,,4594,,,,7458,,,,9408,12368,,,,8379,,,,,,,,,,,,,7806,,15376,,,,5053,,11551,14891,,,,2212,,,,6065,,,,,,13099,,,,,,,,,,,,14807,,,,,12715,,,,,,,,8632,,7943,,,,,,,,
,,14696,2002,,,4595,,,,7459,,,,9409,12369,,,,8380,,,,,,,,,,,,,7824,,15377,,,,5054,,11552,14892,,,,2228,,,,6066,,,,,,13100,,,,,,,,,,,,14808,,,,,12716,,,,,,,,8633,,7944,,,,,,,,
,,14697,2003,,,4596,,,,7460,,,,9410,12385,,,,8381,,,,,,,,,,,,,7825,,15378,,,,5055,,11553,14911,,,,2229,,,,6067,,,,,,13118,,,,,,,,,,,,14809,,,,,12717,,,,,,,,8634,,7945,,,,,,,,
,,14698,2004,,,4611,,,,7461,,,,9424,12386,,,,8382,,,,,,,,,,,,,7826,,15379,,,,5056,,11554,14912,,,,2230,,,,6087,,,,,,13119,,,,,,,,,,,,14828,,,,,12718,,,,,,,,8658,,7946,,,,,,,,
,,14719,2005,,,4612,,,,7462,,,,9425,12387,,,,8383,,,,,,,,,,,,,7827,,15398,,,,5057,,11555,14913,,,,2231,,,,6088,,,,,,13120,,,,,,,,,,,,14829,,,,,12719,,,,,,,,8659,,7965,,,,,,,,
,,14720,2006,,,4613,,,,7463,,,,9426,12388,,,,8384,,,,,,,,,,,,,7828,,15399,,,,5075,,11556,14914,,,,2232,,,,6089,,,,,,13121,,,,,,,,,,,,14830,,,,,12720,,,,,,,,9107,,7966,,,,,,,,
,,14721,2007,,,4614,,,,7484,,,,9427,12389,,,,8385,,,,,,,,,,,,,7829,,15400,,,,5076,,11572,14915,,,,2233,,,,6090,,,,,,13122,,,,,,,,,,,,14831,,,,,12721,,,,,,,,9108,,7967,,,,,,,,
,,14722,2008,,,4615,,,,7485,,,,9428,12390,,,,8386,,,,,,,,,,,,,7830,,15401,,,,5077,,11573,14916,,,,2234,,,,6538,,,,,,13123,,,,,,,,,,,,14832,,,,,12739,,,,,,,,9130,,7968,,,,,,,,
,,14723,2027,,,4616,,,,7486,,,,9429,12391,,,,8387,,,,,,,,,,,,,7831,,15402,,,,5078,,11574,14917,,,,2235,,,,6562,,,,,,13124,,,,,,,,,,,,14833,,,,,12740,,,,,,,,9131,,7969,,,,,,,,
,,14746,2031,,,4617,,,,7487,,,,9430,12392,,,,8405,,,,,,,,,,,,,7832,,15403,,,,5079,,11575,14935,,,,2236,,,,6563,,,,,,13125,,,,,,,,,,,,14834,,,,,12741,,,,,,,,9132,,7970,,,,,,,,
,,14747,2032,,,4618,,,,7488,,,,9431,12393,,,,8406,,,,,,,,,,,,,7848,,15404,,,,5080,,11576,14936,,,,2237,,,,6564,,,,,,13143,,,,,,,,,,,,14835,,,,,12742,,,,,,,,9133,,7971,,,,,,,,
,,14748,2033,,,4619,,,,8035,,,,9432,12394,,,,8407,,,,,,,,,,,,,7849,,15424,,,,5081,,11577,14937,,,,2253,,,,6565,,,,,,13144,,,,,,,,,,,,14853,,,,,12743,,,,,,,,9154,,7989,,,,,,,,
,,14772,2057,,,4620,,,, ,,,,9433,12410,,,,8408,,,,,,,,,,,,,7850,,15425,,,,5101,,11578,14938,,,,2254,,,,6586,,,,,,13145,,,,,,,,,,,,14854,,,,,12744,,,,,,,,9155,,7990,,,,,,,,
,,15145,2058,,,4621,,,,,,,,9434,12415,,,,8409,,,,,,,,,,,,,7851,,15427,,,,5102,,11579,14939,,,,2255,,,,6587,,,,,,13146,,,,,,,,,,,,14855,,,,,12745,,,,,,,,9156,,7991,,,,,,,,
,,15146,2606,,,4637,,,,,,,,9435,12416,,,,8410,,,,,,,,,,,,,7852,,15428,,,,5103,,11580,14940,,,,2256,,,,6588,,,,,,13147,,,,,,,,,,,,14856,,,,,12746,,,,,,,,9157,,7992,,,,,,,,
,,15147,2626,,,4638,,,,,,,,9449,12417,,,,8411,,,,,,,,,,,,,7853,,15429,,,,5104,,11581,14941,,,,2257,,,,6589,,,,,,13148,,,,,,,,,,,,14857,,,,,12766,,,,,,,,9158,,7993,,,,,,,,
,,15169,2627,,,4639,,,,,,,,9450,12418,,,,8412,,,,,,,,,,,,,7854,, ,,,,5105,,11598,14942,,,,2258,,,,6590,,,,,,13149,,,,,,,,,,,,14858,,,,,12767,,,,,,,,9178,,7994,,,,,,,,
,,15170,2628,,,4640,,,,,,,,9451,12867,,,,8431,,,,,,,,,,,,,7855,,,,,,5129,,11599,14959,,,,2259,,,,6610,,,,,,13150,,,,,,,,,,,,14859,,,,,12768,,,,,,,,9179,,7995,,,,,,,,
,,15171,2629,,,4641,,,,,,,,9452,12885,,,,8432,,,,,,,,,,,,,7856,,,,,,5528,,11600,14960,,,,2260,,,,6611,,,,,,13167,,,,,,,,,,,,14860,,,,,12769,,,,,,,,9180,,7996,,,,,,,,
,,15172,2630,,,4642,,,,,,,,9453,12886,,,,8433,,,,,,,,,,,,,7873,,,,,,5529,,11601,14961,,,,2261,,,,6612,,,,,,13168,,,,,,,,,,,,14879,,,,,12770,,,,,,,,9181,,8013,,,,,,,,
,,15173,2652,,,4643,,,,,,,,9454,12887,,,,8434,,,,,,,,,,,,,7874,,,,,,5530,,11602,14962,,,,2262,,,,6613,,,,,,13169,,,,,,,,,,,,14880,,,,,12771,,,,,,,,9182,,8014,,,,,,,,
,,15194,11982,,,4644,,,,,,,,9455,12888,,,,8435,,,,,,,,,,,,,7875,,,,,,5551,,11603,14963,,,,2279,,,,6614,,,,,,13170,,,,,,,,,,,,14881,,,,,12772,,,,,,,,9183,,8015,,,,,,,,
,,15195,12003,,,4645,,,,,,,,9456,12889,,,,8436,,,,,,,,,,,,,7876,,,,,,5552,,11604,14964,,,,2280,,,,6615,,,,,,13171,,,,,,,,,,,,14882,,,,,12793,,,,,,,,9203,,8016,,,,,,,,
,,15196,12004,,,4646,,,,,,,,9457,12890,,,,8437,,,,,,,,,,,,,7877,,,,,,5553,,11605,14965,,,,2281,,,,6635,,,,,,13172,,,,,,,,,,,,14883,,,,,12794,,,,,,,,9204,,8017,,,,,,,,
,,15197,12005,,,4665,,,,,,,,9458,12891,,,,8457,,,,,,,,,,,,,7878,,,,,,5554,,11606,14966,,,,2282,,,,6636,,,,,,13173,,,,,,,,,,,,14884,,,,,12795,,,,,,,,9205,,8018,,,,,,,,
,,15198,12006,,,4666,,,,,,,,9459,12892,,,,8458,,,,,,,,,,,,,7879,,,,,,5555,,11623,14967,,,,2283,,,,6637,,,,,,13174,,,,,,,,,,,,14885,,,,,12796,,,,,,,,9206,,8019,,,,,,,,
,,15199,12030,,,5090,,,,,,,,9460,12911,,,,8459,,,,,,,,,,,,,7899,,,,,,5556,,11625,14968,,,,2284,,,,6638,,,,,,13175,,,,,,,,,,,,14904,,,,,12818,,,,,,,,9207,,8020,,,,,,,,
,,15218,12031,,,5113,,,,,,,,9461,12912,,,,8460,,,,,,,,,,,,,7900,,,,,,5576,,11627,14984,,,,2285,,,,6639,,,,,,13191,,,,,,,,,,,,14905,,,,,12819,,,,,,,,9208,,8021,,,,,,,,
,,15219,12529,,,5114,,,,,,,,9475,12913,,,,8860,,,,,,,,,,,,,7901,,,,,,5577,,11628,14985,,,,2286,,,,6640,,,,,,13192,,,,,,,,,,,,14906,,,,,13215,,,,,,,,9228,,8037,,,,,,,,
,,15220,12530,,,5115,,,,,,,,9476,12914,,,,8882,,,,,,,,,,,,,7902,,,,,,5578,,11629,14986,,,,2287,,,,6641,,,,,,13193,,,,,,,,,,,,14907,,,,,13216,,,,,,,,9229,,8038,,,,,,,,
,,15221,12531,,,5137,,,,,,,,9477,12915,,,,8883,,,,,,,,,,,,,7903,,,,,,5579,,11630,14987,,,,2304,,,,6642,,,,,,13194,,,,,,,,,,,,14908,,,,,13240,,,,,,,,9230,,8039,,,,,,,,
,,15222,12532,,,5138,,,,,,,,9478,12916,,,,8884,,,,,,,,,,,,,8377,,,,,,5580,,11653,14988,,,,2305,,,,6662,,,,,,13195,,,,,,,,,,,,14909,,,,,13241,,,,,,,,9231,,8040,,,,,,,,
,,15223,12553,,,5139,,,,,,,,9479,12917,,,,8885,,,,,,,,,,,,,8378,,,,,,5581,,12001,14989,,,,2306,,,,6663,,,,,,13196,,,,,,,,,,,,14910,,,,,13242,,,,,,,,9232,,8041,,,,,,,,
,,15224,12554,,,5140,,,,,,,,9480,12918,,,,8904,,,,,,,,,,,,,8400,,,,,,5600,,12026,14990,,,,2307,,,,6664,,,,,,13197,,,,,,,,,,,,14929,,,,,13264,,,,,,,,9233,,8042,,,,,,,,
,,15225,12555,,,5141,,,,,,,,9481,12935,,,,8905,,,,,,,,,,,,,8401,,,,,,5601,,12027,14991,,,,2308,,,,6665,,,,,,13198,,,,,,,,,,,,14930,,,,,13265,,,,,,,,9234,,8043,,,,,,,,
,,15243,12556,,,5162,,,,,,,,9482,12936,,,,8906,,,,,,,,,,,,,8402,,,,,,5602,,12028,14992,,,,2309,,,,6666,,,,,,13199,,,,,,,,,,,,14931,,,,,13266,,,,,,,,9256,,8044,,,,,,,,
,,15244,12557,,,5163,,,,,,,,9483,12937,,,,8907,,,,,,,,,,,,,8403,,,,,,5603,,12029,15011,,,,2310,,,,6667,,,,,,13200,,,,,,,,,,,,14932,,,,,13267,,,,,,,,9257,,8045,,,,,,,,
,,15245,12576,,,5164,,,,,,,,9484,12938,,,,8908,,,,,,,,,,,,,8404,,,,,,5604,,12051,15012,,,,2732,,,,6688,,,,,,13217,,,,,,,,,,,,14933,,,,,13268,,,,,,,,9258,,8046,,,,,,,,
,,15246,12577,,,5165,,,,,,,,9485,12939,,,,8909,,,,,,,,,,,,,8425,,,,,,5605,,12052,15013,,,,2733,,,,6689,,,,,,13218,,,,,,,,,,,,14934,,,,,13269,,,,,,,,9259,,8047,,,,,,,,
,,15247,12578,,,5166,,,,,,,,9501,12940,,,,8910,,,,,,,,,,,,,8426,,,,,,5606,,12053,15014,,,,2734,,,,6690,,,,,,13219,,,,,,,,,,,,14954,,,,,13288,,,,,,,,9755,,8063,,,,,,,,
,,15248,12579,,,5167,,,,,,,,9502,12941,,,,8911,,,,,,,,,,,,,8427,,,,,,5607,,12054,15015,,,,2735,,,,6713,,,,,,13220,,,,,,,,,,,,14955,,,,,13289,,,,,,,,9756,,8064,,,,,,,,
,,15249,12580,,,5168,,,,,,,,9503,12942,,,,8929,,,,,,,,,,,,,8428,,,,,,5624,,12055,15016,,,,2736,,,,6714,,,,,,13221,,,,,,,,,,,,14956,,,,,13290,,,,,,,,9757,,8065,,,,,,,,
,,15250,12581,,,5169,,,,,,,,9504,12943,,,,8930,,,,,,,,,,,,,8429,,,,,,5625,,12076,15017,,,,2756,,,,7188,,,,,,13222,,,,,,,,,,,,14957,,,,,13291,,,,,,,,9758,,8066,,,,,,,,
,,15268,12582,,,5170,,,,,,,,9505,12961,,,,8931,,,,,,,,,,,,,8430,,,,,,5626,,12077,15036,,,,2757,,,,7189,,,,,,13223,,,,,,,,,,,,14958,,,,,13292,,,,,,,,9779,,8067,,,,,,,,
,,15269,12583,,,5187,,,,,,,,9506,12962,,,,8932,,,,,,,,,,,,,8449,,,,,,5627,,12078,15037,,,,2758,,,,7212,,,,,,13224,,,,,,,,,,,,14980,,,,,13293,,,,,,,,9780,,8068,,,,,,,,
,,15270,12601,,,5188,,,,,,,,9507,12963,,,,8933,,,,,,,,,,,,,8450,,,,,,5628,,12079,15038,,,,2759,,,,7213,,,,,,13225,,,,,,,,,,,,14981,,,,,13294,,,,,,,,9781,,8069,,,,,,,,
,,15271,12602,,,5189,,,,,,,,9526,12964,,,,8934,,,,,,,,,,,,,8451,,,,,,5629,,12080,15039,,,,2778,,,,7214,,,,,,13243,,,,,,,,,,,,14982,,,,,13295,,,,,,,,9782,,8070,,,,,,,,
